uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
10|14.05.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|17:10|Ryanair|641||27.01.2019|Sunday|út
11|18.06.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|17:10|Ryanair|641|5|27.01.2019|Sunday|út
12|04.06.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|17:10|Ryanair|641|5|27.01.2019|Sunday|út
13|20.05.2019|PRG|06:15|FAO|18:15|13:00|1170|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|18:15|Ryanair|641|4|27.01.2019|Sunday|po
14|09.05.2019|PRG|06:15|FAO|15:50|10:35|1170|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|641||27.01.2019|Sunday|čt
15|22.05.2019|PRG|08:55|FAO|15:50|7:55|1170|PRG|08:55|CRL|10:30|Ryanair|529||CRL|08:55|FAO|15:50|Ryanair|641|4|27.01.2019|Sunday|st
16|15.05.2019|PRG|08:55|FAO|15:50|7:55|1170|PRG|08:55|CRL|10:30|Ryanair|529|3|CRL|08:55|FAO|15:50|Ryanair|641||27.01.2019|Sunday|st
17|21.05.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|17:10|Ryanair|641||27.01.2019|Sunday|út
18|17.05.2019|PRG|06:15|FAO|15:50|10:35|1170|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|641||27.01.2019|Sunday|pá
19|16.05.2019|PRG|06:15|FAO|15:50|10:35|1198|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|669|5|27.01.2019|Sunday|čt
20|20.06.2019|PRG|06:15|FAO|15:50|10:35|1198|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|669|5|27.01.2019|Sunday|čt
21|19.06.2019|PRG|08:55|FAO|15:50|7:55|1198|PRG|08:55|CRL|10:30|Ryanair|529||CRL|08:55|FAO|15:50|Ryanair|669||27.01.2019|Sunday|st
22|30.04.2019|PRG|06:15|FAO|17:10|11:55|1198|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|17:10|Ryanair|669||27.01.2019|Sunday|út
23|12.03.2019|PRG|07:20|FAO|22:05|15:45|1211|PRG|07:20|STN|08:30|Ryanair|676|2|STN|07:20|FAO|22:05|Ryanair|534|1|27.01.2019|Sunday|út
24|14.05.2019|PRG|06:35|FAO|18:55|13:20|1212|PRG|06:35|STN|07:35|Ryanair|529||STN|06:35|FAO|18:55|Ryanair|683|2|27.01.2019|Sunday|út
25|29.05.2019|PRG|06:35|FAO|20:55|15:20|1212|PRG|06:35|STN|07:35|Ryanair|529||STN|06:35|FAO|20:55|Ryanair|683|4|27.01.2019|Sunday|st
26|02.04.2019|PRG|12:25|FAO|21:50|10:25|779|PRG|12:25|LGW|13:35|easyJet|333|3|LGW|12:25|FAO|21:50|easyJet|445|3|27.01.2019|Sunday|út
27|19.06.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|711|5|27.01.2019|Sunday|st
28|12.06.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|711|3|27.01.2019|Sunday|st
29|05.02.2019|PRG|11:35|FAO|21:35|11:00|1240|PRG|11:35|EIN|13:00|Ryanair|529|3|EIN|11:35|FAO|21:35|Ryanair|711|2|27.01.2019|Sunday|út
30|12.02.2019|PRG|11:35|FAO|21:35|11:00|1240|PRG|11:35|EIN|13:00|Ryanair|529||EIN|11:35|FAO|21:35|Ryanair|711|2|27.01.2019|Sunday|út
31|19.02.2019|PRG|11:35|FAO|21:35|11:00|1240|PRG|11:35|EIN|13:00|Ryanair|529||EIN|11:35|FAO|21:35|Ryanair|711|4|27.01.2019|Sunday|út
32|15.05.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|711|3|27.01.2019|Sunday|st
33|26.06.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|711||27.01.2019|Sunday|st
34|08.05.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|711||27.01.2019|Sunday|st
35|27.02.2019|PRG|07:20|FAO|22:05|15:45|1258|PRG|07:20|STN|08:30|Ryanair|962|4|STN|07:20|FAO|22:05|Ryanair|296|1|27.01.2019|Sunday|st
36|01.04.2019|PRG|06:15|FAO|18:15|13:00|1266|PRG|06:15|CRL|07:50|Ryanair|676|1|CRL|06:15|FAO|18:15|Ryanair|590|3|27.01.2019|Sunday|po
37|03.04.2019|PRG|08:55|FAO|15:50|7:55|1281|PRG|08:55|CRL|10:30|Ryanair|485||CRL|08:55|FAO|15:50|Ryanair|795|4|27.01.2019|Sunday|st
38|07.03.2019|PRG|07:20|FAO|22:05|15:45|1286|PRG|07:20|STN|08:30|Ryanair|485|2|STN|07:20|FAO|22:05|Ryanair|800||27.01.2019|Sunday|čt
39|13.05.2019|PRG|06:15|FAO|18:15|13:00|1318|PRG|06:15|CRL|07:50|Ryanair|676|1|CRL|06:15|FAO|18:15|Ryanair|641||27.01.2019|Sunday|po
40|03.06.2019|PRG|06:15|FAO|18:15|13:00|1318|PRG|06:15|CRL|07:50|Ryanair|676|3|CRL|06:15|FAO|18:15|Ryanair|641||27.01.2019|Sunday|po
41|08.05.2019|PRG|08:55|FAO|15:50|7:55|1318|PRG|08:55|CRL|10:30|Ryanair|676|1|CRL|08:55|FAO|15:50|Ryanair|641||27.01.2019|Sunday|st
42|02.05.2019|PRG|06:15|FAO|15:50|10:35|1324|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|795|5|27.01.2019|Sunday|čt
43|07.05.2019|PRG|06:15|FAO|17:10|11:55|1324|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|17:10|Ryanair|795||27.01.2019|Sunday|út
44|18.05.2019|PRG|06:15|FAO|15:50|10:35|1324|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|795||27.01.2019|Sunday|so
45|12.06.2019|PRG|11:40|FAO|17:55|7:15|1329|PRG|11:40|STN|12:40|Ryanair|529||STN|11:40|FAO|17:55|Ryanair|800||27.01.2019|Sunday|st
46|03.04.2019|PRG|10:50|FAO|19:50|10:00|908|PRG|10:50|SEN|11:45|easyJet|463|8|SEN|10:50|FAO|19:50|Ryanair|445||27.01.2019|Sunday|st
47|19.03.2019|PRG|11:35|FAO|18:15|7:40|1127|PRG|11:35|EIN|13:00|Ryanair|485||EIN|11:35|FAO|18:15|Transavia|641||27.01.2019|Sunday|út
48|12.03.2019|PRG|11:35|FAO|18:15|7:40|1127|PRG|11:35|EIN|13:00|Ryanair|485||EIN|11:35|FAO|18:15|Transavia|641||27.01.2019|Sunday|út
49|02.04.2019|PRG|12:25|FAO|19:25|8:00|964|PRG|12:25|LGW|13:35|easyJet|333|3|LGW|12:25|FAO|19:25|easyJet|630|8|27.01.2019|Sunday|út
50|26.02.2019|PRG|11:35|FAO|18:15|7:40|1170|PRG|11:35|EIN|13:00|Ryanair|529||EIN|11:35|FAO|18:15|Transavia|641||27.01.2019|Sunday|út
51|29.04.2019|PRG|10:50|FAO|18:55|9:05|997|PRG|10:50|SEN|11:45|easyJet|463|4|SEN|10:50|FAO|18:55|Ryanair|534|5|27.01.2019|Sunday|po
52|14.05.2019|PRG|12:25|FAO|21:50|10:25|1076|PRG|12:25|LGW|13:35|easyJet|333|4|LGW|12:25|FAO|21:50|easyJet|742|4|27.01.2019|Sunday|út
53|30.03.2019|PRG|10:30|FAO|22:05|12:35|1104|PRG|10:30|STN|11:30|easyJet|303|3|STN|10:30|FAO|22:05|Ryanair|800||27.01.2019|Sunday|so
54|11.05.2019|PRG|15:10|FAO|22:10|8:00|1134|PRG|15:10|STN|16:05|easyJet|333|4|STN|15:10|FAO|22:10|Ryanair|800||27.01.2019|Sunday|so
55|14.05.2019|PRG|12:25|FAO|19:25|8:00|1136|PRG|12:25|LGW|13:35|easyJet|333|4|LGW|12:25|FAO|19:25|easyJet|802|1|27.01.2019|Sunday|út
56|26.03.2019|PRG|12:35|FAO|20:15|8:40|1175|PRG|12:35|LGW|13:45|easyJet|274|3|LGW|12:35|FAO|20:15|easyJet|900|4|27.01.2019|Sunday|út
57|30.04.2019|PRG|12:25|FAO|21:50|10:25|1181|PRG|12:25|LGW|13:35|easyJet|735|5|LGW|12:25|FAO|21:50|easyJet|445|1|27.01.2019|Sunday|út
58|16.03.2019|PRG|10:30|FAO|22:05|12:35|1198|PRG|10:30|STN|11:30|easyJet|664|1|STN|10:30|FAO|22:05|Ryanair|534||27.01.2019|Sunday|so
59|20.05.2019|PRG|10:50|FAO|18:55|9:05|1203|PRG|10:50|SEN|11:45|easyJet|402|8|SEN|10:50|FAO|18:55|Ryanair|800||27.01.2019|Sunday|po
60|29.05.2019|PRG|15:05|FAO|20:55|6:50|1206|PRG|15:05|STN|15:55|easyJet|523|6|STN|15:05|FAO|20:55|Ryanair|683|4|27.01.2019|Sunday|st
61|03.04.2019|PRG|15:05|FAO|20:55|6:50|1263|PRG|15:05|STN|15:55|easyJet|342|8|STN|15:05|FAO|20:55|Ryanair|921||27.01.2019|Sunday|st
62|29.05.2019|PRG|10:50|FAO|19:50|10:00|1293|PRG|10:50|SEN|11:45|easyJet|493|5|SEN|10:50|FAO|19:50|Ryanair|800||27.01.2019|Sunday|st
63|13.05.2019|PRG|12:25|FAO|21:25|10:00|1300|PRG|12:25|LGW|13:35|easyJet|735|1|LGW|12:25|FAO|21:25|easyJet|564|4|27.01.2019|Sunday|po
64|25.09.2019|PRG|08:55|FAO|15:50|7:55|1118|PRG|08:55|CRL|10:30|Ryanair|529||CRL|08:55|FAO|15:50|Ryanair|589||27.01.2019|Sunday|st
65|17.09.2019|PRG|06:15|FAO|17:10|11:55|1118|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|17:10|Ryanair|589|2|27.01.2019|Sunday|út
66|11.09.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|641||27.01.2019|Sunday|st
67|19.09.2019|PRG|06:15|FAO|15:50|10:35|1366|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|837||27.01.2019|Sunday|čt
68|13.09.2019|PRG|06:15|FAO|15:50|10:35|1366|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|837||27.01.2019|Sunday|pá
69|04.09.2019|PRG|08:55|FAO|15:50|7:55|1366|PRG|08:55|CRL|10:30|Ryanair|529||CRL|08:55|FAO|15:50|Ryanair|837||27.01.2019|Sunday|st
70|30.09.2019|PRG|06:15|FAO|18:15|13:00|1366|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|18:15|Ryanair|837||27.01.2019|Sunday|po
71|25.09.2019|PRG|07:50|FAO|13:05|6:15|1418|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|889||27.01.2019|Sunday|st
72|18.09.2019|PRG|07:50|FAO|13:05|6:15|1418|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|889|4|27.01.2019|Sunday|st
73|04.09.2019|PRG|07:50|FAO|13:05|6:15|1418|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|889||27.01.2019|Sunday|st
74|18.09.2019|PRG|08:55|FAO|15:50|7:55|1435|PRG|08:55|CRL|10:30|Ryanair|845|5|CRL|08:55|FAO|15:50|Ryanair|589|4|27.01.2019|Sunday|st
75|24.09.2019|PRG|06:15|FAO|17:10|11:55|1435|PRG|06:15|CRL|07:50|Ryanair|845|5|CRL|06:15|FAO|17:10|Ryanair|589||27.01.2019|Sunday|út
76|23.09.2019|PRG|06:15|FAO|18:15|13:00|1435|PRG|06:15|CRL|07:50|Ryanair|845|5|CRL|06:15|FAO|18:15|Ryanair|589||27.01.2019|Sunday|po
77|26.09.2019|PRG|06:15|FAO|15:50|10:35|1435|PRG|06:15|CRL|07:50|Ryanair|845|5|CRL|06:15|FAO|15:50|Ryanair|589||27.01.2019|Sunday|čt
78|12.09.2019|PRG|06:15|FAO|15:50|10:35|1435|PRG|06:15|CRL|07:50|Ryanair|845|5|CRL|06:15|FAO|15:50|Ryanair|589||27.01.2019|Sunday|čt
79|02.10.2019|PRG|08:55|FAO|15:50|7:55|1486|PRG|08:55|CRL|10:30|Ryanair|845|5|CRL|08:55|FAO|15:50|Ryanair|641||27.01.2019|Sunday|st
80|17.10.2019|PRG|06:15|FAO|15:50|10:35|1486|PRG|06:15|CRL|07:50|Ryanair|845|5|CRL|06:15|FAO|15:50|Ryanair|641||27.01.2019|Sunday|čt
81|07.10.2019|PRG|06:15|FAO|18:15|13:00|1486|PRG|06:15|CRL|07:50|Ryanair|845|5|CRL|06:15|FAO|18:15|Ryanair|641||27.01.2019|Sunday|po
82|08.10.2019|PRG|06:15|FAO|17:10|11:55|1486|PRG|06:15|CRL|07:50|Ryanair|845|5|CRL|06:15|FAO|17:10|Ryanair|641||27.01.2019|Sunday|út
83|11.09.2019|PRG|08:55|FAO|15:50|7:55|1523|PRG|08:55|CRL|10:30|Ryanair|529||CRL|08:55|FAO|15:50|Ryanair|994||27.01.2019|Sunday|st
84|20.09.2019|PRG|06:15|FAO|15:50|10:35|1523|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|994||27.01.2019|Sunday|pá
85|14.09.2019|PRG|06:15|FAO|15:50|10:35|1523|PRG|06:15|CRL|07:50|Ryanair|529||CRL|06:15|FAO|15:50|Ryanair|994||27.01.2019|Sunday|so
86|09.10.2019|PRG|07:50|FAO|13:05|6:15|1602|PRG|07:50|EIN|09:15|Ryanair|529||EIN|07:50|FAO|13:05|Ryanair|1073||27.01.2019|Sunday|st
87|10.09.2019|PRG|06:35|FAO|20:55|15:20|1613|PRG|06:35|STN|07:35|Ryanair|1018|5|STN|06:35|FAO|20:55|Ryanair|594|1|27.01.2019|Sunday|út
88|10.09.2019|PRG|15:05|FAO|20:55|6:50|1330|PRG|15:05|STN|15:55|easyJet|735|7|STN|15:05|FAO|20:55|Ryanair|594|1|27.01.2019|Sunday|út
89|10.09.2019|PRG|12:25|FAO|21:50|10:25|1364|PRG|12:25|LGW|13:35|easyJet|523|6|LGW|12:25|FAO|21:50|easyJet|840|6|27.01.2019|Sunday|út
90|05.10.2019|PRG|15:10|FAO|21:45|7:35|1364|PRG|15:10|LGW|16:20|easyJet|523|4|LGW|15:10|FAO|21:45|easyJet|840|5|27.01.2019|Sunday|so
91|30.09.2019|PRG|12:25|FAO|21:25|10:00|1366|PRG|12:25|LGW|13:35|easyJet|675|2|LGW|12:25|FAO|21:25|easyJet|690|8|27.01.2019|Sunday|po
92|15.10.2019|PRG|12:25|FAO|19:25|8:00|1395|PRG|12:25|LGW|13:35|easyJet|584|3|LGW|12:25|FAO|19:25|easyJet|810|8|27.01.2019|Sunday|út
93|01.10.2019|PRG|12:25|FAO|21:50|10:25|1395|PRG|12:25|LGW|13:35|easyJet|584|4|LGW|12:25|FAO|21:50|easyJet|810|6|27.01.2019|Sunday|út
94|11.10.2019|PRG|12:25|FAO|19:25|8:00|1454|PRG|12:25|LGW|13:40|easyJet|523|5|LGW|12:25|FAO|19:25|easyJet|930|2|27.01.2019|Sunday|pá
95|24.09.2019|PRG|12:25|FAO|21:50|10:25|1456|PRG|12:25|LGW|13:35|easyJet|766|5|LGW|12:25|FAO|21:50|easyJet|690|5|27.01.2019|Sunday|út
96|11.10.2019|PRG|12:25|FAO|21:25|10:00|1484|PRG|12:25|LGW|13:40|easyJet|523|5|LGW|12:25|FAO|21:25|easyJet|960|7|27.01.2019|Sunday|pá
97|10.09.2019|PRG|12:25|FAO|19:25|8:00|1484|PRG|12:25|LGW|13:35|easyJet|523|6|LGW|12:25|FAO|19:25|easyJet|960|5|27.01.2019|Sunday|út
98|01.10.2019|PRG|12:25|FAO|19:25|8:00|1485|PRG|12:25|LGW|13:35|easyJet|584|4|LGW|12:25|FAO|19:25|easyJet|900|7|27.01.2019|Sunday|út
99|09.09.2019|PRG|12:25|FAO|19:25|8:00|1487|PRG|12:25|LGW|13:35|easyJet|796|7|LGW|12:25|FAO|19:25|easyJet|690|5|27.01.2019|Sunday|po
100|30.09.2019|PRG|12:25|FAO|19:25|8:00|1516|PRG|12:25|LGW|13:35|easyJet|675|2|LGW|12:25|FAO|19:25|easyJet|840|5|27.01.2019|Sunday|po
101|24.09.2019|PRG|12:25|FAO|19:25|8:00|1516|PRG|12:25|LGW|13:35|easyJet|766|5|LGW|12:25|FAO|19:25|easyJet|750|2|27.01.2019|Sunday|út
102|02.07.2019|PRG|16:35|FAO|23:30|7:55|1524|PRG|16:35|MAN|17:50|easyJet|584|6|MAN|16:35|FAO|23:30|Ryanair|939||27.01.2019|Sunday|út
103|02.10.2019|PRG|12:25|FAO|21:25|10:00|1544|PRG|12:25|LGW|13:35|easyJet|523|3|LGW|12:25|FAO|21:25|easyJet|1021|6|27.01.2019|Sunday|st
104|08.10.2019|PRG|12:25|FAO|19:25|8:00|1544|PRG|12:25|LGW|13:35|easyJet|523|8|LGW|12:25|FAO|19:25|easyJet|1021|1|27.01.2019|Sunday|út
105|22.10.2019|PRG|12:25|FAO|19:25|8:00|1546|PRG|12:25|LGW|13:35|easyJet|735|2|LGW|12:25|FAO|19:25|easyJet|810|8|27.01.2019|Sunday|út
106|21.10.2019|PRG|12:25|FAO|21:25|10:00|1546|PRG|12:25|LGW|13:35|easyJet|735|1|LGW|12:25|FAO|21:25|easyJet|810|5|27.01.2019|Sunday|po
107|20.08.2019|PRG|12:25|FAO|21:50|10:25|1547|PRG|12:25|LGW|13:35|easyJet|796|5|LGW|12:25|FAO|21:50|easyJet|750|5|27.01.2019|Sunday|út
108|20.08.2019|PRG|12:25|FAO|19:25|8:00|1547|PRG|12:25|LGW|13:35|easyJet|796|5|LGW|12:25|FAO|19:25|easyJet|750|3|27.01.2019|Sunday|út
109|09.10.2019|PRG|12:25|FAO|21:25|10:00|1575|PRG|12:25|LGW|13:35|easyJet|554|3|LGW|12:25|FAO|21:25|easyJet|1021|5|27.01.2019|Sunday|st
110|21.09.2019|PRG|15:10|FAO|21:45|7:35|1576|PRG|15:10|LGW|16:20|easyJet|675|4|LGW|15:10|FAO|21:45|easyJet|900|8|27.01.2019|Sunday|so
111|04.09.2019|PRG|12:25|FAO|21:25|10:00|1576|PRG|12:25|LGW|13:35|easyJet|735|1|LGW|12:25|FAO|21:25|easyJet|840|2|27.01.2019|Sunday|st
112|09.09.2019|PRG|12:25|FAO|21:25|10:00|1577|PRG|12:25|LGW|13:35|easyJet|796|7|LGW|12:25|FAO|21:25|easyJet|780|3|27.01.2019|Sunday|po
113|14.09.2019|PRG|15:10|FAO|21:45|7:35|1578|PRG|15:10|LGW|16:20|easyJet|887|6|LGW|15:10|FAO|21:45|easyJet|690|5|27.01.2019|Sunday|so
114|28.09.2019|PRG|15:10|FAO|21:45|7:35|1578|PRG|15:10|LGW|16:20|easyJet|887|3|LGW|15:10|FAO|21:45|easyJet|690|4|27.01.2019|Sunday|so
115|29.09.2019|PRG|12:30|FAO|21:05|9:35|1578|PRG|12:30|LGW|13:40|easyJet|887|6|LGW|12:30|FAO|21:05|easyJet|690|8|27.01.2019|Sunday|ne
116|05.10.2019|PRG|15:10|FAO|22:10|8:00|1584|PRG|15:10|STN|16:05|easyJet|584|3|STN|15:10|FAO|22:10|Ryanair|1000||27.01.2019|Sunday|so
117|30.08.2019|PRG|14:15|FAO|22:50|9:35|1589|PRG|14:15|LPL|15:25|Ryanair|1018||LPL|14:15|FAO|22:50|easyJet|570|8|27.01.2019|Sunday|pá
118|04.10.2019|PRG|12:25|FAO|21:25|10:00|1605|PRG|12:25|LGW|13:40|easyJet|614|3|LGW|12:25|FAO|21:25|easyJet|991|3|27.01.2019|Sunday|pá
119|18.09.2019|PRG|12:25|FAO|21:25|10:00|1606|PRG|12:25|LGW|13:35|easyJet|735|7|LGW|12:25|FAO|21:25|easyJet|870|1|27.01.2019|Sunday|st
120|23.10.2019|PRG|12:25|FAO|19:25|8:00|1607|PRG|12:25|LGW|13:35|easyJet|796|4|LGW|12:25|FAO|19:25|easyJet|810|5|27.01.2019|Sunday|st
121|29.09.2019|PRG|12:30|FAO|19:25|7:55|1608|PRG|12:30|LGW|13:40|easyJet|887|6|LGW|12:30|FAO|19:25|easyJet|720|3|27.01.2019|Sunday|ne
122|11.07.2019|PRG|15:05|FAO|22:10|8:05|1614|PRG|15:05|STN|15:55|easyJet|614|1|STN|15:05|FAO|22:10|Ryanair|1000|2|27.01.2019|Sunday|čt
123|11.09.2019|PRG|10:50|FAO|19:50|10:00|1615|PRG|10:50|SEN|11:45|easyJet|463|5|SEN|10:50|FAO|19:50|Ryanair|1151|2|27.01.2019|Sunday|st
124|21.10.2019|PRG|12:25|FAO|19:25|8:00|1636|PRG|12:25|LGW|13:35|easyJet|735|1|LGW|12:25|FAO|19:25|easyJet|900|5|27.01.2019|Sunday|po
125|28.09.2019|PRG|15:10|FAO|22:10|8:00|1645|PRG|15:10|STN|16:05|easyJet|645|6|STN|15:10|FAO|22:10|Ryanair|1000|3|27.01.2019|Sunday|so
126|14.08.2019|PRG|17:00|FAO|23:30|7:30|1645|PRG|17:00|MAN|18:15|easyJet|705|3|MAN|17:00|FAO|23:30|Ryanair|939||27.01.2019|Sunday|st
127|10.10.2019|PRG|12:25|FAO|19:25|8:00|1665|PRG|12:25|LGW|13:35|easyJet|523|8|LGW|12:25|FAO|19:25|easyJet|1141|8|27.01.2019|Sunday|čt
128|30.03.2019|PRG|10:30|KEF|17:20|7:50|754|Reykjavik (Keflavik) KEF|10:30|PRG|Reykjavik|easyJet|303|3|PRG|10:30|KEF|17:20|easyJet|450|1|27.01.2019|Sunday|so
129|26.03.2019|PRG|12:35|KEF|18:40|7:05|784|Reykjavik (Keflavik) KEF|12:35|PRG|Reykjavik|easyJet|274|3|PRG|12:35|KEF|18:40|easyJet|510|8|27.01.2019|Sunday|út
130|27.03.2019|PRG|12:35|KEF|18:50|7:15|878|Reykjavik (Keflavik) KEF|12:35|PRG|Reykjavik|easyJet|402|7|PRG|12:35|KEF|18:50|easyJet|475|2|27.01.2019|Sunday|st
131|28.03.2019|PRG|07:20|KEF|17:20|11:00|959|Reykjavik (Keflavik) KEF|07:20|PRG|Reykjavik|Ryanair|389|1|PRG|07:20|KEF|17:20|easyJet|570|5|27.01.2019|Sunday|čt
132|30.03.2019|PRG|12:30|KEF|18:50|7:20|1034|Reykjavik (Keflavik) KEF|12:30|PRG|Reykjavik|easyJet|463|8|PRG|12:30|KEF|18:50|easyJet|570|8|27.01.2019|Sunday|so
133|25.03.2019|PRG|08:15|KEF|17:35|10:20|1062|Reykjavik (Keflavik) KEF|08:15|PRG|Reykjavik|easyJet|705|5|PRG|08:15|KEF|17:35|easyJet|357|8|27.01.2019|Sunday|po
134|30.03.2019|PRG|07:20|KEF|17:20|11:00|1127|Reykjavik (Keflavik) KEF|07:20|PRG|Reykjavik|Ryanair|676|2|PRG|07:20|KEF|17:20|easyJet|450|1|27.01.2019|Sunday|so
135|26.03.2019|PRG|07:20|KEF|17:20|11:00|1247|Reykjavik (Keflavik) KEF|07:20|PRG|Reykjavik|Ryanair|676||PRG|07:20|KEF|17:20|easyJet|570|7|27.01.2019|Sunday|út
136|11.02.2019|PRG|08:15|KEF|17:35|10:20|1260|Reykjavik (Keflavik) KEF|08:15|PRG|Reykjavik|easyJet|342|8|PRG|08:15|KEF|17:35|easyJet|917|3|27.01.2019|Sunday|po
137|05.03.2019|PRG|12:35|KEF|18:40|7:05|1267|Reykjavik (Keflavik) KEF|12:35|PRG|Reykjavik|easyJet|554|6|PRG|12:35|KEF|18:40|easyJet|713|6|27.01.2019|Sunday|út
138|03.04.2019|PRG|06:45|KEF|14:00|9:15|1569|Reykjavik (Keflavik) KEF|06:45|PRG|Reykjavik|Ryanair|389||PRG|06:45|KEF|14:00|WOW air|1180||27.01.2019|Sunday|st
