uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|03.04.2019|PRG|06:35|FAO|17:55|12:20|778|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|389||11.03.2019|Monday|Wednesday
1|02.04.2019|PRG|06:35|FAO|18:55|13:20|778|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|389||11.03.2019|Monday|Tuesday
2|03.04.2019|PRG|11:40|FAO|17:55|7:15|778|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|389||11.03.2019|Monday|Wednesday
3|30.04.2019|PRG|06:35|FAO|18:55|13:20|778|PRG|06:35|FAO|07:35|Ryanair|389|1|STN|16:00|FAO|18:55|Ryanair|389||11.03.2019|Monday|Tuesday
4|15.05.2019|PRG|11:40|FAO|20:55|10:15|838|PRG|11:40|FAO|12:40|Ryanair|389|2|STN|18:00|FAO|20:55|Ryanair|449|3|11.03.2019|Monday|Wednesday
5|14.05.2019|PRG|06:35|FAO|18:55|13:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|449|5|11.03.2019|Monday|Tuesday
6|13.05.2019|PRG|06:15|FAO|18:15|13:00|902|PRG|06:15|FAO|07:50|Ryanair|389|3|CRL|16:20|FAO|18:15|Ryanair|513|5|11.03.2019|Monday|Monday
7|15.05.2019|PRG|08:55|FAO|15:50|7:55|902|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|513|1|11.03.2019|Monday|Wednesday
8|10.05.2019|PRG|06:15|FAO|15:50|10:35|902|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|513|4|11.03.2019|Monday|Friday
9|14.05.2019|PRG|06:15|FAO|17:50|12:35|902|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|513||11.03.2019|Monday|Tuesday
10|09.05.2019|PRG|06:15|FAO|15:50|10:35|902|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|513|1|11.03.2019|Monday|Thursday
11|07.05.2019|PRG|06:15|FAO|17:50|12:35|902|PRG|06:15|FAO|07:50|Ryanair|389|3|CRL|15:55|FAO|17:50|Ryanair|513|1|11.03.2019|Monday|Tuesday
12|11.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|449||11.03.2019|Monday|Saturday
13|14.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|449||11.03.2019|Monday|Tuesday
14|02.04.2019|PRG|16:15|FAO|22:25|7:10|1018|PRG|16:15|FAO|17:20|Wizz Air|629||LTN|19:30|FAO|22:25|Ryanair|389||11.03.2019|Monday|Tuesday
15|21.05.2019|PRG|06:15|FAO|17:10|11:55|1058|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:15|FAO|17:10|Ryanair|669||11.03.2019|Monday|Tuesday
16|11.05.2019|PRG|06:15|FAO|15:05|9:50|1058|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:10|FAO|15:05|Ryanair|669|1|11.03.2019|Monday|Saturday
17|22.05.2019|PRG|08:55|FAO|15:50|7:55|1058|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|669||11.03.2019|Monday|Wednesday
18|16.05.2019|PRG|06:15|FAO|15:50|10:35|1058|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|669|5|11.03.2019|Monday|Thursday
19|29.04.2019|PRG|06:35|FAO|18:00|12:25|1066|PRG|06:35|FAO|07:35|Ryanair|676||STN|15:05|FAO|18:00|Ryanair|389||11.03.2019|Monday|Monday
