uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|02.04.2019|PRG|06:35|FAO|18:55|13:20|780|PRG|06:35|FAO|07:35|Ryanair|389|2|STN|16:00|FAO|18:55|Ryanair|391||15.03.2019|Friday|Tuesday
1|13.05.2019|PRG|06:35|FAO|18:00|12:25|840|PRG|06:35|FAO|07:35|Ryanair|389|4|STN|15:05|FAO|18:00|Ryanair|451||15.03.2019|Friday|Monday
2|08.05.2019|PRG|07:50|FAO|13:05|6:15|850|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|461||15.03.2019|Friday|Wednesday
3|14.05.2019|PRG|16:15|FAO|22:25|7:10|960|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|451||15.03.2019|Friday|Tuesday
4|18.05.2019|PRG|16:15|FAO|22:25|7:10|960|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|451||15.03.2019|Friday|Saturday
5|02.04.2019|PRG|16:15|FAO|22:25|7:10|1020|PRG|16:15|FAO|17:20|Wizz Air|628||LTN|19:30|FAO|22:25|Ryanair|391||15.03.2019|Friday|Tuesday
6|26.03.2019|PRG|11:35|FAO|21:35|11:00|1056|PRG|11:35|FAO|13:00|Ryanair|389||EIN|19:30|FAO|21:35|Ryanair|667|5|15.03.2019|Friday|Tuesday
7|30.04.2019|PRG|16:15|FAO|22:25|7:10|1080|PRG|16:15|FAO|17:20|Wizz Air|689|2|LTN|19:30|FAO|22:25|Ryanair|391||15.03.2019|Friday|Tuesday
8|11.05.2019|PRG|16:15|FAO|22:25|7:10|1080|PRG|16:15|FAO|17:20|Wizz Air|628|5|LTN|19:30|FAO|22:25|Ryanair|451||15.03.2019|Friday|Saturday
9|15.05.2019|PRG|08:55|FAO|15:50|7:55|1142|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|753||15.03.2019|Friday|Wednesday
