uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
12|18.06.2019|PRG|06:35|FAO|18:55|13:20|1114|PRG|06:35|FAO|07:35|Ryanair|529|3|STN|16:00|FAO|18:55|Ryanair|585||05.02.2019|Tuesday|út
13|25.06.2019|PRG|06:35|FAO|18:55|13:20|1114|PRG|06:35|FAO|07:35|Ryanair|529|3|STN|16:00|FAO|18:55|Ryanair|585||05.02.2019|Tuesday|út
14|12.06.2019|PRG|11:40|FAO|20:55|10:15|1114|PRG|11:40|FAO|12:40|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|585||05.02.2019|Tuesday|st
15|30.03.2019|PRG|07:20|FAO|22:05|15:45|1115|PRG|07:20|FAO|08:30|Ryanair|676|3|STN|19:10|FAO|22:05|Ryanair|439|5|05.02.2019|Tuesday|so
16|27.03.2019|PRG|07:20|FAO|22:05|15:45|1127|PRG|07:20|FAO|08:30|Ryanair|339|1|STN|19:10|FAO|22:05|Ryanair|788||05.02.2019|Tuesday|st
17|17.05.2019|PRG|06:15|FAO|15:50|10:35|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|pá
18|19.06.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|641||05.02.2019|Tuesday|st
19|20.05.2019|PRG|06:15|FAO|18:15|13:00|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|641||05.02.2019|Tuesday|po
20|21.05.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|641|5|05.02.2019|Tuesday|út
21|16.05.2019|PRG|06:15|FAO|15:50|10:35|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|641|1|05.02.2019|Tuesday|čt
22|19.06.2019|PRG|08:55|FAO|15:50|7:55|1170|PRG|08:55|FAO|10:30|Ryanair|529|3|CRL|13:55|FAO|15:50|Ryanair|641|2|05.02.2019|Tuesday|st
23|15.05.2019|PRG|08:55|FAO|15:50|7:55|1170|PRG|08:55|FAO|10:30|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|st
24|26.06.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|641||05.02.2019|Tuesday|st
25|04.06.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|FAO|07:50|Ryanair|529|3|CRL|15:15|FAO|17:10|Ryanair|641||05.02.2019|Tuesday|út
26|18.06.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|641|5|05.02.2019|Tuesday|út
27|14.05.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|641||05.02.2019|Tuesday|út
28|07.05.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|641|5|05.02.2019|Tuesday|út
29|12.06.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|641||05.02.2019|Tuesday|st
30|22.05.2019|PRG|08:55|FAO|15:50|7:55|1170|PRG|08:55|FAO|10:30|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|st
31|09.05.2019|PRG|06:15|FAO|15:50|10:35|1170|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|čt
32|02.04.2019|PRG|06:35|FAO|18:55|13:20|1177|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|788||05.02.2019|Tuesday|út
33|03.04.2019|PRG|11:40|FAO|17:55|7:15|1177|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|788||05.02.2019|Tuesday|st
34|03.04.2019|PRG|11:40|FAO|20:55|10:15|1177|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|788||05.02.2019|Tuesday|st
35|03.04.2019|PRG|06:35|FAO|17:55|12:20|1177|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|788||05.02.2019|Tuesday|st
36|03.04.2019|PRG|06:35|FAO|20:55|15:20|1177|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|788||05.02.2019|Tuesday|st
37|04.04.2019|PRG|06:35|FAO|22:10|16:35|1177|PRG|06:35|FAO|07:35|Ryanair|389||STN|19:15|FAO|22:10|Ryanair|788|2|05.02.2019|Tuesday|čt
38|30.03.2019|PRG|10:30|FAO|22:05|12:35|720|PRG|10:30|FAO|11:30|easyJet|281|8|STN|19:10|FAO|22:05|Ryanair|439|5|05.02.2019|Tuesday|so
39|30.04.2019|PRG|06:15|FAO|17:10|11:55|1199|PRG|06:15|FAO|07:50|Ryanair|529|2|CRL|15:15|FAO|17:10|Ryanair|670||05.02.2019|Tuesday|út
40|29.05.2019|PRG|06:35|FAO|20:55|15:20|1202|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|673|5|05.02.2019|Tuesday|st
41|15.05.2019|PRG|11:40|FAO|17:55|7:15|1202|PRG|11:40|FAO|12:40|Ryanair|529|1|STN|15:00|FAO|17:55|Ryanair|673||05.02.2019|Tuesday|st
42|15.05.2019|PRG|06:35|FAO|17:55|12:20|1202|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:00|FAO|17:55|Ryanair|673||05.02.2019|Tuesday|st
43|30.04.2019|PRG|06:35|FAO|18:55|13:20|1203|PRG|06:35|FAO|07:35|Ryanair|676||STN|16:00|FAO|18:55|Ryanair|527||05.02.2019|Tuesday|út
44|04.05.2019|PRG|16:15|FAO|22:25|7:10|1214|PRG|16:15|FAO|17:20|Wizz Air|628|4|LTN|19:30|FAO|22:25|Ryanair|585||05.02.2019|Tuesday|so
45|02.04.2019|PRG|15:25|FAO|22:30|8:05|1220|PRG|15:25|FAO|16:55|Ryanair|578||DUB|19:35|FAO|22:30|Ryanair|641||05.02.2019|Tuesday|út
46|15.05.2019|PRG|07:50|FAO|13:05|6:15|1241|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|712||05.02.2019|Tuesday|st
47|01.04.2019|PRG|06:35|FAO|18:00|12:25|1254|PRG|06:35|FAO|07:35|Ryanair|815||STN|15:05|FAO|18:00|Ryanair|439||05.02.2019|Tuesday|po
48|02.04.2019|PRG|16:15|FAO|22:25|7:10|1297|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|788||05.02.2019|Tuesday|út
49|09.04.2019|PRG|16:15|FAO|22:25|7:10|1297|PRG|16:15|FAO|17:20|Wizz Air|509|6|LTN|19:30|FAO|22:25|Ryanair|788||05.02.2019|Tuesday|út
50|03.04.2019|PRG|10:50|FAO|19:50|10:00|843|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|380||05.02.2019|Tuesday|st
51|19.03.2019|PRG|11:35|FAO|18:15|7:40|1160|PRG|11:35|FAO|13:00|Ryanair|339||EIN|16:15|FAO|18:15|Transavia|821||05.02.2019|Tuesday|út
52|20.05.2019|PRG|10:50|FAO|18:55|9:05|1020|PRG|10:50|FAO|11:45|easyJet|493|5|SEN|16:10|FAO|18:55|Ryanair|527||05.02.2019|Tuesday|po
53|29.05.2019|PRG|10:50|FAO|19:50|10:00|1020|PRG|10:50|FAO|11:45|easyJet|493|5|SEN|17:05|FAO|19:50|Ryanair|527||05.02.2019|Tuesday|st
54|12.03.2019|PRG|11:35|FAO|18:15|7:40|1237|PRG|11:35|FAO|13:00|Ryanair|339||EIN|16:15|FAO|18:15|Transavia|898||05.02.2019|Tuesday|út
55|12.06.2019|PRG|15:05|FAO|20:55|6:50|1109|PRG|15:05|FAO|15:55|easyJet|523|8|STN|18:00|FAO|20:55|Ryanair|585||05.02.2019|Tuesday|st
56|03.04.2019|PRG|15:05|FAO|20:55|6:50|1130|PRG|15:05|FAO|15:55|easyJet|342|8|STN|18:00|FAO|20:55|Ryanair|788||05.02.2019|Tuesday|st
57|11.05.2019|PRG|15:10|FAO|22:10|8:00|1136|PRG|15:10|FAO|16:05|easyJet|463|8|STN|19:15|FAO|22:10|Ryanair|673||05.02.2019|Tuesday|so
58|01.05.2019|PRG|10:50|FAO|19:50|10:00|1142|PRG|10:50|FAO|11:45|easyJet|614|5|SEN|17:05|FAO|19:50|Ryanair|527||05.02.2019|Tuesday|st
59|09.05.2019|PRG|15:05|FAO|22:10|8:05|1197|PRG|15:05|FAO|15:55|easyJet|523|2|STN|19:15|FAO|22:10|Ryanair|673||05.02.2019|Tuesday|čt
60|29.04.2019|PRG|10:50|FAO|18:55|9:05|1202|PRG|10:50|FAO|11:45|easyJet|675|7|SEN|16:10|FAO|18:55|Ryanair|527||05.02.2019|Tuesday|po
61|04.04.2019|PRG|15:05|FAO|22:10|8:05|1221|PRG|15:05|FAO|15:55|easyJet|433|4|STN|19:15|FAO|22:10|Ryanair|788|2|05.02.2019|Tuesday|čt
62|02.04.2019|PRG|12:25|FAO|21:50|10:25|1236|PRG|12:25|FAO|13:35|easyJet|614|6|LGW|18:55|FAO|21:50|easyJet|621|8|05.02.2019|Tuesday|út
63|02.04.2019|PRG|12:25|FAO|19:25|8:00|1295|PRG|12:25|FAO|13:35|easyJet|614|6|LGW|16:30|FAO|19:25|easyJet|681|3|05.02.2019|Tuesday|út
64|23.09.2019|PRG|06:15|FAO|18:15|13:00|1119|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|590||05.02.2019|Tuesday|po
65|25.09.2019|PRG|08:55|FAO|15:50|7:55|1119|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|590||05.02.2019|Tuesday|st
66|24.09.2019|PRG|06:15|FAO|17:10|11:55|1119|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|590||05.02.2019|Tuesday|út
67|26.09.2019|PRG|06:15|FAO|15:50|10:35|1119|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|590||05.02.2019|Tuesday|čt
68|12.09.2019|PRG|06:15|FAO|15:50|10:35|1119|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|590|2|05.02.2019|Tuesday|čt
69|04.09.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|641||05.02.2019|Tuesday|st
70|25.09.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|641||05.02.2019|Tuesday|st
71|18.09.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|641||05.02.2019|Tuesday|st
72|28.08.2019|PRG|08:55|FAO|15:50|7:55|1170|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|st
73|11.09.2019|PRG|07:50|FAO|13:05|6:15|1170|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|641|3|05.02.2019|Tuesday|st
74|26.08.2019|PRG|06:15|FAO|18:15|13:00|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|838||05.02.2019|Tuesday|po
75|22.08.2019|PRG|06:15|FAO|15:50|10:35|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|čt
76|13.09.2019|PRG|06:15|FAO|15:50|10:35|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|pá
77|18.09.2019|PRG|08:55|FAO|15:50|7:55|1367|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|st
78|19.09.2019|PRG|06:15|FAO|15:50|10:35|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|čt
79|20.08.2019|PRG|06:15|FAO|17:10|11:55|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|838|2|05.02.2019|Tuesday|út
80|15.09.2019|PRG|06:05|FAO|15:50|10:45|1367|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838|2|05.02.2019|Tuesday|ne
81|27.08.2019|PRG|06:15|FAO|17:10|11:55|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|838||05.02.2019|Tuesday|út
82|17.09.2019|PRG|06:15|FAO|17:10|11:55|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|838||05.02.2019|Tuesday|út
83|21.08.2019|PRG|08:55|FAO|15:50|7:55|1367|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|st
84|22.09.2019|PRG|06:05|FAO|15:50|10:45|1367|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838|1|05.02.2019|Tuesday|ne
85|25.08.2019|PRG|06:05|FAO|15:50|10:45|1367|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|ne
86|23.08.2019|PRG|06:15|FAO|15:50|10:35|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|pá
87|11.09.2019|PRG|08:55|FAO|15:50|7:55|1367|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|st
88|29.09.2019|PRG|06:05|FAO|15:50|10:45|1367|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838|3|05.02.2019|Tuesday|ne
89|04.09.2019|PRG|08:55|FAO|15:50|7:55|1367|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|838||05.02.2019|Tuesday|st
90|30.09.2019|PRG|06:15|FAO|18:15|13:00|1367|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|838||05.02.2019|Tuesday|po
91|09.10.2019|PRG|07:50|FAO|13:05|6:15|1419|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|890||05.02.2019|Tuesday|st
92|17.10.2019|PRG|06:15|FAO|15:50|10:35|1487|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|čt
93|14.08.2019|PRG|08:55|FAO|15:50|7:55|1487|PRG|08:55|FAO|10:30|Ryanair|845||CRL|13:55|FAO|15:50|Ryanair|641|1|05.02.2019|Tuesday|st
94|30.08.2019|PRG|06:15|FAO|15:50|10:35|1487|PRG|06:15|FAO|07:50|Ryanair|845||CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|pá
95|29.08.2019|PRG|06:15|FAO|15:50|10:35|1487|PRG|06:15|FAO|07:50|Ryanair|845||CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|čt
96|07.10.2019|PRG|06:15|FAO|18:15|13:00|1487|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|16:20|FAO|18:15|Ryanair|641||05.02.2019|Tuesday|po
97|22.10.2019|PRG|06:15|FAO|17:10|11:55|1487|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|15:15|FAO|17:10|Ryanair|641||05.02.2019|Tuesday|út
98|02.10.2019|PRG|08:55|FAO|15:50|7:55|1487|PRG|08:55|FAO|10:30|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|st
99|08.10.2019|PRG|06:15|FAO|17:10|11:55|1487|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|15:15|FAO|17:10|Ryanair|641||05.02.2019|Tuesday|út
100|09.10.2019|PRG|08:55|FAO|15:50|7:55|1487|PRG|08:55|FAO|10:30|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|st
101|24.10.2019|PRG|06:15|FAO|15:50|10:35|1487|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|čt
102|23.10.2019|PRG|08:55|FAO|15:50|7:55|1487|PRG|08:55|FAO|10:30|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|641||05.02.2019|Tuesday|st
103|16.10.2019|PRG|11:40|FAO|20:55|10:15|1515|PRG|11:40|FAO|12:40|Ryanair|529|5|STN|18:00|FAO|20:55|Ryanair|985|5|05.02.2019|Tuesday|st
104|05.10.2019|PRG|16:20|FAO|22:10|6:50|1515|PRG|16:20|FAO|17:10|Ryanair|529||STN|19:15|FAO|22:10|Ryanair|985||05.02.2019|Tuesday|so
105|28.09.2019|PRG|06:35|FAO|22:10|16:35|1515|PRG|06:35|FAO|07:35|Ryanair|529||STN|19:15|FAO|22:10|Ryanair|985|3|05.02.2019|Tuesday|so
106|16.10.2019|PRG|11:40|FAO|17:55|7:15|1515|PRG|11:40|FAO|12:40|Ryanair|529|5|STN|15:00|FAO|17:55|Ryanair|985|5|05.02.2019|Tuesday|st
107|09.07.2019|PRG|06:35|FAO|20:55|15:20|1515|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|985|5|05.02.2019|Tuesday|út
108|16.10.2019|PRG|06:35|FAO|20:55|15:20|1515|PRG|06:35|FAO|07:35|Ryanair|529|5|STN|18:00|FAO|20:55|Ryanair|985|5|05.02.2019|Tuesday|st
109|18.09.2019|PRG|11:40|FAO|20:55|10:15|1515|PRG|11:40|FAO|12:40|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|985|3|05.02.2019|Tuesday|st
110|14.09.2019|PRG|06:35|FAO|22:10|16:35|1515|PRG|06:35|FAO|07:35|Ryanair|529||STN|19:15|FAO|22:10|Ryanair|985|5|05.02.2019|Tuesday|so
111|18.09.2019|PRG|06:35|FAO|20:55|15:20|1515|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|985|3|05.02.2019|Tuesday|st
112|16.10.2019|PRG|06:35|FAO|17:55|12:20|1515|PRG|06:35|FAO|07:35|Ryanair|529|5|STN|15:00|FAO|17:55|Ryanair|985|5|05.02.2019|Tuesday|st
113|14.09.2019|PRG|06:15|FAO|15:50|10:35|1524|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|995|4|05.02.2019|Tuesday|so
114|16.09.2019|PRG|06:15|FAO|18:15|13:00|1524|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|995|1|05.02.2019|Tuesday|po
115|05.09.2019|PRG|06:15|FAO|15:50|10:35|1524|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|995||05.02.2019|Tuesday|čt
116|30.09.2019|PRG|12:25|FAO|19:25|8:00|1295|PRG|12:25|FAO|13:35|easyJet|614|3|LGW|16:30|FAO|19:25|easyJet|681|3|05.02.2019|Tuesday|po
117|30.09.2019|PRG|12:25|FAO|21:25|10:00|1325|PRG|12:25|FAO|13:35|easyJet|614|3|LGW|18:30|FAO|21:25|easyJet|710|5|05.02.2019|Tuesday|po
118|10.09.2019|PRG|12:25|FAO|21:50|10:25|1383|PRG|12:25|FAO|13:35|easyJet|554|2|LGW|18:55|FAO|21:50|easyJet|829|5|05.02.2019|Tuesday|út
119|15.10.2019|PRG|12:25|FAO|19:25|8:00|1383|PRG|12:25|FAO|13:35|easyJet|584|3|LGW|16:30|FAO|19:25|easyJet|799|7|05.02.2019|Tuesday|út
120|01.10.2019|PRG|12:25|FAO|21:50|10:25|1383|PRG|12:25|FAO|13:35|easyJet|584|3|LGW|18:55|FAO|21:50|easyJet|799|6|05.02.2019|Tuesday|út
121|11.10.2019|PRG|12:25|FAO|21:25|10:00|1412|PRG|12:25|FAO|13:40|easyJet|523|7|LGW|18:30|FAO|21:25|easyJet|888|5|05.02.2019|Tuesday|pá
122|05.10.2019|PRG|15:10|FAO|21:45|7:35|1442|PRG|15:10|FAO|16:20|easyJet|554|1|LGW|18:50|FAO|21:45|easyJet|888|7|05.02.2019|Tuesday|so
123|10.09.2019|PRG|12:25|FAO|19:25|8:00|1442|PRG|12:25|FAO|13:35|easyJet|554|2|LGW|16:30|FAO|19:25|easyJet|888|4|05.02.2019|Tuesday|út
124|24.09.2019|PRG|12:25|FAO|21:50|10:25|1447|PRG|12:25|FAO|13:35|easyJet|766|5|LGW|18:55|FAO|21:50|easyJet|681|8|05.02.2019|Tuesday|út
125|01.10.2019|PRG|12:25|FAO|19:25|8:00|1472|PRG|12:25|FAO|13:35|easyJet|584|3|LGW|16:30|FAO|19:25|easyJet|888|7|05.02.2019|Tuesday|út
126|24.09.2019|PRG|15:05|FAO|20:55|6:50|1509|PRG|15:05|FAO|15:55|easyJet|523|5|STN|18:00|FAO|20:55|Ryanair|985||05.02.2019|Tuesday|út
127|02.10.2019|PRG|15:05|FAO|20:55|6:50|1509|PRG|15:05|FAO|15:55|easyJet|523|7|STN|18:00|FAO|20:55|Ryanair|985|5|05.02.2019|Tuesday|st
128|30.03.2019|PRG|10:30|KEF|17:20|7:50|784|PRG|10:30|KEF|11:40|easyJet|281|8|STN|14:10|KEF|17:20|easyJet|503|4|05.02.2019|Tuesday|so
129|30.03.2019|PRG|12:30|KEF|18:50|7:20|1054|PRG|12:30|KEF|13:40|easyJet|402|8|LGW|15:30|KEF|18:50|easyJet|651|7|05.02.2019|Tuesday|so
130|27.03.2019|PRG|12:35|KEF|18:50|7:15|1082|PRG|12:35|KEF|13:45|easyJet|342|8|LGW|15:30|KEF|18:50|easyJet|740|1|05.02.2019|Tuesday|st
131|26.03.2019|PRG|12:35|KEF|18:40|7:05|1083|PRG|12:35|KEF|13:45|easyJet|402|8|LGW|15:20|KEF|18:40|easyJet|681|6|05.02.2019|Tuesday|út
132|25.03.2019|PRG|08:15|KEF|17:35|10:20|1151|PRG|08:15|KEF|09:25|easyJet|705|1|BSL|14:30|KEF|17:35|easyJet|445|7|05.02.2019|Tuesday|po
133|30.03.2019|PRG|07:20|KEF|17:20|11:00|1179|PRG|07:20|KEF|08:30|Ryanair|676|3|STN|14:10|KEF|17:20|easyJet|503|4|05.02.2019|Tuesday|so
134|26.03.2019|PRG|07:20|KEF|17:20|11:00|1239|PRG|07:20|KEF|08:30|Ryanair|676||STN|14:10|KEF|17:20|easyJet|562|4|05.02.2019|Tuesday|út
135|09.04.2019|PRG|06:00|KEF|14:00|10:00|1520|PRG|06:00|KEF|07:10|Ryanair|339|3|CPH|12:35|KEF|14:00|WOW air|1181||05.02.2019|Tuesday|út
136|03.04.2019|PRG|06:45|KEF|14:00|9:15|1520|PRG|06:45|KEF|07:55|Ryanair|339|3|CPH|12:35|KEF|14:00|WOW air|1181|7|05.02.2019|Tuesday|st
137|02.04.2019|PRG|06:00|KEF|14:00|10:00|1520|PRG|06:00|KEF|07:10|Ryanair|339|3|CPH|12:35|KEF|14:00|WOW air|1181|3|05.02.2019|Tuesday|út
138|05.03.2019|PRG|07:20|KEF|17:20|11:00|1286|PRG|07:20|KEF|08:30|Ryanair|339|2|STN|14:10|KEF|17:20|easyJet|947|8|05.02.2019|Tuesday|út
139|28.03.2019|PRG|12:35|KEF|18:40|7:05|1352|PRG|12:35|KEF|13:45|easyJet|493|1|LGW|15:20|KEF|18:40|easyJet|858|3|05.02.2019|Tuesday|čt
