uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|30.04.2019|PRG|06:35|FAO|18:55|13:20|780|PRG|06:35|FAO|07:35|Ryanair|389|3|STN|16:00|FAO|18:55|Ryanair|391||23.03.2019|Saturday|Tuesday
1|15.05.2019|PRG|11:40|FAO|20:55|10:15|840|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|451||23.03.2019|Saturday|Wednesday
2|14.05.2019|PRG|06:35|FAO|18:55|13:20|840|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|451||23.03.2019|Saturday|Tuesday
3|21.05.2019|PRG|06:35|FAO|18:55|13:20|840|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|451||23.03.2019|Saturday|Tuesday
4|15.05.2019|PRG|06:35|FAO|20:55|15:20|840|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|451||23.03.2019|Saturday|Wednesday
5|15.05.2019|PRG|06:35|FAO|17:55|12:20|840|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|451||23.03.2019|Saturday|Wednesday
6|15.05.2019|PRG|11:40|FAO|17:55|7:15|840|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|451||23.03.2019|Saturday|Wednesday
7|15.05.2019|PRG|08:55|FAO|15:50|7:55|903|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|514||23.03.2019|Saturday|Wednesday
8|14.05.2019|PRG|06:15|FAO|17:50|12:35|903|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|514|5|23.03.2019|Saturday|Tuesday
9|14.05.2019|PRG|16:15|FAO|22:25|7:10|960|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|451||23.03.2019|Saturday|Tuesday
10|21.05.2019|PRG|16:15|FAO|22:25|7:10|960|PRG|16:15|FAO|17:20|Wizz Air|509|8|LTN|19:30|FAO|22:25|Ryanair|451||23.03.2019|Saturday|Tuesday
11|18.05.2019|PRG|16:15|FAO|22:25|7:10|960|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|451|4|23.03.2019|Saturday|Saturday
12|20.05.2019|PRG|06:15|FAO|18:15|13:00|1061|PRG|06:15|FAO|07:50|Ryanair|389|4|CRL|16:20|FAO|18:15|Ryanair|672||23.03.2019|Saturday|Monday
13|11.05.2019|PRG|16:15|FAO|22:25|7:10|1080|PRG|16:15|FAO|17:20|Wizz Air|629|4|LTN|19:30|FAO|22:25|Ryanair|451||23.03.2019|Saturday|Saturday
14|13.05.2019|PRG|06:35|FAO|18:00|12:25|1128|PRG|06:35|FAO|07:35|Ryanair|676|2|STN|15:05|FAO|18:00|Ryanair|451|5|23.03.2019|Saturday|Monday
15|07.05.2019|PRG|06:15|FAO|17:50|12:35|1145|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|756|1|23.03.2019|Saturday|Tuesday
16|11.05.2019|PRG|06:35|FAO|22:10|16:35|1170|PRG|06:35|FAO|07:35|Ryanair|718||STN|19:15|FAO|22:10|Ryanair|451||23.03.2019|Saturday|Saturday
17|18.05.2019|PRG|06:35|FAO|22:10|16:35|1170|PRG|06:35|FAO|07:35|Ryanair|718|2|STN|19:15|FAO|22:10|Ryanair|451|1|23.03.2019|Saturday|Saturday
18|18.06.2019|PRG|06:15|FAO|17:50|12:35|1172|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:55|FAO|17:50|Ryanair|643||23.03.2019|Saturday|Tuesday
19|19.06.2019|PRG|08:55|FAO|15:50|7:55|1172|PRG|08:55|FAO|10:30|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|643|5|23.03.2019|Saturday|Wednesday
