uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|15.05.2019|PRG|11:40|FAO|20:55|10:15|834|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|445|4|17.03.2019|Sunday|Wednesday
1|14.05.2019|PRG|06:35|FAO|18:55|13:20|834|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|445|2|17.03.2019|Sunday|Tuesday
2|15.05.2019|PRG|06:35|FAO|20:55|15:20|834|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|445|4|17.03.2019|Sunday|Wednesday
3|08.05.2019|PRG|07:50|FAO|13:05|6:15|844|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|455||17.03.2019|Sunday|Wednesday
4|15.05.2019|PRG|07:50|FAO|13:05|6:15|844|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|455||17.03.2019|Sunday|Wednesday
5|30.04.2019|PRG|06:15|FAO|17:50|12:35|895|PRG|06:15|FAO|07:50|Ryanair|389|1|CRL|15:55|FAO|17:50|Ryanair|506|2|17.03.2019|Sunday|Tuesday
6|15.05.2019|PRG|08:55|FAO|15:50|7:55|895|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|506||17.03.2019|Sunday|Wednesday
7|03.04.2019|PRG|07:50|FAO|13:05|6:15|941|PRG|07:50|FAO|09:15|Ryanair|485||EIN|11:00|FAO|13:05|Ryanair|455|1|17.03.2019|Sunday|Wednesday
8|14.05.2019|PRG|16:15|FAO|22:25|7:10|954|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|445||17.03.2019|Sunday|Tuesday
9|18.05.2019|PRG|16:15|FAO|22:25|7:10|954|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|445|2|17.03.2019|Sunday|Saturday
10|02.04.2019|PRG|16:15|FAO|22:25|7:10|1015|PRG|16:15|FAO|17:20|Wizz Air|629||LTN|19:30|FAO|22:25|Ryanair|386||17.03.2019|Sunday|Tuesday
11|11.05.2019|PRG|16:15|FAO|22:25|7:10|1074|PRG|16:15|FAO|17:20|Wizz Air|629|4|LTN|19:30|FAO|22:25|Ryanair|445||17.03.2019|Sunday|Saturday
12|30.04.2019|PRG|16:15|FAO|22:25|7:10|1075|PRG|16:15|FAO|17:20|Wizz Air|689|2|LTN|19:30|FAO|22:25|Ryanair|386||17.03.2019|Sunday|Tuesday
13|07.05.2019|PRG|06:15|FAO|17:50|12:35|1133|PRG|06:15|FAO|07:50|Ryanair|389|4|CRL|15:55|FAO|17:50|Ryanair|744||17.03.2019|Sunday|Tuesday
14|21.05.2019|PRG|06:15|FAO|17:50|12:35|1133|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|744||17.03.2019|Sunday|Tuesday
15|14.05.2019|PRG|06:15|FAO|17:50|12:35|1133|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|744||17.03.2019|Sunday|Tuesday
16|02.04.2019|PRG|06:35|FAO|18:55|13:20|1139|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|750|1|17.03.2019|Sunday|Tuesday
17|04.06.2019|PRG|06:15|FAO|17:50|12:35|1162|PRG|06:15|FAO|07:50|Ryanair|528|1|CRL|15:55|FAO|17:50|Ryanair|633||17.03.2019|Sunday|Tuesday
18|15.05.2019|PRG|10:50|FAO|19:50|10:00|728|PRG|10:50|FAO|11:45|easyJet|341|8|SEN|17:05|FAO|19:50|Ryanair|386||17.03.2019|Sunday|Wednesday
19|13.05.2019|PRG|06:35|FAO|18:00|12:25|1206|PRG|06:35|FAO|07:35|Ryanair|760||STN|15:05|FAO|18:00|Ryanair|445||17.03.2019|Sunday|Monday
20|20.05.2019|PRG|06:35|FAO|18:00|12:25|1206|PRG|06:35|FAO|07:35|Ryanair|760||STN|15:05|FAO|18:00|Ryanair|445|4|17.03.2019|Sunday|Monday
21|10.05.2019|PRG|06:15|FAO|15:50|10:35|1215|PRG|06:15|FAO|07:50|Ryanair|389|4|CRL|13:55|FAO|15:50|Ryanair|826|5|17.03.2019|Sunday|Friday
22|17.05.2019|PRG|06:15|FAO|15:50|10:35|1215|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|826|5|17.03.2019|Sunday|Friday
23|28.05.2019|PRG|06:15|FAO|17:50|12:35|1215|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|826||17.03.2019|Sunday|Tuesday
24|25.06.2019|PRG|16:15|FAO|22:25|7:10|1223|PRG|16:15|FAO|17:20|Wizz Air|629|2|LTN|19:30|FAO|22:25|Ryanair|594|3|17.03.2019|Sunday|Tuesday
25|28.04.2019|PRG|06:05|FAO|15:50|10:45|1225|PRG|06:05|FAO|07:40|Ryanair|718|3|CRL|13:55|FAO|15:50|Ryanair|506|2|17.03.2019|Sunday|Sunday
26|30.04.2019|PRG|06:35|FAO|18:55|13:20|1231|PRG|06:35|FAO|07:35|Ryanair|845||STN|16:00|FAO|18:55|Ryanair|386||17.03.2019|Sunday|Tuesday
27|19.06.2019|PRG|07:50|FAO|13:05|6:15|1232|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|633||17.03.2019|Sunday|Wednesday
28|26.06.2019|PRG|07:50|FAO|13:05|6:15|1232|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|633||17.03.2019|Sunday|Wednesday
29|29.04.2019|PRG|06:35|FAO|18:00|12:25|1252|PRG|06:35|FAO|07:35|Ryanair|866||STN|15:05|FAO|18:00|Ryanair|386||17.03.2019|Sunday|Monday
30|13.05.2019|PRG|06:15|FAO|18:15|13:00|1267|PRG|06:15|FAO|07:50|Ryanair|760||CRL|16:20|FAO|18:15|Ryanair|506|4|17.03.2019|Sunday|Monday
31|22.05.2019|PRG|08:55|FAO|15:50|7:55|1272|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|883||17.03.2019|Sunday|Wednesday
