uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|12.03.2019|PRG|11:35|FAO|21:35|11:00|720|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|381|5|18.02.2019|Monday|Tuesday
1|19.03.2019|PRG|07:20|FAO|22:05|15:45|824|PRG|07:20|FAO|08:30|Ryanair|389|1|STN|19:10|FAO|22:05|Ryanair|435|2|18.02.2019|Monday|Tuesday
2|03.04.2019|PRG|11:40|FAO|17:55|7:15|873|PRG|11:40|FAO|12:40|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|435||18.02.2019|Monday|Wednesday
3|02.04.2019|PRG|06:35|FAO|18:55|13:20|873|PRG|06:35|FAO|07:35|Ryanair|438||STN|16:00|FAO|18:55|Ryanair|435||18.02.2019|Monday|Tuesday
4|03.04.2019|PRG|06:35|FAO|17:55|12:20|873|PRG|06:35|FAO|07:35|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|435||18.02.2019|Monday|Wednesday
5|03.04.2019|PRG|06:35|FAO|20:55|15:20|873|PRG|06:35|FAO|07:35|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|435||18.02.2019|Monday|Wednesday
6|03.04.2019|PRG|11:40|FAO|20:55|10:15|873|PRG|11:40|FAO|12:40|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|435||18.02.2019|Monday|Wednesday
7|02.04.2019|PRG|16:15|FAO|22:25|7:10|944|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|435||18.02.2019|Monday|Tuesday
8|03.04.2019|PRG|07:50|FAO|13:05|6:15|947|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|508|1|18.02.2019|Monday|Wednesday
9|07.05.2019|PRG|06:15|FAO|17:10|11:55|998|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|559||18.02.2019|Monday|Tuesday
10|14.05.2019|PRG|06:15|FAO|17:10|11:55|998|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|559||18.02.2019|Monday|Tuesday
11|15.05.2019|PRG|08:55|FAO|15:50|7:55|998|PRG|08:55|FAO|10:30|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|559||18.02.2019|Monday|Wednesday
12|26.03.2019|PRG|11:35|FAO|21:35|11:00|1044|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|705||18.02.2019|Monday|Tuesday
13|19.03.2019|PRG|11:35|FAO|21:35|11:00|1044|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|705|5|18.02.2019|Monday|Tuesday
14|30.04.2019|PRG|16:15|FAO|22:25|7:10|1064|PRG|16:15|FAO|17:20|Wizz Air|629|9|LTN|19:30|FAO|22:25|Ryanair|435||18.02.2019|Monday|Tuesday
15|04.05.2019|PRG|16:15|FAO|22:25|7:10|1089|PRG|16:15|FAO|17:20|Wizz Air|509|1|LTN|19:30|FAO|22:25|Ryanair|580||18.02.2019|Monday|Saturday
16|02.05.2019|PRG|06:15|FAO|15:50|10:35|1102|PRG|06:15|FAO|07:50|Ryanair|438|1|CRL|13:55|FAO|15:50|Ryanair|663|2|18.02.2019|Monday|Thursday
17|16.05.2019|PRG|06:15|FAO|15:50|10:35|1102|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|663||18.02.2019|Monday|Thursday
18|02.04.2019|PRG|06:15|FAO|17:10|11:55|1102|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|663||18.02.2019|Monday|Tuesday
19|09.05.2019|PRG|06:15|FAO|15:50|10:35|1102|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|663||18.02.2019|Monday|Thursday
20|12.03.2019|PRG|07:20|FAO|22:05|15:45|1111|PRG|07:20|FAO|08:30|Ryanair|676|1|STN|19:10|FAO|22:05|Ryanair|435|1|18.02.2019|Monday|Tuesday
21|30.04.2019|PRG|06:35|FAO|18:55|13:20|1111|PRG|06:35|FAO|07:35|Ryanair|676|5|STN|16:00|FAO|18:55|Ryanair|435||18.02.2019|Monday|Tuesday
22|08.05.2019|PRG|07:50|FAO|13:05|6:15|1144|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|705|5|18.02.2019|Monday|Wednesday
23|15.05.2019|PRG|07:50|FAO|13:05|6:15|1144|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|705||18.02.2019|Monday|Wednesday
24|04.06.2019|PRG|06:15|FAO|17:10|11:55|1164|PRG|06:15|FAO|07:50|Ryanair|528|1|CRL|15:15|FAO|17:10|Ryanair|635||18.02.2019|Monday|Tuesday
