uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|12.03.2019|PRG|11:35|FAO|21:35|11:00|725|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|386||09.02.2019|Saturday|Tuesday
1|03.04.2019|PRG|11:40|FAO|17:55|7:15|880|PRG|11:40|FAO|12:40|Ryanair|439||STN|15:00|FAO|17:55|Ryanair|441||09.02.2019|Saturday|Wednesday
2|03.04.2019|PRG|06:35|FAO|17:55|12:20|880|PRG|06:35|FAO|07:35|Ryanair|439||STN|15:00|FAO|17:55|Ryanair|441||09.02.2019|Saturday|Wednesday
3|30.04.2019|PRG|06:35|FAO|18:55|13:20|880|PRG|06:35|FAO|07:35|Ryanair|439|2|STN|16:00|FAO|18:55|Ryanair|441||09.02.2019|Saturday|Tuesday
4|02.04.2019|PRG|16:15|FAO|22:25|7:10|950|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|441||09.02.2019|Saturday|Tuesday
5|15.05.2019|PRG|07:50|FAO|13:05|6:15|954|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|515|4|09.02.2019|Saturday|Wednesday
6|15.05.2019|PRG|08:55|FAO|15:50|7:55|1006|PRG|08:55|FAO|10:30|Ryanair|439|4|CRL|13:55|FAO|15:50|Ryanair|567||09.02.2019|Saturday|Wednesday
7|21.05.2019|PRG|06:15|FAO|17:10|11:55|1006|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|567||09.02.2019|Saturday|Tuesday
8|09.05.2019|PRG|06:15|FAO|15:50|10:35|1006|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|567|1|09.02.2019|Saturday|Thursday
9|14.05.2019|PRG|06:15|FAO|17:10|11:55|1006|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|567||09.02.2019|Saturday|Tuesday
10|07.05.2019|PRG|06:15|FAO|17:10|11:55|1006|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|567|5|09.02.2019|Saturday|Tuesday
11|19.03.2019|PRG|11:35|FAO|21:35|11:00|1054|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|715||09.02.2019|Saturday|Tuesday
12|26.03.2019|PRG|11:35|FAO|21:35|11:00|1054|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|715||09.02.2019|Saturday|Tuesday
13|12.03.2019|PRG|07:20|FAO|22:05|15:45|1118|PRG|07:20|FAO|08:30|Ryanair|676|4|STN|19:10|FAO|22:05|Ryanair|441|1|09.02.2019|Saturday|Tuesday
14|29.05.2019|PRG|06:35|FAO|20:55|15:20|1118|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|589||09.02.2019|Saturday|Wednesday
15|26.03.2019|PRG|07:20|FAO|22:05|15:45|1118|PRG|07:20|FAO|08:30|Ryanair|676|3|STN|19:10|FAO|22:05|Ryanair|441||09.02.2019|Saturday|Tuesday
16|03.04.2019|PRG|07:50|FAO|13:05|6:15|1154|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|715||09.02.2019|Saturday|Wednesday
17|18.06.2019|PRG|06:15|FAO|17:10|11:55|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|644||09.02.2019|Saturday|Tuesday
18|03.05.2019|PRG|06:15|FAO|15:50|10:35|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|644||09.02.2019|Saturday|Friday
19|20.05.2019|PRG|06:15|FAO|18:15|13:00|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|644||09.02.2019|Saturday|Monday
20|27.03.2019|PRG|07:20|FAO|22:05|15:45|1182|PRG|07:20|FAO|08:30|Ryanair|389|2|STN|19:10|FAO|22:05|Ryanair|793|4|09.02.2019|Saturday|Wednesday
21|19.05.2019|PRG|06:05|FAO|15:50|10:45|1202|PRG|06:05|FAO|07:40|Ryanair|529|2|CRL|13:55|FAO|15:50|Ryanair|673|3|09.02.2019|Saturday|Sunday
22|30.03.2019|PRG|07:20|FAO|22:05|15:45|1206|PRG|07:20|FAO|08:30|Ryanair|676||STN|19:10|FAO|22:05|Ryanair|530|3|09.02.2019|Saturday|Saturday
23|11.06.2019|PRG|16:15|FAO|22:25|7:10|1218|PRG|16:15|FAO|17:20|Wizz Air|628|5|LTN|19:30|FAO|22:25|Ryanair|589|5|09.02.2019|Saturday|Tuesday
24|04.05.2019|PRG|16:15|FAO|22:25|7:10|1218|PRG|16:15|FAO|17:20|Wizz Air|628|5|LTN|19:30|FAO|22:25|Ryanair|589||09.02.2019|Saturday|Saturday
25|03.04.2019|PRG|06:35|FAO|20:55|15:20|1232|PRG|06:35|FAO|07:35|Ryanair|439||STN|18:00|FAO|20:55|Ryanair|793||09.02.2019|Saturday|Wednesday
26|03.04.2019|PRG|11:40|FAO|20:55|10:15|1232|PRG|11:40|FAO|12:40|Ryanair|439||STN|18:00|FAO|20:55|Ryanair|793||09.02.2019|Saturday|Wednesday
27|14.05.2019|PRG|06:35|FAO|18:55|13:20|1232|PRG|06:35|FAO|07:35|Ryanair|439|4|STN|16:00|FAO|18:55|Ryanair|793||09.02.2019|Saturday|Tuesday
28|02.04.2019|PRG|06:35|FAO|18:55|13:20|1232|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|793||09.02.2019|Saturday|Tuesday
29|22.05.2019|PRG|08:55|FAO|15:50|7:55|1238|PRG|08:55|FAO|10:30|Ryanair|439|1|CRL|13:55|FAO|15:50|Ryanair|799|3|09.02.2019|Saturday|Wednesday
30|16.05.2019|PRG|06:15|FAO|15:50|10:35|1238|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|799|2|09.02.2019|Saturday|Thursday
31|02.05.2019|PRG|06:15|FAO|15:50|10:35|1238|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|799||09.02.2019|Saturday|Thursday
32|02.04.2019|PRG|06:15|FAO|17:10|11:55|1238|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|799||09.02.2019|Saturday|Tuesday
33|26.06.2019|PRG|07:50|FAO|13:05|6:15|1243|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|644|2|09.02.2019|Saturday|Wednesday
