uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|02.04.2019|PRG|06:35|FAO|18:55|13:20|778|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|389||13.03.2019|Wednesday|Tuesday
1|11.05.2019|PRG|16:20|FAO|22:10|6:50|838|PRG|16:20|FAO|17:10|Ryanair|389||STN|19:15|FAO|22:10|Ryanair|449|1|13.03.2019|Wednesday|Saturday
2|21.05.2019|PRG|06:15|FAO|17:50|12:35|902|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|513||13.03.2019|Wednesday|Tuesday
3|07.05.2019|PRG|06:15|FAO|17:50|12:35|902|PRG|06:15|FAO|07:50|Ryanair|389|4|CRL|15:55|FAO|17:50|Ryanair|513|1|13.03.2019|Wednesday|Tuesday
4|14.05.2019|PRG|06:15|FAO|17:50|12:35|902|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|513|3|13.03.2019|Wednesday|Tuesday
5|15.05.2019|PRG|08:55|FAO|15:50|7:55|902|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|513|1|13.03.2019|Wednesday|Wednesday
6|11.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508|9|LTN|19:30|FAO|22:25|Ryanair|449||13.03.2019|Wednesday|Saturday
7|18.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|449||13.03.2019|Wednesday|Saturday
8|14.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|449||13.03.2019|Wednesday|Tuesday
9|02.04.2019|PRG|16:15|FAO|22:25|7:10|1018|PRG|16:15|FAO|17:20|Wizz Air|629||LTN|19:30|FAO|22:25|Ryanair|389||13.03.2019|Wednesday|Tuesday
10|29.04.2019|PRG|06:35|FAO|18:00|12:25|1066|PRG|06:35|FAO|07:35|Ryanair|676||STN|15:05|FAO|18:00|Ryanair|389||13.03.2019|Wednesday|Monday
11|30.04.2019|PRG|16:15|FAO|22:25|7:10|1078|PRG|16:15|FAO|17:20|Wizz Air|689|4|LTN|19:30|FAO|22:25|Ryanair|389||13.03.2019|Wednesday|Tuesday
12|22.05.2019|PRG|08:55|FAO|15:50|7:55|1142|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|753|1|13.03.2019|Wednesday|Wednesday
13|19.06.2019|PRG|08:55|FAO|15:50|7:55|1170|PRG|08:55|FAO|10:30|Ryanair|528|4|CRL|13:55|FAO|15:50|Ryanair|641||13.03.2019|Wednesday|Wednesday
14|18.06.2019|PRG|06:15|FAO|17:50|12:35|1170|PRG|06:15|FAO|07:50|Ryanair|528|4|CRL|15:55|FAO|17:50|Ryanair|641||13.03.2019|Wednesday|Tuesday
15|15.05.2019|PRG|07:50|FAO|13:05|6:15|1189|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|800||13.03.2019|Wednesday|Wednesday
16|08.05.2019|PRG|07:50|FAO|13:05|6:15|1189|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|800|5|13.03.2019|Wednesday|Wednesday
17|13.05.2019|PRG|10:50|FAO|18:55|9:05|731|PRG|10:50|FAO|11:45|easyJet|342|4|SEN|16:10|FAO|18:55|Ryanair|389||13.03.2019|Wednesday|Monday
18|13.05.2019|PRG|06:35|FAO|18:00|12:25|1210|PRG|06:35|FAO|07:35|Ryanair|760||STN|15:05|FAO|18:00|Ryanair|449||13.03.2019|Wednesday|Monday
19|10.05.2019|PRG|06:15|FAO|15:50|10:35|1226|PRG|06:15|FAO|07:50|Ryanair|389|2|CRL|13:55|FAO|15:50|Ryanair|837||13.03.2019|Wednesday|Friday
