uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|26.03.2019|PRG|11:35|FAO|21:35|11:00|724|PRG|11:35|FAO|13:00|Ryanair|339||EIN|19:30|FAO|21:35|Ryanair|385||19.02.2019|Tuesday|Tuesday
1|19.03.2019|PRG|11:35|FAO|21:35|11:00|724|PRG|11:35|FAO|13:00|Ryanair|339||EIN|19:30|FAO|21:35|Ryanair|385|3|19.02.2019|Tuesday|Tuesday
2|03.04.2019|PRG|06:35|FAO|17:55|12:20|879|PRG|06:35|FAO|07:35|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|440||19.02.2019|Tuesday|Wednesday
3|03.04.2019|PRG|06:35|FAO|20:55|15:20|879|PRG|06:35|FAO|07:35|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|440||19.02.2019|Tuesday|Wednesday
4|03.04.2019|PRG|11:40|FAO|20:55|10:15|879|PRG|11:40|FAO|12:40|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|440||19.02.2019|Tuesday|Wednesday
5|02.04.2019|PRG|06:35|FAO|18:55|13:20|879|PRG|06:35|FAO|07:35|Ryanair|438||STN|16:00|FAO|18:55|Ryanair|440||19.02.2019|Tuesday|Tuesday
6|03.04.2019|PRG|11:40|FAO|17:55|7:15|879|PRG|11:40|FAO|12:40|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|440||19.02.2019|Tuesday|Wednesday
7|02.04.2019|PRG|16:15|FAO|22:25|7:10|949|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|440||19.02.2019|Tuesday|Tuesday
8|03.04.2019|PRG|07:50|FAO|13:05|6:15|953|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|514|5|19.02.2019|Tuesday|Wednesday
9|08.05.2019|PRG|07:50|FAO|13:05|6:15|953|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|514||19.02.2019|Tuesday|Wednesday
