uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|14.05.2019|PRG|06:35|FAO|18:55|13:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|449||30.03.2019|Saturday|Tuesday
1|12.05.2019|PRG|06:35|FAO|13:45|8:10|838|PRG|06:35|FAO|07:35|Ryanair|389|1|STN|10:50|FAO|13:45|Ryanair|449||30.03.2019|Saturday|Sunday
2|15.05.2019|PRG|11:40|FAO|17:55|7:15|838|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|449||30.03.2019|Saturday|Wednesday
3|15.05.2019|PRG|11:40|FAO|20:55|10:15|838|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|449||30.03.2019|Saturday|Wednesday
4|15.05.2019|PRG|06:35|FAO|20:55|15:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|449||30.03.2019|Saturday|Wednesday
5|15.05.2019|PRG|06:35|FAO|17:55|12:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|449||30.03.2019|Saturday|Wednesday
6|14.05.2019|PRG|06:15|FAO|17:50|12:35|905|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|516||30.03.2019|Saturday|Tuesday
7|15.05.2019|PRG|08:55|FAO|15:50|7:55|905|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|516||30.03.2019|Saturday|Wednesday
8|21.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|449|3|30.03.2019|Saturday|Tuesday
9|11.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|449||30.03.2019|Saturday|Saturday
10|14.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|449||30.03.2019|Saturday|Tuesday
11|29.05.2019|PRG|11:40|FAO|20:55|10:15|1025|PRG|11:40|FAO|12:40|Ryanair|485|2|STN|18:00|FAO|20:55|Ryanair|539|5|30.03.2019|Saturday|Wednesday
12|29.05.2019|PRG|06:35|FAO|20:55|15:20|1025|PRG|06:35|FAO|07:35|Ryanair|485||STN|18:00|FAO|20:55|Ryanair|539|5|30.03.2019|Saturday|Wednesday
13|09.05.2019|PRG|06:15|FAO|15:50|10:35|1062|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|673|2|30.03.2019|Saturday|Thursday
14|22.05.2019|PRG|08:55|FAO|15:50|7:55|1062|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|673||30.03.2019|Saturday|Wednesday
15|25.06.2019|PRG|16:15|FAO|22:25|7:10|1109|PRG|16:15|FAO|17:20|Wizz Air|509|2|LTN|19:30|FAO|22:25|Ryanair|599||30.03.2019|Saturday|Tuesday
16|11.05.2019|PRG|06:35|FAO|22:10|16:35|1168|PRG|06:35|FAO|07:35|Ryanair|718||STN|19:15|FAO|22:10|Ryanair|449|1|30.03.2019|Saturday|Saturday
17|15.05.2019|PRG|10:50|FAO|19:50|10:00|731|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|389||30.03.2019|Saturday|Wednesday
18|21.05.2019|PRG|06:35|FAO|18:55|13:20|1196|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|807||30.03.2019|Saturday|Tuesday
19|18.06.2019|PRG|06:35|FAO|18:55|13:20|1218|PRG|06:35|FAO|07:35|Ryanair|528|4|STN|16:00|FAO|18:55|Ryanair|689|5|30.03.2019|Saturday|Tuesday
20|12.06.2019|PRG|11:40|FAO|20:55|10:15|1218|PRG|11:40|FAO|12:40|Ryanair|528||STN|18:00|FAO|20:55|Ryanair|689|1|30.03.2019|Saturday|Wednesday
21|12.06.2019|PRG|06:35|FAO|20:55|15:20|1218|PRG|06:35|FAO|07:35|Ryanair|528||STN|18:00|FAO|20:55|Ryanair|689|1|30.03.2019|Saturday|Wednesday
22|04.06.2019|PRG|06:35|FAO|18:55|13:20|1218|PRG|06:35|FAO|07:35|Ryanair|528|5|STN|16:00|FAO|18:55|Ryanair|689||30.03.2019|Saturday|Tuesday
23|11.06.2019|PRG|06:35|FAO|18:55|13:20|1218|PRG|06:35|FAO|07:35|Ryanair|528||STN|16:00|FAO|18:55|Ryanair|689|1|30.03.2019|Saturday|Tuesday
24|11.06.2019|PRG|16:15|FAO|22:25|7:10|1228|PRG|16:15|FAO|17:20|Wizz Air|628|4|LTN|19:30|FAO|22:25|Ryanair|599|2|30.03.2019|Saturday|Tuesday
25|18.06.2019|PRG|16:15|FAO|22:25|7:10|1228|PRG|16:15|FAO|17:20|Wizz Air|628|3|LTN|19:30|FAO|22:25|Ryanair|599||30.03.2019|Saturday|Tuesday
26|04.06.2019|PRG|16:15|FAO|22:25|7:10|1228|PRG|16:15|FAO|17:20|Wizz Air|628|3|LTN|19:30|FAO|22:25|Ryanair|599||30.03.2019|Saturday|Tuesday
27|30.04.2019|PRG|06:35|FAO|18:55|13:20|1235|PRG|06:35|FAO|07:35|Ryanair|845|4|STN|16:00|FAO|18:55|Ryanair|389||30.03.2019|Saturday|Tuesday
28|19.05.2019|PRG|06:05|FAO|15:50|10:45|1239|PRG|06:05|FAO|07:40|Ryanair|389|1|CRL|13:55|FAO|15:50|Ryanair|850||30.03.2019|Saturday|Sunday
29|11.05.2019|PRG|06:15|FAO|15:05|9:50|1239|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:10|FAO|15:05|Ryanair|850|1|30.03.2019|Saturday|Saturday
30|17.05.2019|PRG|06:15|FAO|15:50|10:35|1239|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|850|3|30.03.2019|Saturday|Friday
31|26.06.2019|PRG|07:50|FAO|13:05|6:15|1244|PRG|07:50|FAO|09:15|Ryanair|598||EIN|11:00|FAO|13:05|Ryanair|645||30.03.2019|Saturday|Wednesday
32|13.05.2019|PRG|06:35|FAO|18:00|12:25|1264|PRG|06:35|FAO|07:35|Ryanair|815|4|STN|15:05|FAO|18:00|Ryanair|449||30.03.2019|Saturday|Monday
33|15.05.2019|PRG|15:05|FAO|20:55|6:50|852|PRG|15:05|FAO|15:55|easyJet|402|8|STN|18:00|FAO|20:55|Ryanair|449||30.03.2019|Saturday|Wednesday
34|05.06.2019|PRG|10:50|FAO|19:50|10:00|853|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|389|2|30.03.2019|Saturday|Wednesday
35|07.06.2019|PRG|14:15|FAO|20:10|6:55|1348|PRG|14:15|FAO|15:25|Ryanair|598||LPL|17:15|FAO|20:10|Ryanair|749|1|30.03.2019|Saturday|Friday
36|16.05.2019|PRG|06:15|FAO|15:50|10:35|1357|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|968|5|30.03.2019|Saturday|Thursday
37|21.05.2019|PRG|06:15|FAO|17:50|12:35|1357|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|968||30.03.2019|Saturday|Tuesday
38|30.04.2019|PRG|06:15|FAO|17:50|12:35|1361|PRG|06:15|FAO|07:50|Ryanair|845||CRL|15:55|FAO|17:50|Ryanair|516||30.03.2019|Saturday|Tuesday
39|27.05.2019|PRG|06:15|FAO|18:15|13:00|1361|PRG|06:15|FAO|07:50|Ryanair|845|4|CRL|16:20|FAO|18:15|Ryanair|516||30.03.2019|Saturday|Monday
40|18.05.2019|PRG|16:15|FAO|22:25|7:10|1367|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|858||30.03.2019|Saturday|Saturday
41|04.06.2019|PRG|06:15|FAO|17:50|12:35|1371|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:55|FAO|17:50|Ryanair|842|5|30.03.2019|Saturday|Tuesday
42|12.06.2019|PRG|08:55|FAO|15:50|7:55|1371|PRG|08:55|FAO|10:30|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|842||30.03.2019|Saturday|Wednesday
43|18.06.2019|PRG|06:15|FAO|17:50|12:35|1371|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:55|FAO|17:50|Ryanair|842||30.03.2019|Saturday|Tuesday
44|19.06.2019|PRG|08:55|FAO|15:50|7:55|1371|PRG|08:55|FAO|10:30|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|842|5|30.03.2019|Saturday|Wednesday
45|23.05.2019|PRG|06:15|FAO|15:50|10:35|1389|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|1000||30.03.2019|Saturday|Thursday
46|25.05.2019|PRG|06:15|FAO|15:05|9:50|1389|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:10|FAO|15:05|Ryanair|1000|4|30.03.2019|Saturday|Saturday
47|13.05.2019|PRG|10:50|FAO|18:55|9:05|944|PRG|10:50|FAO|11:45|easyJet|554|2|SEN|16:10|FAO|18:55|Ryanair|389||30.03.2019|Saturday|Monday
48|19.06.2019|PRG|10:50|FAO|19:50|10:00|944|PRG|10:50|FAO|11:45|easyJet|554|5|SEN|17:05|FAO|19:50|Ryanair|389||30.03.2019|Saturday|Wednesday
49|10.05.2019|PRG|10:50|FAO|18:55|9:05|1095|PRG|10:50|FAO|11:45|easyJet|705|8|SEN|16:10|FAO|18:55|Ryanair|389||30.03.2019|Saturday|Friday
50|01.05.2019|PRG|10:50|FAO|19:50|10:00|1095|PRG|10:50|FAO|11:45|easyJet|705|7|SEN|17:05|FAO|19:50|Ryanair|389|2|30.03.2019|Saturday|Wednesday
51|17.06.2019|PRG|10:50|FAO|18:55|9:05|1125|PRG|10:50|FAO|11:45|easyJet|736|4|SEN|16:10|FAO|18:55|Ryanair|389||30.03.2019|Saturday|Monday
52|08.06.2019|PRG|15:10|FAO|22:10|8:00|1213|PRG|15:10|FAO|16:05|easyJet|523|2|STN|19:15|FAO|22:10|Ryanair|689|5|30.03.2019|Saturday|Saturday
53|12.06.2019|PRG|15:05|FAO|20:55|6:50|1213|PRG|15:05|FAO|15:55|easyJet|523|8|STN|18:00|FAO|20:55|Ryanair|689|1|30.03.2019|Saturday|Wednesday
54|01.05.2019|PRG|15:05|FAO|20:55|6:50|1215|PRG|15:05|FAO|15:55|easyJet|766|5|STN|18:00|FAO|20:55|Ryanair|449|2|30.03.2019|Saturday|Wednesday
55|11.05.2019|PRG|15:10|FAO|22:10|8:00|1215|PRG|15:10|FAO|16:05|easyJet|766|2|STN|19:15|FAO|22:10|Ryanair|449|1|30.03.2019|Saturday|Saturday
56|24.06.2019|PRG|10:50|FAO|18:55|9:05|1216|PRG|10:50|FAO|11:45|easyJet|826|1|SEN|16:10|FAO|18:55|Ryanair|389||30.03.2019|Saturday|Monday
57|12.06.2019|PRG|10:50|FAO|19:50|10:00|1216|PRG|10:50|FAO|11:45|easyJet|826|1|SEN|17:05|FAO|19:50|Ryanair|389||30.03.2019|Saturday|Wednesday
58|22.05.2019|PRG|10:50|FAO|19:50|10:00|1272|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|930||30.03.2019|Saturday|Wednesday
59|14.05.2019|PRG|16:35|FAO|23:30|7:55|1275|PRG|16:35|FAO|17:50|easyJet|736|1|MAN|20:30|FAO|23:30|Ryanair|539|5|30.03.2019|Saturday|Tuesday
