uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|01.05.2019|PRG|06:35|FAO|17:55|12:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|449|3|19.03.2019|Tuesday|Wednesday
1|15.05.2019|PRG|11:40|FAO|17:55|7:15|838|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|449||19.03.2019|Tuesday|Wednesday
2|15.05.2019|PRG|06:35|FAO|17:55|12:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|449||19.03.2019|Tuesday|Wednesday
3|15.05.2019|PRG|11:40|FAO|20:55|10:15|838|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|449|1|19.03.2019|Tuesday|Wednesday
4|21.05.2019|PRG|06:35|FAO|18:55|13:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|449|2|19.03.2019|Tuesday|Tuesday
5|15.05.2019|PRG|06:35|FAO|20:55|15:20|838|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|449|1|19.03.2019|Tuesday|Wednesday
6|10.05.2019|PRG|06:15|FAO|15:50|10:35|901|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|512||19.03.2019|Tuesday|Friday
7|14.05.2019|PRG|06:15|FAO|17:50|12:35|901|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|512||19.03.2019|Tuesday|Tuesday
8|15.05.2019|PRG|08:55|FAO|15:50|7:55|901|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|512||19.03.2019|Tuesday|Wednesday
9|14.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|449||19.03.2019|Tuesday|Tuesday
10|18.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|449|4|19.03.2019|Tuesday|Saturday
11|21.05.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|508|5|LTN|19:30|FAO|22:25|Ryanair|449|3|19.03.2019|Tuesday|Tuesday
12|02.04.2019|PRG|16:15|FAO|22:25|7:10|1018|PRG|16:15|FAO|17:20|Wizz Air|628||LTN|19:30|FAO|22:25|Ryanair|389||19.03.2019|Tuesday|Tuesday
13|13.05.2019|PRG|06:15|FAO|18:15|13:00|1057|PRG|06:15|FAO|07:50|Ryanair|389||CRL|16:20|FAO|18:15|Ryanair|668||19.03.2019|Tuesday|Monday
14|11.05.2019|PRG|16:15|FAO|22:25|7:10|1078|PRG|16:15|FAO|17:20|Wizz Air|628|4|LTN|19:30|FAO|22:25|Ryanair|449||19.03.2019|Tuesday|Saturday
15|08.05.2019|PRG|07:50|FAO|13:05|6:15|1137|PRG|07:50|FAO|09:15|Ryanair|676||EIN|11:00|FAO|13:05|Ryanair|461|4|19.03.2019|Tuesday|Wednesday
16|11.05.2019|PRG|06:15|FAO|15:05|9:50|1141|PRG|06:15|FAO|07:50|Ryanair|389|4|CRL|13:10|FAO|15:05|Ryanair|752||19.03.2019|Tuesday|Saturday
17|21.05.2019|PRG|06:15|FAO|17:50|12:35|1141|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|752||19.03.2019|Tuesday|Tuesday
18|15.05.2019|PRG|10:50|FAO|19:50|10:00|731|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|389||19.03.2019|Tuesday|Wednesday
19|20.05.2019|PRG|10:50|FAO|18:55|9:05|731|PRG|10:50|FAO|11:45|easyJet|342|1|SEN|16:10|FAO|18:55|Ryanair|389|5|19.03.2019|Tuesday|Monday
20|04.05.2019|PRG|16:15|FAO|22:25|7:10|1208|PRG|16:15|FAO|17:20|Wizz Air|759|1|LTN|19:30|FAO|22:25|Ryanair|449|1|19.03.2019|Tuesday|Saturday
21|13.05.2019|PRG|06:35|FAO|18:00|12:25|1210|PRG|06:35|FAO|07:35|Ryanair|761||STN|15:05|FAO|18:00|Ryanair|449||19.03.2019|Tuesday|Monday
22|14.05.2019|PRG|06:35|FAO|18:55|13:20|1210|PRG|06:35|FAO|07:35|Ryanair|761||STN|16:00|FAO|18:55|Ryanair|449||19.03.2019|Tuesday|Tuesday
23|19.05.2019|PRG|06:05|FAO|15:50|10:45|1225|PRG|06:05|FAO|07:40|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|836|2|19.03.2019|Tuesday|Sunday
24|28.05.2019|PRG|06:15|FAO|17:50|12:35|1225|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|836|5|19.03.2019|Tuesday|Tuesday
25|25.06.2019|PRG|16:15|FAO|22:25|7:10|1228|PRG|16:15|FAO|17:20|Wizz Air|628|4|LTN|19:30|FAO|22:25|Ryanair|599||19.03.2019|Tuesday|Tuesday
