uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|19.03.2019|PRG|11:35|FAO|21:35|11:00|723|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|384||27.02.2019|Wednesday|Tuesday
1|26.03.2019|PRG|11:35|FAO|21:35|11:00|723|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|384||27.02.2019|Wednesday|Tuesday
2|02.04.2019|PRG|06:35|FAO|18:55|13:20|886|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|447||27.02.2019|Wednesday|Tuesday
3|14.05.2019|PRG|06:35|FAO|18:55|13:20|946|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|507||27.02.2019|Wednesday|Tuesday
4|15.05.2019|PRG|07:50|FAO|13:05|6:15|951|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|512|3|27.02.2019|Wednesday|Wednesday
5|03.04.2019|PRG|07:50|FAO|13:05|6:15|951|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|512||27.02.2019|Wednesday|Wednesday
6|30.04.2019|PRG|16:15|FAO|22:25|7:10|956|PRG|16:15|FAO|17:20|Wizz Air|509|3|LTN|19:30|FAO|22:25|Ryanair|447||27.02.2019|Wednesday|Tuesday
7|02.04.2019|PRG|16:15|FAO|22:25|7:10|956|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|447||27.02.2019|Wednesday|Tuesday
8|07.05.2019|PRG|06:15|FAO|17:10|11:55|1002|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|563||27.02.2019|Wednesday|Tuesday
9|14.05.2019|PRG|06:15|FAO|17:10|11:55|1002|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|563||27.02.2019|Wednesday|Tuesday
10|21.05.2019|PRG|06:15|FAO|17:10|11:55|1002|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|563||27.02.2019|Wednesday|Tuesday
11|15.05.2019|PRG|08:55|FAO|15:50|7:55|1002|PRG|08:55|FAO|10:30|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|563||27.02.2019|Wednesday|Wednesday
12|16.05.2019|PRG|06:15|FAO|15:50|10:35|1002|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|563||27.02.2019|Wednesday|Thursday
13|09.05.2019|PRG|06:15|FAO|15:50|10:35|1002|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|563|1|27.02.2019|Wednesday|Thursday
14|14.05.2019|PRG|16:15|FAO|22:25|7:10|1016|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|507||27.02.2019|Wednesday|Tuesday
15|21.05.2019|PRG|16:15|FAO|22:25|7:10|1016|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|507|1|27.02.2019|Wednesday|Tuesday
16|12.03.2019|PRG|11:35|FAO|21:35|11:00|1060|PRG|11:35|FAO|13:00|Ryanair|676||EIN|19:30|FAO|21:35|Ryanair|384||27.02.2019|Wednesday|Tuesday
17|04.05.2019|PRG|16:15|FAO|22:25|7:10|1105|PRG|16:15|FAO|17:20|Wizz Air|509|2|LTN|19:30|FAO|22:25|Ryanair|596||27.02.2019|Wednesday|Saturday
18|11.05.2019|PRG|16:15|FAO|22:25|7:10|1105|PRG|16:15|FAO|17:20|Wizz Air|509|5|LTN|19:30|FAO|22:25|Ryanair|596||27.02.2019|Wednesday|Saturday
19|22.05.2019|PRG|08:55|FAO|15:50|7:55|1108|PRG|08:55|FAO|10:30|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|669||27.02.2019|Wednesday|Wednesday
20|30.04.2019|PRG|06:35|FAO|18:55|13:20|1123|PRG|06:35|FAO|07:35|Ryanair|676||STN|16:00|FAO|18:55|Ryanair|447||27.02.2019|Wednesday|Tuesday
21|11.05.2019|PRG|16:20|FAO|22:10|6:50|1125|PRG|16:20|FAO|17:10|Ryanair|529|1|STN|19:15|FAO|22:10|Ryanair|596||27.02.2019|Wednesday|Saturday
22|11.05.2019|PRG|06:35|FAO|22:10|16:35|1125|PRG|06:35|FAO|07:35|Ryanair|529|2|STN|19:15|FAO|22:10|Ryanair|596||27.02.2019|Wednesday|Saturday
23|16.06.2019|PRG|06:05|FAO|15:50|10:45|1169|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|640|5|27.02.2019|Wednesday|Sunday
