uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|26.03.2019|PRG|11:35|FAO|21:35|11:00|672|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|333||04.02.2019|Monday|Tuesday
1|02.04.2019|PRG|06:35|FAO|18:55|13:20|770|PRG|06:35|FAO|07:35|Ryanair|388||STN|16:00|FAO|18:55|Ryanair|381||04.02.2019|Monday|Tuesday
2|03.04.2019|PRG|07:50|FAO|13:05|6:15|825|PRG|07:50|FAO|09:15|Ryanair|388||EIN|11:00|FAO|13:05|Ryanair|436||04.02.2019|Monday|Wednesday
3|30.03.2019|PRG|07:20|FAO|22:05|15:45|828|PRG|07:20|FAO|08:30|Ryanair|388||STN|19:10|FAO|22:05|Ryanair|439||04.02.2019|Monday|Saturday
4|02.04.2019|PRG|06:15|FAO|17:10|11:55|902|PRG|06:15|FAO|07:50|Ryanair|388||CRL|15:15|FAO|17:10|Ryanair|513|1|04.02.2019|Monday|Tuesday
5|03.04.2019|PRG|08:55|FAO|15:50|7:55|902|PRG|08:55|FAO|10:30|Ryanair|388||CRL|13:55|FAO|15:50|Ryanair|513|3|04.02.2019|Monday|Wednesday
6|12.03.2019|PRG|11:35|FAO|21:35|11:00|1051|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|712||04.02.2019|Monday|Tuesday
7|19.03.2019|PRG|11:35|FAO|21:35|11:00|1051|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|712|2|04.02.2019|Monday|Tuesday
8|13.03.2019|PRG|07:20|FAO|22:05|15:45|1057|PRG|07:20|FAO|08:30|Ryanair|676|3|STN|19:10|FAO|22:05|Ryanair|381|4|04.02.2019|Monday|Wednesday
9|04.04.2019|PRG|06:15|FAO|15:50|10:35|1059|PRG|06:15|FAO|07:50|Ryanair|388||CRL|13:55|FAO|15:50|Ryanair|670|1|04.02.2019|Monday|Thursday
