uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|19.03.2019|PRG|11:35|FAO|21:35|11:00|715|PRG|11:35|FAO|13:00|Ryanair|339|1|EIN|19:30|FAO|21:35|Ryanair|376|3|03.03.2019|Sunday|Tuesday
1|02.04.2019|PRG|06:35|FAO|18:55|13:20|876|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|437||03.03.2019|Sunday|Tuesday
2|14.05.2019|PRG|06:35|FAO|18:55|13:20|935|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|496||03.03.2019|Sunday|Tuesday
3|30.04.2019|PRG|16:15|FAO|22:25|7:10|946|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|437||03.03.2019|Sunday|Tuesday
4|02.04.2019|PRG|16:15|FAO|22:25|7:10|946|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|437||03.03.2019|Sunday|Tuesday
5|09.05.2019|PRG|06:15|FAO|15:50|10:35|991|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|552|5|03.03.2019|Sunday|Thursday
6|14.05.2019|PRG|06:15|FAO|17:10|11:55|991|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|552||03.03.2019|Sunday|Tuesday
7|15.05.2019|PRG|08:55|FAO|15:50|7:55|991|PRG|08:55|FAO|10:30|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|552||03.03.2019|Sunday|Wednesday
8|21.05.2019|PRG|06:15|FAO|17:10|11:55|991|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|552||03.03.2019|Sunday|Tuesday
9|16.05.2019|PRG|06:15|FAO|15:50|10:35|991|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|552||03.03.2019|Sunday|Thursday
10|21.05.2019|PRG|16:15|FAO|22:25|7:10|1005|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|496|3|03.03.2019|Sunday|Tuesday
11|14.05.2019|PRG|16:15|FAO|22:25|7:10|1005|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|496||03.03.2019|Sunday|Tuesday
12|26.03.2019|PRG|11:35|FAO|21:35|11:00|1036|PRG|11:35|FAO|13:00|Ryanair|339||EIN|19:30|FAO|21:35|Ryanair|697||03.03.2019|Sunday|Tuesday
13|01.04.2019|PRG|06:35|FAO|18:00|12:25|1054|PRG|06:35|FAO|07:35|Ryanair|529|1|STN|15:05|FAO|18:00|Ryanair|525||03.03.2019|Sunday|Monday
14|11.05.2019|PRG|16:15|FAO|22:25|7:10|1092|PRG|16:15|FAO|17:20|Wizz Air|508|8|LTN|19:30|FAO|22:25|Ryanair|583||03.03.2019|Sunday|Saturday
15|22.05.2019|PRG|08:55|FAO|15:50|7:55|1095|PRG|08:55|FAO|10:30|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|656||03.03.2019|Sunday|Wednesday
16|07.05.2019|PRG|06:15|FAO|17:10|11:55|1095|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|656||03.03.2019|Sunday|Tuesday
