uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
51|13.05.2019|PRG|06:15|FAO|18:15|13:00|1404|PRG|06:15|FAO|07:50|Ryanair|815||CRL|16:20|FAO|18:15|Ryanair|589|4|09.04.2019|Tuesday|Monday
52|08.06.2019|PRG|16:15|FAO|22:25|7:10|1422|PRG|16:15|FAO|17:20|Wizz Air|888|3|LTN|19:30|FAO|22:25|Ryanair|533||09.04.2019|Tuesday|Saturday
53|05.06.2019|PRG|06:35|FAO|20:55|15:20|1426|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|897|3|09.04.2019|Tuesday|Wednesday
54|12.06.2019|PRG|11:40|FAO|20:55|10:15|1426|PRG|11:40|FAO|12:40|Ryanair|529|5|STN|18:00|FAO|20:55|Ryanair|897||09.04.2019|Tuesday|Wednesday
55|04.06.2019|PRG|06:35|FAO|18:55|13:20|1426|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|897||09.04.2019|Tuesday|Tuesday
56|12.06.2019|PRG|10:50|FAO|19:50|10:00|1060|PRG|10:50|FAO|11:45|easyJet|675|6|SEN|17:05|FAO|19:50|Ryanair|385|1|09.04.2019|Tuesday|Wednesday
57|17.06.2019|PRG|10:50|FAO|18:55|9:05|1120|PRG|10:50|FAO|11:45|easyJet|735|3|SEN|16:10|FAO|18:55|Ryanair|385||09.04.2019|Tuesday|Monday
58|24.06.2019|PRG|10:50|FAO|18:55|9:05|1211|PRG|10:50|FAO|11:45|easyJet|826|5|SEN|16:10|FAO|18:55|Ryanair|385||09.04.2019|Tuesday|Monday
59|24.04.2019|PRG|10:50|FAO|19:50|10:00|1302|PRG|10:50|FAO|11:45|easyJet|917|1|SEN|17:05|FAO|19:50|Ryanair|385||09.04.2019|Tuesday|Wednesday
60|22.05.2019|PRG|10:50|FAO|19:50|10:00|1318|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|976|4|09.04.2019|Tuesday|Wednesday
61|17.05.2019|PRG|10:50|FAO|18:55|9:05|1352|PRG|10:50|FAO|11:45|easyJet|554|2|SEN|16:10|FAO|18:55|Ryanair|798||09.04.2019|Tuesday|Friday
62|26.06.2019|PRG|15:05|FAO|20:55|6:50|1417|PRG|15:05|FAO|15:55|easyJet|735|6|STN|18:00|FAO|20:55|Ryanair|681|2|09.04.2019|Tuesday|Wednesday
63|12.06.2019|PRG|15:05|FAO|20:55|6:50|1421|PRG|15:05|FAO|15:55|easyJet|523|8|STN|18:00|FAO|20:55|Ryanair|897||09.04.2019|Tuesday|Wednesday
64|24.09.2019|PRG|06:15|FAO|17:50|12:35|1118|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|589||09.04.2019|Tuesday|Tuesday
65|16.09.2019|PRG|06:15|FAO|18:15|13:00|1118|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|589||09.04.2019|Tuesday|Monday
66|25.09.2019|PRG|08:55|FAO|15:50|7:55|1118|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|589||09.04.2019|Tuesday|Wednesday
67|15.09.2019|PRG|06:05|FAO|15:50|10:45|1118|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|589|2|09.04.2019|Tuesday|Sunday
68|18.09.2019|PRG|08:55|FAO|15:50|7:55|1118|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|589||09.04.2019|Tuesday|Wednesday
69|26.09.2019|PRG|06:15|FAO|15:50|10:35|1118|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|589||09.04.2019|Tuesday|Thursday
70|21.09.2019|PRG|06:15|FAO|15:05|9:50|1118|PRG|06:15|FAO|07:50|Ryanair|529|2|CRL|13:10|FAO|15:05|Ryanair|589|3|09.04.2019|Tuesday|Saturday
71|23.09.2019|PRG|06:15|FAO|18:15|13:00|1118|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|589||09.04.2019|Tuesday|Monday
72|17.09.2019|PRG|06:15|FAO|17:50|12:35|1118|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|589||09.04.2019|Tuesday|Tuesday
73|11.09.2019|PRG|08:55|FAO|15:50|7:55|1118|PRG|08:55|FAO|10:30|Ryanair|529|2|CRL|13:55|FAO|15:50|Ryanair|589||09.04.2019|Tuesday|Wednesday
74|27.09.2019|PRG|06:15|FAO|15:50|10:35|1118|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|589||09.04.2019|Tuesday|Friday
75|08.09.2019|PRG|06:35|FAO|20:50|15:15|1210|PRG|06:35|FAO|07:35|Ryanair|529||STN|17:55|FAO|20:50|Ryanair|681||09.04.2019|Tuesday|Sunday
76|09.09.2019|PRG|06:35|FAO|18:00|12:25|1210|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:05|FAO|18:00|Ryanair|681||09.04.2019|Tuesday|Monday
77|24.09.2019|PRG|06:35|FAO|20:55|15:20|1210|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|681||09.04.2019|Tuesday|Tuesday
78|25.09.2019|PRG|11:40|FAO|17:55|7:15|1210|PRG|11:40|FAO|12:40|Ryanair|529|2|STN|15:00|FAO|17:55|Ryanair|681|2|09.04.2019|Tuesday|Wednesday
79|28.09.2019|PRG|06:35|FAO|22:10|16:35|1210|PRG|06:35|FAO|07:35|Ryanair|529|2|STN|19:15|FAO|22:10|Ryanair|681||09.04.2019|Tuesday|Saturday
80|23.09.2019|PRG|06:35|FAO|21:00|15:25|1210|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:05|FAO|21:00|Ryanair|681||09.04.2019|Tuesday|Monday
81|24.09.2019|PRG|06:35|FAO|18:55|13:20|1210|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|681||09.04.2019|Tuesday|Tuesday
82|17.09.2019|PRG|06:35|FAO|20:55|15:20|1210|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|681||09.04.2019|Tuesday|Tuesday
83|17.09.2019|PRG|06:35|FAO|18:55|13:20|1210|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|681||09.04.2019|Tuesday|Tuesday
84|16.10.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|640||09.04.2019|Tuesday|Wednesday
85|16.10.2019|PRG|06:35|FAO|20:55|15:20|1269|PRG|06:35|FAO|07:35|Ryanair|529|5|STN|18:00|FAO|20:55|Ryanair|740||09.04.2019|Tuesday|Wednesday
86|16.10.2019|PRG|06:35|FAO|17:55|12:20|1269|PRG|06:35|FAO|07:35|Ryanair|529|5|STN|15:00|FAO|17:55|Ryanair|740|5|09.04.2019|Tuesday|Wednesday
87|05.10.2019|PRG|16:20|FAO|22:10|6:50|1269|PRG|16:20|FAO|17:10|Ryanair|529|2|STN|19:15|FAO|22:10|Ryanair|740||09.04.2019|Tuesday|Saturday
88|05.10.2019|PRG|06:35|FAO|22:10|16:35|1269|PRG|06:35|FAO|07:35|Ryanair|529||STN|19:15|FAO|22:10|Ryanair|740||09.04.2019|Tuesday|Saturday
89|22.10.2019|PRG|06:35|FAO|18:55|13:20|1269|PRG|06:35|FAO|07:35|Ryanair|529||STN|16:00|FAO|18:55|Ryanair|740|1|09.04.2019|Tuesday|Tuesday
90|16.10.2019|PRG|11:40|FAO|17:55|7:15|1269|PRG|11:40|FAO|12:40|Ryanair|529|3|STN|15:00|FAO|17:55|Ryanair|740|5|09.04.2019|Tuesday|Wednesday
91|23.10.2019|PRG|06:35|FAO|20:55|15:20|1269|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|740||09.04.2019|Tuesday|Wednesday
92|07.10.2019|PRG|06:35|FAO|18:00|12:25|1269|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:05|FAO|18:00|Ryanair|740||09.04.2019|Tuesday|Monday
93|16.10.2019|PRG|11:40|FAO|20:55|10:15|1269|PRG|11:40|FAO|12:40|Ryanair|529|3|STN|18:00|FAO|20:55|Ryanair|740||09.04.2019|Tuesday|Wednesday
94|23.10.2019|PRG|06:35|FAO|17:55|12:20|1269|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:00|FAO|17:55|Ryanair|740|5|09.04.2019|Tuesday|Wednesday
95|27.08.2019|PRG|06:15|FAO|17:50|12:35|1272|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|743||09.04.2019|Tuesday|Tuesday
96|22.08.2019|PRG|06:15|FAO|15:50|10:35|1272|PRG|06:15|FAO|07:50|Ryanair|529|5|CRL|13:55|FAO|15:50|Ryanair|743||09.04.2019|Tuesday|Thursday
97|26.08.2019|PRG|06:15|FAO|18:15|13:00|1272|PRG|06:15|FAO|07:50|Ryanair|529|2|CRL|16:20|FAO|18:15|Ryanair|743||09.04.2019|Tuesday|Monday
98|28.08.2019|PRG|08:55|FAO|15:50|7:55|1272|PRG|08:55|FAO|10:30|Ryanair|529|2|CRL|13:55|FAO|15:50|Ryanair|743||09.04.2019|Tuesday|Wednesday
99|14.10.2019|PRG|06:15|FAO|18:15|13:00|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|16:20|FAO|18:15|Ryanair|640||09.04.2019|Tuesday|Monday
100|06.10.2019|PRG|06:05|FAO|15:50|10:45|1299|PRG|06:05|FAO|07:40|Ryanair|659||CRL|13:55|FAO|15:50|Ryanair|640||09.04.2019|Tuesday|Sunday
101|07.10.2019|PRG|06:15|FAO|18:15|13:00|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|16:20|FAO|18:15|Ryanair|640|5|09.04.2019|Tuesday|Monday
102|01.10.2019|PRG|06:15|FAO|17:50|12:35|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|15:55|FAO|17:50|Ryanair|640||09.04.2019|Tuesday|Tuesday
103|22.10.2019|PRG|06:15|FAO|17:50|12:35|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|15:55|FAO|17:50|Ryanair|640||09.04.2019|Tuesday|Tuesday
104|22.09.2019|PRG|06:35|FAO|20:50|15:15|1327|PRG|06:35|FAO|07:35|Ryanair|529||STN|17:55|FAO|20:50|Ryanair|798||09.04.2019|Tuesday|Sunday
105|16.09.2019|PRG|06:35|FAO|21:00|15:25|1327|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:05|FAO|21:00|Ryanair|798||09.04.2019|Tuesday|Monday
106|23.09.2019|PRG|06:35|FAO|18:00|12:25|1327|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:05|FAO|18:00|Ryanair|798||09.04.2019|Tuesday|Monday
107|28.09.2019|PRG|06:15|FAO|15:05|9:50|1365|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:10|FAO|15:05|Ryanair|836||09.04.2019|Tuesday|Saturday
108|19.09.2019|PRG|06:15|FAO|15:50|10:35|1365|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|836||09.04.2019|Tuesday|Thursday
109|31.08.2019|PRG|06:15|FAO|15:05|9:50|1365|PRG|06:15|FAO|07:50|Ryanair|529|1|CRL|13:10|FAO|15:05|Ryanair|836||09.04.2019|Tuesday|Saturday
110|08.10.2019|PRG|17:00|FAO|22:25|6:25|1369|PRG|17:00|FAO|18:05|Wizz Air|629|1|LTN|19:30|FAO|22:25|Ryanair|740||09.04.2019|Tuesday|Tuesday
111|23.10.2019|PRG|10:50|FAO|19:50|10:00|1055|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|592||09.04.2019|Tuesday|Wednesday
112|16.10.2019|PRG|10:50|FAO|19:50|10:00|1055|PRG|10:50|FAO|11:45|easyJet|463|3|SEN|17:05|FAO|19:50|Ryanair|592||09.04.2019|Tuesday|Wednesday
113|28.09.2019|PRG|15:10|FAO|22:10|8:00|1205|PRG|15:10|FAO|16:05|easyJet|523|8|STN|19:15|FAO|22:10|Ryanair|681||09.04.2019|Tuesday|Saturday
114|17.09.2019|PRG|12:25|FAO|21:50|10:25|1212|PRG|12:25|FAO|13:35|easyJet|523|8|LGW|18:55|FAO|21:50|easyJet|689|6|09.04.2019|Tuesday|Tuesday
115|02.10.2019|PRG|10:50|FAO|19:50|10:00|1261|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|798|3|09.04.2019|Tuesday|Wednesday
116|04.10.2019|PRG|10:50|FAO|18:55|9:05|1261|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|16:10|FAO|18:55|Ryanair|798|5|09.04.2019|Tuesday|Friday
117|11.10.2019|PRG|10:50|FAO|18:55|9:05|1261|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|16:10|FAO|18:55|Ryanair|798|5|09.04.2019|Tuesday|Friday
118|09.10.2019|PRG|10:50|FAO|19:50|10:00|1261|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|798|5|09.04.2019|Tuesday|Wednesday
119|11.10.2019|PRG|15:05|FAO|20:10|6:05|1322|PRG|15:05|FAO|15:55|easyJet|523|3|STN|17:15|FAO|20:10|Ryanair|798|5|09.04.2019|Tuesday|Friday
120|10.10.2019|PRG|15:05|FAO|22:10|8:05|1322|PRG|15:05|FAO|15:55|easyJet|523|8|STN|19:15|FAO|22:10|Ryanair|798|2|09.04.2019|Tuesday|Thursday
121|05.10.2019|PRG|15:10|FAO|22:10|8:00|1325|PRG|15:10|FAO|16:05|easyJet|584|8|STN|19:15|FAO|22:10|Ryanair|740||09.04.2019|Tuesday|Saturday
122|07.10.2019|PRG|10:50|FAO|18:55|9:05|1328|PRG|10:50|FAO|11:45|easyJet|735|1|SEN|16:10|FAO|18:55|Ryanair|592|5|09.04.2019|Tuesday|Monday
123|08.10.2019|PRG|12:25|FAO|19:25|8:00|1332|PRG|12:25|FAO|13:35|easyJet|523|4|LGW|16:30|FAO|19:25|easyJet|808|5|09.04.2019|Tuesday|Tuesday
124|15.07.2019|PRG|10:50|FAO|18:55|9:05|1352|PRG|10:50|FAO|11:45|easyJet|554|5|SEN|16:10|FAO|18:55|Ryanair|798||09.04.2019|Tuesday|Monday
125|01.10.2019|PRG|12:25|FAO|21:50|10:25|1393|PRG|12:25|FAO|13:35|easyJet|584|8|LGW|18:55|FAO|21:50|easyJet|808|6|09.04.2019|Tuesday|Tuesday
126|22.10.2019|PRG|16:35|FAO|23:30|7:55|1395|PRG|16:35|FAO|17:50|easyJet|645|5|MAN|20:30|FAO|23:30|Ryanair|749||09.04.2019|Tuesday|Tuesday
127|24.09.2019|PRG|15:05|FAO|20:55|6:50|1417|PRG|15:05|FAO|15:55|easyJet|735|5|STN|18:00|FAO|20:55|Ryanair|681||09.04.2019|Tuesday|Tuesday
128|07.05.2019|PRG|06:20|KEF|14:00|9:40|1664|PRG|06:20|KEF|07:30|Ryanair|486||CPH|12:35|KEF|14:00|WOW air|1178|5|09.04.2019|Tuesday|Tuesday
129|14.05.2019|PRG|06:35|KEF|13:30|8:55|1664|PRG|06:35|KEF|07:45|Ryanair|486|4|STN|11:20|KEF|13:30|WOW air|1178||09.04.2019|Tuesday|Tuesday
130|09.05.2019|PRG|06:40|KEF|14:00|9:20|1664|PRG|06:40|KEF|07:50|Ryanair|486||CPH|12:35|KEF|14:00|WOW air|1178|8|09.04.2019|Tuesday|Thursday
131|11.05.2019|PRG|06:35|KEF|13:30|8:55|1664|PRG|06:35|KEF|07:45|Ryanair|486||STN|11:20|KEF|13:30|WOW air|1178||09.04.2019|Tuesday|Saturday
132|16.05.2019|PRG|06:35|KEF|13:30|8:55|1664|PRG|06:35|KEF|07:45|Ryanair|486|2|STN|11:20|KEF|13:30|WOW air|1178|1|09.04.2019|Tuesday|Thursday
133|11.06.2019|PRG|06:35|KEF|13:30|8:55|1707|PRG|06:35|KEF|07:45|Ryanair|529||STN|11:20|KEF|13:30|WOW air|1178||09.04.2019|Tuesday|Tuesday
134|08.05.2019|PRG|06:35|KEF|13:30|8:55|1855|PRG|06:35|KEF|07:45|Ryanair|676|5|STN|11:20|KEF|13:30|WOW air|1178||09.04.2019|Tuesday|Wednesday
135|15.05.2019|PRG|06:35|KEF|13:30|8:55|1946|PRG|06:35|KEF|07:45|Ryanair|486||STN|11:20|KEF|13:30|WOW air|1460|9|09.04.2019|Tuesday|Wednesday
