uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|26.03.2019|PRG|11:35|FAO|21:35|11:00|723|PRG|11:35|FAO|13:00|Ryanair|339||EIN|19:30|FAO|21:35|Ryanair|384||21.02.2019|Thursday|Tuesday
1|19.03.2019|PRG|11:35|FAO|21:35|11:00|723|PRG|11:35|FAO|13:00|Ryanair|339||EIN|19:30|FAO|21:35|Ryanair|384|1|21.02.2019|Thursday|Tuesday
2|03.04.2019|PRG|11:40|FAO|17:55|7:15|881|PRG|11:40|FAO|12:40|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|442||21.02.2019|Thursday|Wednesday
3|03.04.2019|PRG|11:40|FAO|20:55|10:15|881|PRG|11:40|FAO|12:40|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|442||21.02.2019|Thursday|Wednesday
4|03.04.2019|PRG|06:35|FAO|17:55|12:20|881|PRG|06:35|FAO|07:35|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|442||21.02.2019|Thursday|Wednesday
5|02.04.2019|PRG|06:35|FAO|18:55|13:20|881|PRG|06:35|FAO|07:35|Ryanair|438||STN|16:00|FAO|18:55|Ryanair|442||21.02.2019|Thursday|Tuesday
6|03.04.2019|PRG|06:35|FAO|20:55|15:20|881|PRG|06:35|FAO|07:35|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|442||21.02.2019|Thursday|Wednesday
7|02.04.2019|PRG|16:15|FAO|22:25|7:10|951|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|442||21.02.2019|Thursday|Tuesday
8|30.04.2019|PRG|16:15|FAO|22:25|7:10|951|PRG|16:15|FAO|17:20|Wizz Air|508|2|LTN|19:30|FAO|22:25|Ryanair|442||21.02.2019|Thursday|Tuesday
9|15.05.2019|PRG|07:50|FAO|13:05|6:15|951|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|513||21.02.2019|Thursday|Wednesday
10|16.05.2019|PRG|06:15|FAO|15:50|10:35|1003|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|564|3|21.02.2019|Thursday|Thursday
11|22.05.2019|PRG|08:55|FAO|15:50|7:55|1003|PRG|08:55|FAO|10:30|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|564||21.02.2019|Thursday|Wednesday
12|07.05.2019|PRG|06:15|FAO|17:10|11:55|1003|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|564||21.02.2019|Thursday|Tuesday
13|15.05.2019|PRG|08:55|FAO|15:50|7:55|1003|PRG|08:55|FAO|10:30|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|564||21.02.2019|Thursday|Wednesday
14|09.05.2019|PRG|06:15|FAO|15:50|10:35|1003|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|564||21.02.2019|Thursday|Thursday
15|14.05.2019|PRG|06:15|FAO|17:10|11:55|1003|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|564||21.02.2019|Thursday|Tuesday
16|04.05.2019|PRG|16:15|FAO|22:25|7:10|1099|PRG|16:15|FAO|17:20|Wizz Air|508|3|LTN|19:30|FAO|22:25|Ryanair|590||21.02.2019|Thursday|Saturday
17|29.05.2019|PRG|06:35|FAO|20:55|15:20|1119|PRG|06:35|FAO|07:35|Ryanair|528|5|STN|18:00|FAO|20:55|Ryanair|590|3|21.02.2019|Thursday|Wednesday
18|11.05.2019|PRG|16:20|FAO|22:10|6:50|1119|PRG|16:20|FAO|17:10|Ryanair|528|3|STN|19:15|FAO|22:10|Ryanair|590|4|21.02.2019|Thursday|Saturday
19|21.05.2019|PRG|06:15|FAO|17:10|11:55|1150|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|711||21.02.2019|Thursday|Tuesday
20|30.04.2019|PRG|06:35|FAO|18:55|13:20|1161|PRG|06:35|FAO|07:35|Ryanair|718||STN|16:00|FAO|18:55|Ryanair|442||21.02.2019|Thursday|Tuesday
21|04.06.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|FAO|07:50|Ryanair|528|1|CRL|15:15|FAO|17:10|Ryanair|641||21.02.2019|Thursday|Tuesday
22|18.06.2019|PRG|06:15|FAO|17:10|11:55|1170|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:15|FAO|17:10|Ryanair|641||21.02.2019|Thursday|Tuesday
