uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
68|17.09.2019|PRG|06:15|FAO|17:50|12:35|1117|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|588||11.04.2019|Thursday|Tuesday
69|26.09.2019|PRG|06:15|FAO|15:50|10:35|1117|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|588||11.04.2019|Thursday|Thursday
70|27.09.2019|PRG|06:15|FAO|15:50|10:35|1117|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|588||11.04.2019|Thursday|Friday
71|23.09.2019|PRG|06:15|FAO|18:15|13:00|1117|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|588||11.04.2019|Thursday|Monday
72|18.09.2019|PRG|08:55|FAO|15:50|7:55|1117|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|588||11.04.2019|Thursday|Wednesday
73|16.09.2019|PRG|06:15|FAO|18:15|13:00|1117|PRG|06:15|FAO|07:50|Ryanair|529|5|CRL|16:20|FAO|18:15|Ryanair|588||11.04.2019|Thursday|Monday
74|16.07.2019|PRG|06:35|FAO|20:55|15:20|1123|PRG|06:35|FAO|07:35|Ryanair|529|3|STN|18:00|FAO|20:55|Ryanair|594|2|11.04.2019|Thursday|Tuesday
75|17.09.2019|PRG|06:35|FAO|20:55|15:20|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|683||11.04.2019|Thursday|Tuesday
76|08.09.2019|PRG|06:35|FAO|20:50|15:15|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|17:55|FAO|20:50|Ryanair|683||11.04.2019|Thursday|Sunday
77|11.09.2019|PRG|06:35|FAO|20:55|15:20|1212|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|683|1|11.04.2019|Thursday|Wednesday
