uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|05.03.2019|PRG|11:35|FAO|21:35|11:00|722|PRG|11:35|FAO|13:00|Ryanair|338|2|EIN|19:30|FAO|21:35|Ryanair|383|4|23.02.2019|Saturday|Tuesday
1|12.03.2019|PRG|11:35|FAO|21:35|11:00|722|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|383||23.02.2019|Saturday|Tuesday
2|19.03.2019|PRG|11:35|FAO|21:35|11:00|722|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|383|1|23.02.2019|Saturday|Tuesday
3|26.03.2019|PRG|11:35|FAO|21:35|11:00|722|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|383||23.02.2019|Saturday|Tuesday
4|03.04.2019|PRG|06:35|FAO|17:55|12:20|880|PRG|06:35|FAO|07:35|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|441||23.02.2019|Saturday|Wednesday
5|02.04.2019|PRG|06:35|FAO|18:55|13:20|880|PRG|06:35|FAO|07:35|Ryanair|438||STN|16:00|FAO|18:55|Ryanair|441||23.02.2019|Saturday|Tuesday
6|03.04.2019|PRG|06:35|FAO|20:55|15:20|880|PRG|06:35|FAO|07:35|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|441||23.02.2019|Saturday|Wednesday
7|03.04.2019|PRG|11:40|FAO|17:55|7:15|880|PRG|11:40|FAO|12:40|Ryanair|438||STN|15:00|FAO|17:55|Ryanair|441||23.02.2019|Saturday|Wednesday
8|03.04.2019|PRG|11:40|FAO|20:55|10:15|880|PRG|11:40|FAO|12:40|Ryanair|438||STN|18:00|FAO|20:55|Ryanair|441||23.02.2019|Saturday|Wednesday
9|14.05.2019|PRG|06:35|FAO|18:55|13:20|939|PRG|06:35|FAO|07:35|Ryanair|438|2|STN|16:00|FAO|18:55|Ryanair|500||23.02.2019|Saturday|Tuesday
10|15.05.2019|PRG|07:50|FAO|13:05|6:15|950|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|511||23.02.2019|Saturday|Wednesday
11|30.04.2019|PRG|16:15|FAO|22:25|7:10|950|PRG|16:15|FAO|17:20|Wizz Air|508|2|LTN|19:30|FAO|22:25|Ryanair|441||23.02.2019|Saturday|Tuesday
12|02.04.2019|PRG|16:15|FAO|22:25|7:10|950|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|441||23.02.2019|Saturday|Tuesday
13|09.05.2019|PRG|06:15|FAO|15:50|10:35|1001|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|562|4|23.02.2019|Saturday|Thursday
14|16.05.2019|PRG|06:15|FAO|15:50|10:35|1001|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|562||23.02.2019|Saturday|Thursday
15|03.05.2019|PRG|06:15|FAO|15:50|10:35|1001|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|562|5|23.02.2019|Saturday|Friday
16|15.05.2019|PRG|08:55|FAO|15:50|7:55|1001|PRG|08:55|FAO|10:30|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|562||23.02.2019|Saturday|Wednesday
17|14.05.2019|PRG|06:15|FAO|17:10|11:55|1001|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|562||23.02.2019|Saturday|Tuesday
18|22.05.2019|PRG|08:55|FAO|15:50|7:55|1001|PRG|08:55|FAO|10:30|Ryanair|438||CRL|13:55|FAO|15:50|Ryanair|562||23.02.2019|Saturday|Wednesday
19|21.05.2019|PRG|06:15|FAO|17:10|11:55|1001|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|562||23.02.2019|Saturday|Tuesday
20|07.05.2019|PRG|06:15|FAO|17:10|11:55|1001|PRG|06:15|FAO|07:50|Ryanair|438||CRL|15:15|FAO|17:10|Ryanair|562||23.02.2019|Saturday|Tuesday
21|11.05.2019|PRG|06:15|FAO|15:05|9:50|1001|PRG|06:15|FAO|07:50|Ryanair|438||CRL|13:10|FAO|15:05|Ryanair|562||23.02.2019|Saturday|Saturday
22|21.05.2019|PRG|16:15|FAO|22:25|7:10|1009|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|500||23.02.2019|Saturday|Tuesday
23|11.05.2019|PRG|16:15|FAO|22:25|7:10|1009|PRG|16:15|FAO|17:20|Wizz Air|508|6|LTN|19:30|FAO|22:25|Ryanair|500||23.02.2019|Saturday|Saturday
24|14.05.2019|PRG|16:15|FAO|22:25|7:10|1009|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|500||23.02.2019|Saturday|Tuesday
25|12.05.2019|PRG|06:05|FAO|15:50|10:45|1106|PRG|06:05|FAO|07:40|Ryanair|438|3|CRL|13:55|FAO|15:50|Ryanair|667||23.02.2019|Saturday|Sunday
26|12.06.2019|PRG|11:40|FAO|20:55|10:15|1117|PRG|11:40|FAO|12:40|Ryanair|528|5|STN|18:00|FAO|20:55|Ryanair|588||23.02.2019|Saturday|Wednesday
27|11.06.2019|PRG|06:35|FAO|18:55|13:20|1117|PRG|06:35|FAO|07:35|Ryanair|528|4|STN|16:00|FAO|18:55|Ryanair|588||23.02.2019|Saturday|Tuesday
28|12.06.2019|PRG|06:35|FAO|20:55|15:20|1117|PRG|06:35|FAO|07:35|Ryanair|528||STN|18:00|FAO|20:55|Ryanair|588||23.02.2019|Saturday|Wednesday
29|30.04.2019|PRG|06:35|FAO|18:55|13:20|1117|PRG|06:35|FAO|07:35|Ryanair|676|5|STN|16:00|FAO|18:55|Ryanair|441||23.02.2019|Saturday|Tuesday
30|18.05.2019|PRG|16:15|FAO|22:25|7:10|1129|PRG|16:15|FAO|17:20|Wizz Air|628|8|LTN|19:30|FAO|22:25|Ryanair|500||23.02.2019|Saturday|Saturday
31|04.05.2019|PRG|16:15|FAO|22:25|7:10|1129|PRG|16:15|FAO|17:20|Wizz Air|628|8|LTN|19:30|FAO|22:25|Ryanair|500||23.02.2019|Saturday|Saturday
32|03.04.2019|PRG|07:50|FAO|13:05|6:15|1148|PRG|07:50|FAO|09:15|Ryanair|438||EIN|11:00|FAO|13:05|Ryanair|709||23.02.2019|Saturday|Wednesday
33|19.06.2019|PRG|08:55|FAO|15:50|7:55|1168|PRG|08:55|FAO|10:30|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|639||23.02.2019|Saturday|Wednesday
34|14.06.2019|PRG|06:15|FAO|15:50|10:35|1168|PRG|06:15|FAO|07:50|Ryanair|528|3|CRL|13:55|FAO|15:50|Ryanair|639||23.02.2019|Saturday|Friday
35|18.06.2019|PRG|06:15|FAO|17:10|11:55|1168|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:15|FAO|17:10|Ryanair|639||23.02.2019|Saturday|Tuesday
36|04.06.2019|PRG|06:15|FAO|17:10|11:55|1168|PRG|06:15|FAO|07:50|Ryanair|528|1|CRL|15:15|FAO|17:10|Ryanair|639||23.02.2019|Saturday|Tuesday
37|25.06.2019|PRG|06:15|FAO|17:10|11:55|1168|PRG|06:15|FAO|07:50|Ryanair|528|5|CRL|15:15|FAO|17:10|Ryanair|639||23.02.2019|Saturday|Tuesday
38|18.05.2019|PRG|16:20|FAO|22:10|6:50|1176|PRG|16:20|FAO|17:10|Ryanair|676||STN|19:15|FAO|22:10|Ryanair|500|2|23.02.2019|Saturday|Saturday
39|04.05.2019|PRG|16:20|FAO|22:10|6:50|1176|PRG|16:20|FAO|17:10|Ryanair|676||STN|19:15|FAO|22:10|Ryanair|500||23.02.2019|Saturday|Saturday
40|19.03.2019|PRG|07:20|FAO|22:05|15:45|1181|PRG|07:20|FAO|08:30|Ryanair|389||STN|19:10|FAO|22:05|Ryanair|792||23.02.2019|Saturday|Tuesday
41|30.03.2019|PRG|07:20|FAO|22:05|15:45|1181|PRG|07:20|FAO|08:30|Ryanair|389||STN|19:10|FAO|22:05|Ryanair|792||23.02.2019|Saturday|Saturday
42|20.05.2019|PRG|10:50|FAO|18:55|9:05|724|PRG|10:50|FAO|11:45|easyJet|341|1|SEN|16:10|FAO|18:55|Ryanair|382||23.02.2019|Saturday|Monday
43|19.03.2019|PRG|11:35|FAO|18:15|7:40|978|PRG|11:35|FAO|13:00|Ryanair|338||EIN|16:15|FAO|18:15|Transavia|639||23.02.2019|Saturday|Tuesday
44|08.05.2019|PRG|07:50|FAO|13:05|6:15|1236|PRG|07:50|FAO|09:15|Ryanair|438|2|EIN|11:00|FAO|13:05|Ryanair|798|4|23.02.2019|Saturday|Wednesday
45|20.05.2019|PRG|06:15|FAO|18:15|13:00|1238|PRG|06:15|FAO|07:50|Ryanair|676||CRL|16:20|FAO|18:15|Ryanair|562||23.02.2019|Saturday|Monday
46|13.05.2019|PRG|06:15|FAO|18:15|13:00|1238|PRG|06:15|FAO|07:50|Ryanair|676|2|CRL|16:20|FAO|18:15|Ryanair|562|1|23.02.2019|Saturday|Monday
47|03.04.2019|PRG|15:05|FAO|20:55|6:50|783|PRG|15:05|FAO|15:55|easyJet|341|7|STN|18:00|FAO|20:55|Ryanair|441||23.02.2019|Saturday|Wednesday
48|11.05.2019|PRG|06:35|FAO|22:10|16:35|1265|PRG|06:35|FAO|07:35|Ryanair|676||STN|19:15|FAO|22:10|Ryanair|588|4|23.02.2019|Saturday|Saturday
49|11.05.2019|PRG|16:20|FAO|22:10|6:50|1265|PRG|16:20|FAO|17:10|Ryanair|676||STN|19:15|FAO|22:10|Ryanair|588|4|23.02.2019|Saturday|Saturday
50|20.06.2019|PRG|06:15|FAO|15:50|10:35|1280|PRG|06:15|FAO|07:50|Ryanair|528|5|CRL|13:55|FAO|15:50|Ryanair|751||23.02.2019|Saturday|Thursday
51|01.05.2019|PRG|10:50|FAO|19:50|10:00|845|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|382||23.02.2019|Saturday|Wednesday
52|03.04.2019|PRG|10:50|FAO|19:50|10:00|845|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|382||23.02.2019|Saturday|Wednesday
53|13.05.2019|PRG|10:50|FAO|18:55|9:05|876|PRG|10:50|FAO|11:45|easyJet|493|5|SEN|16:10|FAO|18:55|Ryanair|382||23.02.2019|Saturday|Monday
54|29.04.2019|PRG|10:50|FAO|18:55|9:05|936|PRG|10:50|FAO|11:45|easyJet|554|1|SEN|16:10|FAO|18:55|Ryanair|382||23.02.2019|Saturday|Monday
55|26.03.2019|PRG|11:35|FAO|18:15|7:40|1234|PRG|11:35|FAO|13:00|Ryanair|338||EIN|16:15|FAO|18:15|Transavia|895||23.02.2019|Saturday|Tuesday
56|04.05.2019|PRG|15:10|FAO|22:10|8:00|1054|PRG|15:10|FAO|16:05|easyJet|554|6|STN|19:15|FAO|22:10|Ryanair|500||23.02.2019|Saturday|Saturday
57|12.06.2019|PRG|15:05|FAO|20:55|6:50|1112|PRG|15:05|FAO|15:55|easyJet|523|8|STN|18:00|FAO|20:55|Ryanair|588||23.02.2019|Saturday|Wednesday
58|15.05.2019|PRG|10:50|FAO|19:50|10:00|1134|PRG|10:50|FAO|11:45|easyJet|341|8|SEN|17:05|FAO|19:50|Ryanair|792||23.02.2019|Saturday|Wednesday
59|11.05.2019|PRG|15:10|FAO|22:10|8:00|1142|PRG|15:10|FAO|16:05|easyJet|554|6|STN|19:15|FAO|22:10|Ryanair|588|4|23.02.2019|Saturday|Saturday
60|02.04.2019|PRG|12:25|FAO|21:50|10:25|1179|PRG|12:25|FAO|13:35|easyJet|554|3|LGW|18:55|FAO|21:50|easyJet|624|4|23.02.2019|Saturday|Tuesday
61|21.05.2019|PRG|16:35|FAO|23:30|7:55|1203|PRG|16:35|FAO|17:50|easyJet|614|1|MAN|20:30|FAO|23:30|Ryanair|588||23.02.2019|Saturday|Tuesday
62|24.04.2019|PRG|10:50|FAO|19:50|10:00|1269|PRG|10:50|FAO|11:45|easyJet|887|1|SEN|17:05|FAO|19:50|Ryanair|382||23.02.2019|Saturday|Wednesday
63|29.05.2019|PRG|10:50|FAO|19:50|10:00|1300|PRG|10:50|FAO|11:45|easyJet|917|6|SEN|17:05|FAO|19:50|Ryanair|382||23.02.2019|Saturday|Wednesday
64|15.09.2019|PRG|06:05|FAO|15:50|10:45|1116|PRG|06:05|FAO|07:40|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|587|1|23.02.2019|Saturday|Sunday
65|26.09.2019|PRG|06:15|FAO|15:50|10:35|1116|PRG|06:15|FAO|07:50|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|587||23.02.2019|Saturday|Thursday
66|17.09.2019|PRG|06:15|FAO|17:10|11:55|1116|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:15|FAO|17:10|Ryanair|587|4|23.02.2019|Saturday|Tuesday
67|23.09.2019|PRG|06:15|FAO|18:15|13:00|1116|PRG|06:15|FAO|07:50|Ryanair|528||CRL|16:20|FAO|18:15|Ryanair|587|3|23.02.2019|Saturday|Monday
68|13.09.2019|PRG|06:15|FAO|15:50|10:35|1116|PRG|06:15|FAO|07:50|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|587|3|23.02.2019|Saturday|Friday
69|24.09.2019|PRG|06:15|FAO|17:10|11:55|1116|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:15|FAO|17:10|Ryanair|587||23.02.2019|Saturday|Tuesday
70|29.09.2019|PRG|06:05|FAO|15:50|10:45|1116|PRG|06:05|FAO|07:40|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|587||23.02.2019|Saturday|Sunday
71|25.09.2019|PRG|08:55|FAO|15:50|7:55|1116|PRG|08:55|FAO|10:30|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|587||23.02.2019|Saturday|Wednesday
72|09.07.2019|PRG|06:35|FAO|20:55|15:20|1117|PRG|06:35|FAO|07:35|Ryanair|528|1|STN|18:00|FAO|20:55|Ryanair|588||23.02.2019|Saturday|Tuesday
73|16.07.2019|PRG|06:35|FAO|20:55|15:20|1117|PRG|06:35|FAO|07:35|Ryanair|528||STN|18:00|FAO|20:55|Ryanair|588||23.02.2019|Saturday|Tuesday
74|22.08.2019|PRG|06:35|FAO|21:10|15:35|1117|PRG|06:35|FAO|07:35|Ryanair|528|1|STN|18:15|FAO|21:10|Ryanair|588||23.02.2019|Saturday|Thursday
75|16.10.2019|PRG|07:50|FAO|13:05|6:15|1168|PRG|07:50|FAO|09:15|Ryanair|528||EIN|11:00|FAO|13:05|Ryanair|639|5|23.02.2019|Saturday|Wednesday
76|09.10.2019|PRG|07:50|FAO|13:05|6:15|1168|PRG|07:50|FAO|09:15|Ryanair|528||EIN|11:00|FAO|13:05|Ryanair|639|5|23.02.2019|Saturday|Wednesday
77|25.09.2019|PRG|07:50|FAO|13:05|6:15|1168|PRG|07:50|FAO|09:15|Ryanair|528||EIN|11:00|FAO|13:05|Ryanair|639||23.02.2019|Saturday|Wednesday
78|02.10.2019|PRG|07:50|FAO|13:05|6:15|1168|PRG|07:50|FAO|09:15|Ryanair|528||EIN|11:00|FAO|13:05|Ryanair|639|5|23.02.2019|Saturday|Wednesday
79|11.09.2019|PRG|07:50|FAO|13:05|6:15|1168|PRG|07:50|FAO|09:15|Ryanair|528||EIN|11:00|FAO|13:05|Ryanair|639||23.02.2019|Saturday|Wednesday
