uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|26.03.2019|PRG|11:35|FAO|21:35|11:00|723|PRG|11:35|FAO|13:00|Ryanair|339||EIN|19:30|FAO|21:35|Ryanair|384|5|28.02.2019|Thursday|Tuesday
1|19.03.2019|PRG|11:35|FAO|21:35|11:00|723|PRG|11:35|FAO|13:00|Ryanair|339||EIN|19:30|FAO|21:35|Ryanair|384|5|28.02.2019|Thursday|Tuesday
2|02.04.2019|PRG|06:35|FAO|18:55|13:20|888|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|449||28.02.2019|Thursday|Tuesday
3|14.05.2019|PRG|06:35|FAO|18:55|13:20|948|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|509||28.02.2019|Thursday|Tuesday
4|15.05.2019|PRG|07:50|FAO|13:05|6:15|951|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|512|1|28.02.2019|Thursday|Wednesday
5|03.04.2019|PRG|07:50|FAO|13:05|6:15|951|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|512|2|28.02.2019|Thursday|Wednesday
6|02.04.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|449||28.02.2019|Thursday|Tuesday
7|30.04.2019|PRG|16:15|FAO|22:25|7:10|958|PRG|16:15|FAO|17:20|Wizz Air|509|3|LTN|19:30|FAO|22:25|Ryanair|449||28.02.2019|Thursday|Tuesday
8|07.05.2019|PRG|06:15|FAO|17:10|11:55|1003|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|563||28.02.2019|Thursday|Tuesday
9|15.05.2019|PRG|08:55|FAO|15:50|7:55|1003|PRG|08:55|FAO|10:30|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|563||28.02.2019|Thursday|Wednesday
10|16.05.2019|PRG|06:15|FAO|15:50|10:35|1003|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|563||28.02.2019|Thursday|Thursday
11|09.05.2019|PRG|06:15|FAO|15:50|10:35|1003|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|563|1|28.02.2019|Thursday|Thursday
12|14.05.2019|PRG|06:15|FAO|17:10|11:55|1003|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|563||28.02.2019|Thursday|Tuesday
13|21.05.2019|PRG|06:15|FAO|17:10|11:55|1003|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|563||28.02.2019|Thursday|Tuesday
14|21.05.2019|PRG|16:15|FAO|22:25|7:10|1018|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|509|1|28.02.2019|Thursday|Tuesday
15|14.05.2019|PRG|16:15|FAO|22:25|7:10|1018|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|509||28.02.2019|Thursday|Tuesday
16|12.03.2019|PRG|11:35|FAO|21:35|11:00|1060|PRG|11:35|FAO|13:00|Ryanair|676||EIN|19:30|FAO|21:35|Ryanair|384|1|28.02.2019|Thursday|Tuesday
17|22.05.2019|PRG|08:55|FAO|15:50|7:55|1108|PRG|08:55|FAO|10:30|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|669||28.02.2019|Thursday|Wednesday
18|04.05.2019|PRG|16:15|FAO|22:25|7:10|1108|PRG|16:15|FAO|17:20|Wizz Air|509|2|LTN|19:30|FAO|22:25|Ryanair|599|5|28.02.2019|Thursday|Saturday
19|11.05.2019|PRG|16:15|FAO|22:25|7:10|1108|PRG|16:15|FAO|17:20|Wizz Air|509|5|LTN|19:30|FAO|22:25|Ryanair|599||28.02.2019|Thursday|Saturday
20|30.04.2019|PRG|06:35|FAO|18:55|13:20|1126|PRG|06:35|FAO|07:35|Ryanair|676||STN|16:00|FAO|18:55|Ryanair|449||28.02.2019|Thursday|Tuesday
21|18.05.2019|PRG|16:20|FAO|22:10|6:50|1128|PRG|16:20|FAO|17:10|Ryanair|529||STN|19:15|FAO|22:10|Ryanair|599|1|28.02.2019|Thursday|Saturday
22|04.05.2019|PRG|16:20|FAO|22:10|6:50|1128|PRG|16:20|FAO|17:10|Ryanair|529|3|STN|19:15|FAO|22:10|Ryanair|599|4|28.02.2019|Thursday|Saturday
23|11.05.2019|PRG|06:35|FAO|22:10|16:35|1128|PRG|06:35|FAO|07:35|Ryanair|529|1|STN|19:15|FAO|22:10|Ryanair|599||28.02.2019|Thursday|Saturday
24|18.05.2019|PRG|06:35|FAO|22:10|16:35|1128|PRG|06:35|FAO|07:35|Ryanair|529|3|STN|19:15|FAO|22:10|Ryanair|599|1|28.02.2019|Thursday|Saturday
25|13.05.2019|PRG|06:15|FAO|18:15|13:00|1169|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|640||28.02.2019|Thursday|Monday
26|12.05.2019|PRG|06:05|FAO|15:50|10:45|1169|PRG|06:05|FAO|07:40|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|640|2|28.02.2019|Thursday|Sunday
27|14.06.2019|PRG|06:15|FAO|15:50|10:35|1169|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|640||28.02.2019|Thursday|Friday
28|25.06.2019|PRG|06:15|FAO|17:10|11:55|1169|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|640|5|28.02.2019|Thursday|Tuesday
29|18.06.2019|PRG|06:15|FAO|17:10|11:55|1169|PRG|06:15|FAO|07:50|Ryanair|529|5|CRL|15:15|FAO|17:10|Ryanair|640|4|28.02.2019|Thursday|Tuesday
30|17.06.2019|PRG|06:15|FAO|18:15|13:00|1169|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|640||28.02.2019|Thursday|Monday
31|11.05.2019|PRG|06:15|FAO|15:05|9:50|1169|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:10|FAO|15:05|Ryanair|640|4|28.02.2019|Thursday|Saturday
32|04.06.2019|PRG|06:15|FAO|17:10|11:55|1169|PRG|06:15|FAO|07:50|Ryanair|529|2|CRL|15:15|FAO|17:10|Ryanair|640||28.02.2019|Thursday|Tuesday
33|08.05.2019|PRG|07:50|FAO|13:05|6:15|1189|PRG|07:50|FAO|09:15|Ryanair|676|3|EIN|11:00|FAO|13:05|Ryanair|512||28.02.2019|Thursday|Wednesday
34|12.06.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|640||28.02.2019|Thursday|Wednesday
35|05.06.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599|2|EIN|11:00|FAO|13:05|Ryanair|640|5|28.02.2019|Thursday|Wednesday
36|19.06.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|640||28.02.2019|Thursday|Wednesday
37|26.06.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|640|5|28.02.2019|Thursday|Wednesday
38|03.04.2019|PRG|06:35|FAO|20:55|15:20|1246|PRG|06:35|FAO|07:35|Ryanair|439||STN|18:00|FAO|20:55|Ryanair|807||28.02.2019|Thursday|Wednesday
39|15.05.2019|PRG|06:35|FAO|20:55|15:20|1246|PRG|06:35|FAO|07:35|Ryanair|439|4|STN|18:00|FAO|20:55|Ryanair|807||28.02.2019|Thursday|Wednesday
40|03.04.2019|PRG|11:40|FAO|20:55|10:15|1246|PRG|11:40|FAO|12:40|Ryanair|439||STN|18:00|FAO|20:55|Ryanair|807||28.02.2019|Thursday|Wednesday
41|15.05.2019|PRG|06:35|FAO|17:55|12:20|1246|PRG|06:35|FAO|07:35|Ryanair|439|4|STN|15:00|FAO|17:55|Ryanair|807|4|28.02.2019|Thursday|Wednesday
42|03.04.2019|PRG|10:50|FAO|19:50|10:00|792|PRG|10:50|FAO|11:45|easyJet|402|8|SEN|17:05|FAO|19:50|Ryanair|389||28.02.2019|Thursday|Wednesday
43|11.05.2019|PRG|16:20|FAO|22:10|6:50|1276|PRG|16:20|FAO|17:10|Ryanair|676||STN|19:15|FAO|22:10|Ryanair|599||28.02.2019|Thursday|Saturday
44|20.06.2019|PRG|06:15|FAO|15:50|10:35|1282|PRG|06:15|FAO|07:50|Ryanair|529|5|CRL|13:55|FAO|15:50|Ryanair|753||28.02.2019|Thursday|Thursday
45|26.06.2019|PRG|08:55|FAO|15:50|7:55|1282|PRG|08:55|FAO|10:30|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|753|5|28.02.2019|Thursday|Wednesday
46|13.05.2019|PRG|10:50|FAO|18:55|9:05|822|PRG|10:50|FAO|11:45|easyJet|432|7|SEN|16:10|FAO|18:55|Ryanair|389||28.02.2019|Thursday|Monday
47|20.05.2019|PRG|10:50|FAO|18:55|9:05|822|PRG|10:50|FAO|11:45|easyJet|432|6|SEN|16:10|FAO|18:55|Ryanair|389||28.02.2019|Thursday|Monday
48|30.04.2019|PRG|06:15|FAO|17:10|11:55|1283|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|844||28.02.2019|Thursday|Tuesday
49|03.04.2019|PRG|08:55|FAO|15:50|7:55|1283|PRG|08:55|FAO|10:30|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|844|2|28.02.2019|Thursday|Wednesday
50|18.05.2019|PRG|16:15|FAO|22:25|7:10|1288|PRG|16:15|FAO|17:20|Wizz Air|689|4|LTN|19:30|FAO|22:25|Ryanair|599||28.02.2019|Thursday|Saturday
51|25.06.2019|PRG|16:15|FAO|22:25|7:10|1288|PRG|16:15|FAO|17:20|Wizz Air|689|2|LTN|19:30|FAO|22:25|Ryanair|599||28.02.2019|Thursday|Tuesday
52|01.05.2019|PRG|10:50|FAO|19:50|10:00|852|PRG|10:50|FAO|11:45|easyJet|463|4|SEN|17:05|FAO|19:50|Ryanair|389||28.02.2019|Thursday|Wednesday
53|19.03.2019|PRG|11:35|FAO|18:15|7:40|1159|PRG|11:35|FAO|13:00|Ryanair|339||EIN|16:15|FAO|18:15|Transavia|820||28.02.2019|Thursday|Tuesday
54|29.04.2019|PRG|10:50|FAO|18:55|9:05|1065|PRG|10:50|FAO|11:45|easyJet|675|6|SEN|16:10|FAO|18:55|Ryanair|389||28.02.2019|Thursday|Monday
55|15.05.2019|PRG|10:50|FAO|19:50|10:00|1149|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|807||28.02.2019|Thursday|Wednesday
56|11.05.2019|PRG|15:10|FAO|22:10|8:00|1153|PRG|15:10|FAO|16:05|easyJet|554|2|STN|19:15|FAO|22:10|Ryanair|599||28.02.2019|Thursday|Saturday
57|04.05.2019|PRG|15:10|FAO|22:10|8:00|1153|PRG|15:10|FAO|16:05|easyJet|554|4|STN|19:15|FAO|22:10|Ryanair|599|4|28.02.2019|Thursday|Saturday
58|02.04.2019|PRG|12:25|FAO|21:50|10:25|1190|PRG|12:25|FAO|13:35|easyJet|554|2|LGW|18:55|FAO|21:50|easyJet|636|7|28.02.2019|Thursday|Tuesday
59|21.05.2019|PRG|16:35|FAO|23:30|7:55|1214|PRG|16:35|FAO|17:50|easyJet|614|1|MAN|20:30|FAO|23:30|Ryanair|599||28.02.2019|Thursday|Tuesday
