uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|14.05.2019|PRG|06:35|FAO|18:55|13:20|834|PRG|06:35|FAO|07:35|Ryanair|388|4|STN|16:00|FAO|18:55|Ryanair|445|4|09.03.2019|Saturday|Tuesday
1|07.05.2019|PRG|06:15|FAO|17:10|11:55|901|PRG|06:15|FAO|07:50|Ryanair|388|5|CRL|15:15|FAO|17:10|Ryanair|512|5|09.03.2019|Saturday|Tuesday
2|15.05.2019|PRG|08:55|FAO|15:50|7:55|901|PRG|08:55|FAO|10:30|Ryanair|388||CRL|13:55|FAO|15:50|Ryanair|512|5|09.03.2019|Saturday|Wednesday
3|21.05.2019|PRG|06:15|FAO|17:10|11:55|901|PRG|06:15|FAO|07:50|Ryanair|388||CRL|15:15|FAO|17:10|Ryanair|512||09.03.2019|Saturday|Tuesday
4|09.05.2019|PRG|06:15|FAO|15:50|10:35|901|PRG|06:15|FAO|07:50|Ryanair|388||CRL|13:55|FAO|15:50|Ryanair|512|3|09.03.2019|Saturday|Thursday
5|14.05.2019|PRG|06:15|FAO|17:10|11:55|901|PRG|06:15|FAO|07:50|Ryanair|388||CRL|15:15|FAO|17:10|Ryanair|512||09.03.2019|Saturday|Tuesday
6|22.05.2019|PRG|08:55|FAO|15:50|7:55|901|PRG|08:55|FAO|10:30|Ryanair|388||CRL|13:55|FAO|15:50|Ryanair|512||09.03.2019|Saturday|Wednesday
7|21.05.2019|PRG|16:15|FAO|22:25|7:10|954|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|445|3|09.03.2019|Saturday|Tuesday
8|14.05.2019|PRG|16:15|FAO|22:25|7:10|954|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|445||09.03.2019|Saturday|Tuesday
9|02.04.2019|PRG|16:15|FAO|22:25|7:10|1015|PRG|16:15|FAO|17:20|Wizz Air|628||LTN|19:30|FAO|22:25|Ryanair|386||09.03.2019|Saturday|Tuesday
10|30.04.2019|PRG|16:15|FAO|22:25|7:10|1015|PRG|16:15|FAO|17:20|Wizz Air|628|5|LTN|19:30|FAO|22:25|Ryanair|386||09.03.2019|Saturday|Tuesday
11|11.05.2019|PRG|16:15|FAO|22:25|7:10|1043|PRG|16:15|FAO|17:20|Wizz Air|508|8|LTN|19:30|FAO|22:25|Ryanair|534||09.03.2019|Saturday|Saturday
12|16.05.2019|PRG|06:15|FAO|15:50|10:35|1058|PRG|06:15|FAO|07:50|Ryanair|388||CRL|13:55|FAO|15:50|Ryanair|669||09.03.2019|Saturday|Thursday
13|30.04.2019|PRG|06:35|FAO|18:55|13:20|1062|PRG|06:35|FAO|07:35|Ryanair|676||STN|16:00|FAO|18:55|Ryanair|386||09.03.2019|Saturday|Tuesday
14|13.05.2019|PRG|06:15|FAO|18:15|13:00|1075|PRG|06:15|FAO|07:50|Ryanair|486||CRL|16:20|FAO|18:15|Ryanair|589|5|09.03.2019|Saturday|Monday
15|29.04.2019|PRG|06:15|FAO|18:15|13:00|1155|PRG|06:15|FAO|07:50|Ryanair|486|3|CRL|16:20|FAO|18:15|Ryanair|669||09.03.2019|Saturday|Monday
16|11.05.2019|PRG|06:15|FAO|15:05|9:50|1155|PRG|06:15|FAO|07:50|Ryanair|486||CRL|13:10|FAO|15:05|Ryanair|669|4|09.03.2019|Saturday|Saturday
17|18.05.2019|PRG|16:15|FAO|22:25|7:10|1163|PRG|16:15|FAO|17:20|Wizz Air|628|4|LTN|19:30|FAO|22:25|Ryanair|534||09.03.2019|Saturday|Saturday
18|05.06.2019|PRG|08:55|FAO|15:50|7:55|1169|PRG|08:55|FAO|10:30|Ryanair|528|4|CRL|13:55|FAO|15:50|Ryanair|641|5|09.03.2019|Saturday|Wednesday
19|25.06.2019|PRG|06:15|FAO|17:10|11:55|1169|PRG|06:15|FAO|07:50|Ryanair|528||CRL|15:15|FAO|17:10|Ryanair|641|2|09.03.2019|Saturday|Tuesday
20|19.06.2019|PRG|08:55|FAO|15:50|7:55|1169|PRG|08:55|FAO|10:30|Ryanair|528|3|CRL|13:55|FAO|15:50|Ryanair|641|1|09.03.2019|Saturday|Wednesday
21|17.06.2019|PRG|06:15|FAO|18:15|13:00|1169|PRG|06:15|FAO|07:50|Ryanair|528||CRL|16:20|FAO|18:15|Ryanair|641|4|09.03.2019|Saturday|Monday
22|14.06.2019|PRG|06:15|FAO|15:50|10:35|1169|PRG|06:15|FAO|07:50|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|641||09.03.2019|Saturday|Friday
23|18.06.2019|PRG|06:15|FAO|17:10|11:55|1169|PRG|06:15|FAO|07:50|Ryanair|528|3|CRL|15:15|FAO|17:10|Ryanair|641||09.03.2019|Saturday|Tuesday
24|03.04.2019|PRG|11:40|FAO|17:55|7:15|1188|PRG|11:40|FAO|12:40|Ryanair|388||STN|15:00|FAO|17:55|Ryanair|799|1|09.03.2019|Saturday|Wednesday
25|26.03.2019|PRG|11:35|FAO|21:35|11:00|1197|PRG|11:35|FAO|13:00|Ryanair|486||EIN|19:30|FAO|21:35|Ryanair|711|5|09.03.2019|Saturday|Tuesday
26|03.04.2019|PRG|07:50|FAO|13:05|6:15|1197|PRG|07:50|FAO|09:15|Ryanair|486||EIN|11:00|FAO|13:05|Ryanair|711|5|09.03.2019|Saturday|Wednesday
27|13.05.2019|PRG|06:35|FAO|18:00|12:25|1211|PRG|06:35|FAO|07:35|Ryanair|676||STN|15:05|FAO|18:00|Ryanair|534||09.03.2019|Saturday|Monday
28|11.05.2019|PRG|06:35|FAO|22:10|16:35|1211|PRG|06:35|FAO|07:35|Ryanair|676||STN|19:15|FAO|22:10|Ryanair|534|4|09.03.2019|Saturday|Saturday
29|11.05.2019|PRG|16:20|FAO|22:10|6:50|1211|PRG|16:20|FAO|17:10|Ryanair|676|3|STN|19:15|FAO|22:10|Ryanair|534|4|09.03.2019|Saturday|Saturday
30|04.06.2019|PRG|16:15|FAO|22:25|7:10|1222|PRG|16:15|FAO|17:20|Wizz Air|628|2|LTN|19:30|FAO|22:25|Ryanair|593||09.03.2019|Saturday|Tuesday
31|04.05.2019|PRG|16:15|FAO|22:25|7:10|1223|PRG|16:15|FAO|17:20|Wizz Air|689|1|LTN|19:30|FAO|22:25|Ryanair|534|1|09.03.2019|Saturday|Saturday
32|26.06.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|FAO|09:15|Ryanair|598||EIN|11:00|FAO|13:05|Ryanair|641||09.03.2019|Saturday|Wednesday
33|19.06.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|FAO|09:15|Ryanair|598||EIN|11:00|FAO|13:05|Ryanair|641||09.03.2019|Saturday|Wednesday
34|05.06.2019|PRG|07:50|FAO|13:05|6:15|1240|PRG|07:50|FAO|09:15|Ryanair|598|2|EIN|11:00|FAO|13:05|Ryanair|641||09.03.2019|Saturday|Wednesday
35|02.04.2019|PRG|06:35|FAO|18:55|13:20|1252|PRG|06:35|FAO|07:35|Ryanair|866||STN|16:00|FAO|18:55|Ryanair|386||09.03.2019|Saturday|Tuesday
36|20.05.2019|PRG|06:15|FAO|18:15|13:00|1265|PRG|06:15|FAO|07:50|Ryanair|676||CRL|16:20|FAO|18:15|Ryanair|589|4|09.03.2019|Saturday|Monday
37|10.05.2019|PRG|06:15|FAO|15:50|10:35|1265|PRG|06:15|FAO|07:50|Ryanair|676||CRL|13:55|FAO|15:50|Ryanair|589||09.03.2019|Saturday|Friday
38|20.05.2019|PRG|10:50|FAO|18:55|9:05|819|PRG|10:50|FAO|11:45|easyJet|433|6|SEN|16:10|FAO|18:55|Ryanair|386|4|09.03.2019|Saturday|Monday
39|13.05.2019|PRG|10:50|FAO|18:55|9:05|819|PRG|10:50|FAO|11:45|easyJet|433|7|SEN|16:10|FAO|18:55|Ryanair|386||09.03.2019|Saturday|Monday
40|17.05.2019|PRG|14:15|FAO|20:10|6:55|1280|PRG|14:15|FAO|15:25|Ryanair|528||LPL|17:15|FAO|20:10|Ryanair|751||09.03.2019|Saturday|Friday
41|20.06.2019|PRG|06:15|FAO|15:50|10:35|1282|PRG|06:15|FAO|07:50|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|753||09.03.2019|Saturday|Thursday
42|13.06.2019|PRG|06:15|FAO|15:50|10:35|1282|PRG|06:15|FAO|07:50|Ryanair|528||CRL|13:55|FAO|15:50|Ryanair|753||09.03.2019|Saturday|Thursday
43|15.06.2019|PRG|16:15|FAO|22:25|7:10|1282|PRG|16:15|FAO|17:20|Wizz Air|689|2|LTN|19:30|FAO|22:25|Ryanair|593|1|09.03.2019|Saturday|Saturday
44|25.06.2019|PRG|16:15|FAO|22:25|7:10|1282|PRG|16:15|FAO|17:20|Wizz Air|689|5|LTN|19:30|FAO|22:25|Ryanair|593||09.03.2019|Saturday|Tuesday
