uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|19.03.2019|PRG|11:35|FAO|21:35|11:00|1054|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|715|2|07.02.2019|Thursday|Tuesday
1|26.03.2019|PRG|11:35|FAO|21:35|11:00|1054|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|715||07.02.2019|Thursday|Tuesday
2|12.03.2019|PRG|11:35|FAO|21:35|11:00|1054|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|715||07.02.2019|Thursday|Tuesday
3|03.04.2019|PRG|07:50|FAO|13:05|6:15|1104|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|715||07.02.2019|Thursday|Wednesday
4|29.03.2019|PRG|09:00|FAO|19:20|11:20|1130|PRG|09:00|FAO|11:10|Volotea|795||MRS|18:00|FAO|19:20|Ryanair|335|5|07.02.2019|Thursday|Friday
5|01.03.2019|PRG|09:00|FAO|19:20|11:20|1130|PRG|09:00|FAO|11:05|Volotea|795||MRS|18:00|FAO|19:20|Ryanair|335|3|07.02.2019|Thursday|Friday
6|07.05.2019|PRG|06:15|FAO|17:10|11:55|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|644|5|07.02.2019|Thursday|Tuesday
7|18.06.2019|PRG|06:15|FAO|17:10|11:55|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|644|5|07.02.2019|Thursday|Tuesday
8|14.05.2019|PRG|06:15|FAO|17:10|11:55|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|644||07.02.2019|Thursday|Tuesday
9|15.05.2019|PRG|08:55|FAO|15:50|7:55|1173|PRG|08:55|FAO|10:30|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|644||07.02.2019|Thursday|Wednesday
10|09.05.2019|PRG|06:15|FAO|15:50|10:35|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|644||07.02.2019|Thursday|Thursday
11|12.06.2019|PRG|07:50|FAO|13:05|6:15|1173|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|644||07.02.2019|Thursday|Wednesday
12|17.05.2019|PRG|06:15|FAO|15:50|10:35|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|644||07.02.2019|Thursday|Friday
13|21.05.2019|PRG|06:15|FAO|17:10|11:55|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|644|5|07.02.2019|Thursday|Tuesday
14|22.05.2019|PRG|08:55|FAO|15:50|7:55|1173|PRG|08:55|FAO|10:30|Ryanair|529|1|CRL|13:55|FAO|15:50|Ryanair|644||07.02.2019|Thursday|Wednesday
15|19.06.2019|PRG|07:50|FAO|13:05|6:15|1173|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|644||07.02.2019|Thursday|Wednesday
16|20.05.2019|PRG|06:15|FAO|18:15|13:00|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|644||07.02.2019|Thursday|Monday
