uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|12.03.2019|PRG|11:35|FAO|21:35|11:00|725|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|386||13.02.2019|Wednesday|Tuesday
1|26.03.2019|PRG|11:35|FAO|21:35|11:00|725|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|386||13.02.2019|Wednesday|Tuesday
2|19.03.2019|PRG|11:35|FAO|21:35|11:00|725|PRG|11:35|FAO|13:00|Ryanair|338||EIN|19:30|FAO|21:35|Ryanair|386|2|13.02.2019|Wednesday|Tuesday
3|27.03.2019|PRG|07:20|FAO|22:05|15:45|829|PRG|07:20|FAO|08:30|Ryanair|389|1|STN|19:10|FAO|22:05|Ryanair|440||13.02.2019|Wednesday|Wednesday
4|03.04.2019|PRG|06:35|FAO|20:55|15:20|879|PRG|06:35|FAO|07:35|Ryanair|439||STN|18:00|FAO|20:55|Ryanair|440||13.02.2019|Wednesday|Wednesday
5|03.04.2019|PRG|06:35|FAO|17:55|12:20|879|PRG|06:35|FAO|07:35|Ryanair|439||STN|15:00|FAO|17:55|Ryanair|440||13.02.2019|Wednesday|Wednesday
6|02.04.2019|PRG|06:35|FAO|18:55|13:20|879|PRG|06:35|FAO|07:35|Ryanair|439||STN|16:00|FAO|18:55|Ryanair|440||13.02.2019|Wednesday|Tuesday
7|03.04.2019|PRG|11:40|FAO|17:55|7:15|879|PRG|11:40|FAO|12:40|Ryanair|439||STN|15:00|FAO|17:55|Ryanair|440||13.02.2019|Wednesday|Wednesday
8|03.04.2019|PRG|11:40|FAO|20:55|10:15|879|PRG|11:40|FAO|12:40|Ryanair|439||STN|18:00|FAO|20:55|Ryanair|440||13.02.2019|Wednesday|Wednesday
9|02.04.2019|PRG|16:15|FAO|22:25|7:10|949|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|440||13.02.2019|Wednesday|Tuesday
10|03.04.2019|PRG|07:50|FAO|13:05|6:15|954|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|515|4|13.02.2019|Wednesday|Wednesday
11|21.05.2019|PRG|06:15|FAO|17:10|11:55|1006|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|567||13.02.2019|Wednesday|Tuesday
12|15.05.2019|PRG|08:55|FAO|15:50|7:55|1006|PRG|08:55|FAO|10:30|Ryanair|439|4|CRL|13:55|FAO|15:50|Ryanair|567||13.02.2019|Wednesday|Wednesday
13|14.05.2019|PRG|06:15|FAO|17:10|11:55|1006|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|567||13.02.2019|Wednesday|Tuesday
14|16.05.2019|PRG|06:15|FAO|15:50|10:35|1112|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|673||13.02.2019|Wednesday|Thursday
15|07.05.2019|PRG|06:15|FAO|17:10|11:55|1112|PRG|06:15|FAO|07:50|Ryanair|439||CRL|15:15|FAO|17:10|Ryanair|673|4|13.02.2019|Wednesday|Tuesday
16|09.05.2019|PRG|06:15|FAO|15:50|10:35|1112|PRG|06:15|FAO|07:50|Ryanair|439||CRL|13:55|FAO|15:50|Ryanair|673|4|13.02.2019|Wednesday|Thursday
17|29.05.2019|PRG|06:35|FAO|20:55|15:20|1116|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|587||13.02.2019|Wednesday|Wednesday
18|15.05.2019|PRG|07:50|FAO|13:05|6:15|1154|PRG|07:50|FAO|09:15|Ryanair|439||EIN|11:00|FAO|13:05|Ryanair|715||13.02.2019|Wednesday|Wednesday
19|18.06.2019|PRG|06:15|FAO|17:10|11:55|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:15|FAO|17:10|Ryanair|644||13.02.2019|Wednesday|Tuesday
20|03.05.2019|PRG|06:15|FAO|15:50|10:35|1173|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|644||13.02.2019|Wednesday|Friday
21|12.06.2019|PRG|08:55|FAO|15:50|7:55|1173|PRG|08:55|FAO|10:30|Ryanair|529|1|CRL|13:55|FAO|15:50|Ryanair|644||13.02.2019|Wednesday|Wednesday
22|14.05.2019|PRG|06:35|FAO|18:55|13:20|1175|PRG|06:35|FAO|07:35|Ryanair|676||STN|16:00|FAO|18:55|Ryanair|499|5|13.02.2019|Wednesday|Tuesday
23|04.05.2019|PRG|16:15|FAO|22:25|7:10|1216|PRG|16:15|FAO|17:20|Wizz Air|628|5|LTN|19:30|FAO|22:25|Ryanair|587||13.02.2019|Wednesday|Saturday
24|11.06.2019|PRG|16:15|FAO|22:25|7:10|1216|PRG|16:15|FAO|17:20|Wizz Air|628|5|LTN|19:30|FAO|22:25|Ryanair|587|4|13.02.2019|Wednesday|Tuesday
