uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|21.05.2019|PRG|06:35|FAO|18:55|13:20|835|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|446||21.03.2019|Thursday|Tuesday
1|15.05.2019|PRG|06:35|FAO|17:55|12:20|835|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|446||21.03.2019|Thursday|Wednesday
2|18.05.2019|PRG|06:35|FAO|22:10|16:35|835|PRG|06:35|FAO|07:35|Ryanair|389|3|STN|19:15|FAO|22:10|Ryanair|446||21.03.2019|Thursday|Saturday
3|15.05.2019|PRG|06:35|FAO|20:55|15:20|835|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|446|1|21.03.2019|Thursday|Wednesday
4|14.05.2019|PRG|06:35|FAO|18:55|13:20|835|PRG|06:35|FAO|07:35|Ryanair|389|2|STN|16:00|FAO|18:55|Ryanair|446||21.03.2019|Thursday|Tuesday
5|15.05.2019|PRG|11:40|FAO|17:55|7:15|835|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|446||21.03.2019|Thursday|Wednesday
6|15.05.2019|PRG|11:40|FAO|20:55|10:15|835|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|446|1|21.03.2019|Thursday|Wednesday
7|14.05.2019|PRG|06:15|FAO|17:50|12:35|901|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|512||21.03.2019|Thursday|Tuesday
8|10.05.2019|PRG|06:15|FAO|15:50|10:35|901|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|512||21.03.2019|Thursday|Friday
9|15.05.2019|PRG|08:55|FAO|15:50|7:55|901|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|512||21.03.2019|Thursday|Wednesday
10|21.05.2019|PRG|06:15|FAO|17:50|12:35|901|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|512||21.03.2019|Thursday|Tuesday
11|18.05.2019|PRG|16:15|FAO|22:25|7:10|955|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|446||21.03.2019|Thursday|Saturday
12|14.05.2019|PRG|16:15|FAO|22:25|7:10|955|PRG|16:15|FAO|17:20|Wizz Air|509||LTN|19:30|FAO|22:25|Ryanair|446||21.03.2019|Thursday|Tuesday
13|29.05.2019|PRG|06:35|FAO|20:55|15:20|1022|PRG|06:35|FAO|07:35|Ryanair|485|1|STN|18:00|FAO|20:55|Ryanair|536||21.03.2019|Thursday|Wednesday
14|11.05.2019|PRG|16:15|FAO|22:25|7:10|1075|PRG|16:15|FAO|17:20|Wizz Air|629|4|LTN|19:30|FAO|22:25|Ryanair|446||21.03.2019|Thursday|Saturday
15|13.05.2019|PRG|06:35|FAO|18:00|12:25|1123|PRG|06:35|FAO|07:35|Ryanair|676|4|STN|15:05|FAO|18:00|Ryanair|446||21.03.2019|Thursday|Monday
16|03.04.2019|PRG|11:40|FAO|17:55|7:15|1141|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|752|3|21.03.2019|Thursday|Wednesday
17|03.04.2019|PRG|06:35|FAO|17:55|12:20|1141|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|752|3|21.03.2019|Thursday|Wednesday
18|11.05.2019|PRG|06:15|FAO|15:05|9:50|1142|PRG|06:15|FAO|07:50|Ryanair|389|3|CRL|13:10|FAO|15:05|Ryanair|753|3|21.03.2019|Thursday|Saturday
19|19.05.2019|PRG|06:35|FAO|13:45|8:10|1165|PRG|06:35|FAO|07:35|Ryanair|718|5|STN|10:50|FAO|13:45|Ryanair|446|3|21.03.2019|Thursday|Sunday
20|11.05.2019|PRG|06:35|FAO|22:10|16:35|1165|PRG|06:35|FAO|07:35|Ryanair|718|2|STN|19:15|FAO|22:10|Ryanair|446|3|21.03.2019|Thursday|Saturday
21|18.06.2019|PRG|06:15|FAO|17:50|12:35|1169|PRG|06:15|FAO|07:50|Ryanair|529|3|CRL|15:55|FAO|17:50|Ryanair|640||21.03.2019|Thursday|Tuesday
22|15.05.2019|PRG|10:50|FAO|19:50|10:00|729|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|387||21.03.2019|Thursday|Wednesday
23|04.06.2019|PRG|16:15|FAO|22:25|7:10|1224|PRG|16:15|FAO|17:20|Wizz Air|629|1|LTN|19:30|FAO|22:25|Ryanair|595||21.03.2019|Thursday|Tuesday
24|25.06.2019|PRG|16:15|FAO|22:25|7:10|1224|PRG|16:15|FAO|17:20|Wizz Air|629|5|LTN|19:30|FAO|22:25|Ryanair|595||21.03.2019|Thursday|Tuesday
25|28.05.2019|PRG|06:15|FAO|17:50|12:35|1225|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|836|5|21.03.2019|Thursday|Tuesday
26|30.04.2019|PRG|06:35|FAO|18:55|13:20|1232|PRG|06:35|FAO|07:35|Ryanair|845||STN|16:00|FAO|18:55|Ryanair|387||21.03.2019|Thursday|Tuesday
27|22.05.2019|PRG|08:55|FAO|15:50|7:55|1233|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|844|3|21.03.2019|Thursday|Wednesday
28|09.05.2019|PRG|06:15|FAO|15:50|10:35|1233|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|844||21.03.2019|Thursday|Thursday
29|26.06.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|640||21.03.2019|Thursday|Wednesday
30|19.06.2019|PRG|07:50|FAO|13:05|6:15|1239|PRG|07:50|FAO|09:15|Ryanair|599||EIN|11:00|FAO|13:05|Ryanair|640|2|21.03.2019|Thursday|Wednesday
31|03.04.2019|PRG|10:50|FAO|19:50|10:00|789|PRG|10:50|FAO|11:45|easyJet|402|8|SEN|17:05|FAO|19:50|Ryanair|387||21.03.2019|Thursday|Wednesday
32|02.04.2019|PRG|06:35|FAO|18:55|13:20|1255|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|866||21.03.2019|Thursday|Tuesday
33|20.05.2019|PRG|10:50|FAO|18:55|9:05|820|PRG|10:50|FAO|11:45|easyJet|433|6|SEN|16:10|FAO|18:55|Ryanair|387|5|21.03.2019|Thursday|Monday
34|17.05.2019|PRG|06:15|FAO|15:50|10:35|1283|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|894||21.03.2019|Thursday|Friday
35|15.05.2019|PRG|07:50|FAO|13:05|6:15|1300|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|911|1|21.03.2019|Thursday|Wednesday
36|15.05.2019|PRG|15:05|FAO|20:55|6:50|849|PRG|15:05|FAO|15:55|easyJet|402|8|STN|18:00|FAO|20:55|Ryanair|446|1|21.03.2019|Thursday|Wednesday
37|05.06.2019|PRG|10:50|FAO|19:50|10:00|850|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|387|1|21.03.2019|Thursday|Wednesday
