uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|30.04.2019|PRG|06:35|FAO|18:55|13:20|781|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|392||01.04.2019|Monday|Tuesday
1|11.05.2019|PRG|06:35|FAO|22:10|16:35|841|PRG|06:35|FAO|07:35|Ryanair|389|2|STN|19:15|FAO|22:10|Ryanair|452|3|01.04.2019|Monday|Saturday
2|15.05.2019|PRG|06:35|FAO|17:55|12:20|841|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|452||01.04.2019|Monday|Wednesday
3|13.05.2019|PRG|06:35|FAO|18:00|12:25|841|PRG|06:35|FAO|07:35|Ryanair|389|4|STN|15:05|FAO|18:00|Ryanair|452||01.04.2019|Monday|Monday
4|21.05.2019|PRG|06:35|FAO|18:55|13:20|841|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|452||01.04.2019|Monday|Tuesday
5|15.05.2019|PRG|11:40|FAO|20:55|10:15|841|PRG|11:40|FAO|12:40|Ryanair|389|5|STN|18:00|FAO|20:55|Ryanair|452||01.04.2019|Monday|Wednesday
6|14.05.2019|PRG|06:35|FAO|18:55|13:20|841|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|452||01.04.2019|Monday|Tuesday
7|15.05.2019|PRG|11:40|FAO|17:55|7:15|841|PRG|11:40|FAO|12:40|Ryanair|389|5|STN|15:00|FAO|17:55|Ryanair|452||01.04.2019|Monday|Wednesday
8|15.05.2019|PRG|06:35|FAO|20:55|15:20|841|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|452||01.04.2019|Monday|Wednesday
9|14.05.2019|PRG|06:15|FAO|17:50|12:35|904|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|515||01.04.2019|Monday|Tuesday
10|30.04.2019|PRG|06:15|FAO|17:50|12:35|904|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|515|4|01.04.2019|Monday|Tuesday
11|15.05.2019|PRG|08:55|FAO|15:50|7:55|904|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|515|2|01.04.2019|Monday|Wednesday
12|21.05.2019|PRG|16:15|FAO|22:25|7:10|961|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|452||01.04.2019|Monday|Tuesday
13|14.05.2019|PRG|16:15|FAO|22:25|7:10|961|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|452||01.04.2019|Monday|Tuesday
14|11.05.2019|PRG|16:15|FAO|22:25|7:10|961|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|452||01.04.2019|Monday|Saturday
15|29.05.2019|PRG|06:35|FAO|20:55|15:20|1029|PRG|06:35|FAO|07:35|Ryanair|485||STN|18:00|FAO|20:55|Ryanair|543|5|01.04.2019|Monday|Wednesday
16|09.05.2019|PRG|06:15|FAO|15:50|10:35|1061|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|672|2|01.04.2019|Monday|Thursday
17|19.06.2019|PRG|08:55|FAO|15:50|7:55|1173|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|644||01.04.2019|Monday|Wednesday
18|29.04.2019|PRG|06:15|FAO|18:15|13:00|1188|PRG|06:15|FAO|07:50|Ryanair|389||CRL|16:20|FAO|18:15|Ryanair|799||01.04.2019|Monday|Monday
