uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|14.05.2019|PRG|16:15|FAO|22:25|7:10|777|PRG|16:15|FAO|17:20|Wizz Air|629||LTN|19:30|FAO|22:25|Ryanair|148|2|16.04.2019|Tuesday|Tuesday
1|29.05.2019|PRG|06:35|FAO|17:55|12:20|833|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|444|3|16.04.2019|Tuesday|Wednesday
2|29.05.2019|PRG|06:35|FAO|20:55|15:20|833|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|444||16.04.2019|Tuesday|Wednesday
3|08.05.2019|PRG|07:50|FAO|13:05|6:15|850|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|461|2|16.04.2019|Tuesday|Wednesday
4|14.05.2019|PRG|06:15|FAO|17:50|12:35|902|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|513||16.04.2019|Tuesday|Tuesday
5|18.05.2019|PRG|16:15|FAO|22:25|7:10|953|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|444||16.04.2019|Tuesday|Saturday
6|04.06.2019|PRG|16:15|FAO|22:25|7:10|953|PRG|16:15|FAO|17:20|Wizz Air|508|2|LTN|19:30|FAO|22:25|Ryanair|444||16.04.2019|Tuesday|Tuesday
7|18.06.2019|PRG|16:15|FAO|22:25|7:10|953|PRG|16:15|FAO|17:20|Wizz Air|508|3|LTN|19:30|FAO|22:25|Ryanair|444||16.04.2019|Tuesday|Tuesday
8|08.06.2019|PRG|16:15|FAO|22:25|7:10|1042|PRG|16:15|FAO|17:20|Wizz Air|508|3|LTN|19:30|FAO|22:25|Ryanair|533|5|16.04.2019|Tuesday|Saturday
9|21.05.2019|PRG|06:15|FAO|17:50|12:35|1058|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|669||16.04.2019|Tuesday|Tuesday
10|11.06.2019|PRG|16:15|FAO|22:25|7:10|1073|PRG|16:15|FAO|17:20|Wizz Air|629|9|LTN|19:30|FAO|22:25|Ryanair|444|4|16.04.2019|Tuesday|Tuesday
11|11.05.2019|PRG|16:15|FAO|22:25|7:10|1073|PRG|16:15|FAO|17:20|Wizz Air|629||LTN|19:30|FAO|22:25|Ryanair|444||16.04.2019|Tuesday|Saturday
12|26.06.2019|PRG|06:35|FAO|20:55|15:20|1078|PRG|06:35|FAO|07:35|Ryanair|486|5|STN|18:00|FAO|20:55|Ryanair|592|2|16.04.2019|Tuesday|Wednesday
13|04.06.2019|PRG|06:35|FAO|18:55|13:20|1078|PRG|06:35|FAO|07:35|Ryanair|486||STN|16:00|FAO|18:55|Ryanair|592|5|16.04.2019|Tuesday|Tuesday
14|19.06.2019|PRG|06:35|FAO|20:55|15:20|1078|PRG|06:35|FAO|07:35|Ryanair|486||STN|18:00|FAO|20:55|Ryanair|592||16.04.2019|Tuesday|Wednesday
15|19.06.2019|PRG|11:40|FAO|20:55|10:15|1078|PRG|11:40|FAO|12:40|Ryanair|486||STN|18:00|FAO|20:55|Ryanair|592||16.04.2019|Tuesday|Wednesday
16|05.06.2019|PRG|06:35|FAO|20:55|15:20|1078|PRG|06:35|FAO|07:35|Ryanair|486||STN|18:00|FAO|20:55|Ryanair|592|1|16.04.2019|Tuesday|Wednesday
17|25.06.2019|PRG|06:35|FAO|18:55|13:20|1078|PRG|06:35|FAO|07:35|Ryanair|486||STN|16:00|FAO|18:55|Ryanair|592||16.04.2019|Tuesday|Tuesday
18|05.06.2019|PRG|11:40|FAO|20:55|10:15|1078|PRG|11:40|FAO|12:40|Ryanair|486|5|STN|18:00|FAO|20:55|Ryanair|592|1|16.04.2019|Tuesday|Wednesday
19|29.05.2019|PRG|11:40|FAO|20:55|10:15|1121|PRG|11:40|FAO|12:40|Ryanair|676||STN|18:00|FAO|20:55|Ryanair|444||16.04.2019|Tuesday|Wednesday
20|29.05.2019|PRG|11:40|FAO|17:55|7:15|1121|PRG|11:40|FAO|12:40|Ryanair|676||STN|15:00|FAO|17:55|Ryanair|444|3|16.04.2019|Tuesday|Wednesday
21|12.06.2019|PRG|08:55|FAO|15:50|7:55|1142|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|753||16.04.2019|Tuesday|Wednesday
22|05.06.2019|PRG|08:55|FAO|15:50|7:55|1142|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|753||16.04.2019|Tuesday|Wednesday
23|18.06.2019|PRG|06:15|FAO|17:50|12:35|1142|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|753|4|16.04.2019|Tuesday|Tuesday
24|04.06.2019|PRG|06:15|FAO|17:50|12:35|1142|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|753|5|16.04.2019|Tuesday|Tuesday
