uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|15.05.2019|PRG|11:40|FAO|20:55|10:15|833|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|444||14.04.2019|Sunday|Wednesday
1|15.05.2019|PRG|06:35|FAO|20:55|15:20|833|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|444||14.04.2019|Sunday|Wednesday
2|08.05.2019|PRG|07:50|FAO|13:05|6:15|850|PRG|07:50|FAO|09:15|Ryanair|389|3|EIN|11:00|FAO|13:05|Ryanair|461||14.04.2019|Sunday|Wednesday
3|14.05.2019|PRG|06:15|FAO|17:50|12:35|901|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|512|2|14.04.2019|Sunday|Tuesday
4|11.06.2019|PRG|16:15|FAO|22:25|7:10|953|PRG|16:15|FAO|17:20|Wizz Air|509|3|LTN|19:30|FAO|22:25|Ryanair|444||14.04.2019|Sunday|Tuesday
5|04.06.2019|PRG|16:15|FAO|22:25|7:10|953|PRG|16:15|FAO|17:20|Wizz Air|509|1|LTN|19:30|FAO|22:25|Ryanair|444||14.04.2019|Sunday|Tuesday
6|18.06.2019|PRG|16:15|FAO|22:25|7:10|953|PRG|16:15|FAO|17:20|Wizz Air|509|4|LTN|19:30|FAO|22:25|Ryanair|444|2|14.04.2019|Sunday|Tuesday
7|18.06.2019|PRG|06:15|FAO|17:50|12:35|978|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|589|4|14.04.2019|Sunday|Tuesday
8|21.05.2019|PRG|06:15|FAO|17:50|12:35|1058|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|668||14.04.2019|Sunday|Tuesday
9|09.05.2019|PRG|06:15|FAO|15:50|10:35|1058|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|668||14.04.2019|Sunday|Thursday
10|26.06.2019|PRG|07:50|FAO|13:05|6:15|1075|PRG|07:50|FAO|09:15|Ryanair|485||EIN|11:00|FAO|13:05|Ryanair|589|3|14.04.2019|Sunday|Wednesday
11|12.06.2019|PRG|06:35|FAO|20:55|15:20|1078|PRG|06:35|FAO|07:35|Ryanair|485||STN|18:00|FAO|20:55|Ryanair|592|3|14.04.2019|Sunday|Wednesday
12|19.06.2019|PRG|11:40|FAO|20:55|10:15|1078|PRG|11:40|FAO|12:40|Ryanair|485||STN|18:00|FAO|20:55|Ryanair|592|5|14.04.2019|Sunday|Wednesday
13|18.06.2019|PRG|06:35|FAO|18:55|13:20|1078|PRG|06:35|FAO|07:35|Ryanair|485||STN|16:00|FAO|18:55|Ryanair|592|4|14.04.2019|Sunday|Tuesday
14|26.06.2019|PRG|06:35|FAO|20:55|15:20|1078|PRG|06:35|FAO|07:35|Ryanair|485||STN|18:00|FAO|20:55|Ryanair|592|3|14.04.2019|Sunday|Wednesday
15|26.06.2019|PRG|11:40|FAO|20:55|10:15|1078|PRG|11:40|FAO|12:40|Ryanair|485|1|STN|18:00|FAO|20:55|Ryanair|592|3|14.04.2019|Sunday|Wednesday
16|19.06.2019|PRG|06:35|FAO|20:55|15:20|1078|PRG|06:35|FAO|07:35|Ryanair|485||STN|18:00|FAO|20:55|Ryanair|592|5|14.04.2019|Sunday|Wednesday
17|12.06.2019|PRG|11:40|FAO|20:55|10:15|1078|PRG|11:40|FAO|12:40|Ryanair|485||STN|18:00|FAO|20:55|Ryanair|592|3|14.04.2019|Sunday|Wednesday
18|25.06.2019|PRG|06:35|FAO|18:55|13:20|1078|PRG|06:35|FAO|07:35|Ryanair|485||STN|16:00|FAO|18:55|Ryanair|592||14.04.2019|Sunday|Tuesday
19|19.06.2019|PRG|07:50|FAO|13:05|6:15|1118|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|589|3|14.04.2019|Sunday|Wednesday
20|29.05.2019|PRG|06:35|FAO|20:55|15:20|1120|PRG|06:35|FAO|07:35|Ryanair|676||STN|18:00|FAO|20:55|Ryanair|444||14.04.2019|Sunday|Wednesday
21|05.06.2019|PRG|08:55|FAO|15:50|7:55|1141|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|752||14.04.2019|Sunday|Wednesday
22|04.06.2019|PRG|06:15|FAO|17:50|12:35|1141|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|752|5|14.04.2019|Sunday|Tuesday
23|12.06.2019|PRG|08:55|FAO|15:50|7:55|1141|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|752||14.04.2019|Sunday|Wednesday
24|22.05.2019|PRG|08:55|FAO|15:50|7:55|1183|PRG|08:55|FAO|10:30|Ryanair|389|3|CRL|13:55|FAO|15:50|Ryanair|794||14.04.2019|Sunday|Wednesday
25|16.05.2019|PRG|06:15|FAO|15:50|10:35|1183|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|794||14.04.2019|Sunday|Thursday
26|21.05.2019|PRG|06:35|FAO|18:55|13:20|1187|PRG|06:35|FAO|07:35|Ryanair|389||STN|16:00|FAO|18:55|Ryanair|797|3|14.04.2019|Sunday|Tuesday
27|15.05.2019|PRG|06:35|FAO|17:55|12:20|1187|PRG|06:35|FAO|07:35|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|797|1|14.04.2019|Sunday|Wednesday
28|15.05.2019|PRG|11:40|FAO|17:55|7:15|1187|PRG|11:40|FAO|12:40|Ryanair|389||STN|15:00|FAO|17:55|Ryanair|797|1|14.04.2019|Sunday|Wednesday
29|15.05.2019|PRG|10:50|FAO|19:50|10:00|727|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|384||14.04.2019|Sunday|Wednesday
30|24.06.2019|PRG|06:15|FAO|18:15|13:00|1238|PRG|06:15|FAO|07:50|Ryanair|485||CRL|16:20|FAO|18:15|Ryanair|752||14.04.2019|Sunday|Monday
31|29.05.2019|PRG|11:40|FAO|20:55|10:15|1259|PRG|11:40|FAO|12:40|Ryanair|815||STN|18:00|FAO|20:55|Ryanair|444||14.04.2019|Sunday|Wednesday
32|11.05.2019|PRG|06:15|FAO|15:05|9:50|1280|PRG|06:15|FAO|07:50|Ryanair|485|4|CRL|13:10|FAO|15:05|Ryanair|794|3|14.04.2019|Sunday|Saturday
33|13.06.2019|PRG|06:15|FAO|15:50|10:35|1282|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|893|5|14.04.2019|Sunday|Thursday
34|06.06.2019|PRG|06:15|FAO|15:50|10:35|1282|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|893||14.04.2019|Sunday|Thursday
