uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|13.05.2019|PRG|06:35|FAO|18:00|12:25|1020|PRG|06:35|FAO|07:35|Ryanair|486|3|STN|15:05|FAO|18:00|Ryanair|534|1|08.04.2019|Monday|Monday
1|15.05.2019|PRG|11:40|FAO|20:55|10:15|1020|PRG|11:40|FAO|12:40|Ryanair|486||STN|18:00|FAO|20:55|Ryanair|534||08.04.2019|Monday|Wednesday
2|21.05.2019|PRG|06:35|FAO|18:55|13:20|1020|PRG|06:35|FAO|07:35|Ryanair|486||STN|16:00|FAO|18:55|Ryanair|534||08.04.2019|Monday|Tuesday
3|15.05.2019|PRG|06:35|FAO|20:55|15:20|1020|PRG|06:35|FAO|07:35|Ryanair|486||STN|18:00|FAO|20:55|Ryanair|534||08.04.2019|Monday|Wednesday
4|14.05.2019|PRG|06:35|FAO|18:55|13:20|1020|PRG|06:35|FAO|07:35|Ryanair|486|4|STN|16:00|FAO|18:55|Ryanair|534|2|08.04.2019|Monday|Tuesday
5|14.05.2019|PRG|06:15|FAO|17:50|12:35|1074|PRG|06:15|FAO|07:50|Ryanair|486||CRL|15:55|FAO|17:50|Ryanair|588||08.04.2019|Monday|Tuesday
6|21.05.2019|PRG|06:15|FAO|17:50|12:35|1074|PRG|06:15|FAO|07:50|Ryanair|486||CRL|15:55|FAO|17:50|Ryanair|588||08.04.2019|Monday|Tuesday
7|15.05.2019|PRG|08:55|FAO|15:50|7:55|1074|PRG|08:55|FAO|10:30|Ryanair|486||CRL|13:55|FAO|15:50|Ryanair|588|1|08.04.2019|Monday|Wednesday
8|18.06.2019|PRG|06:15|FAO|17:50|12:35|1126|PRG|06:15|FAO|07:50|Ryanair|486||CRL|15:55|FAO|17:50|Ryanair|640||08.04.2019|Monday|Tuesday
9|12.06.2019|PRG|08:55|FAO|15:50|7:55|1126|PRG|08:55|FAO|10:30|Ryanair|486||CRL|13:55|FAO|15:50|Ryanair|640|1|08.04.2019|Monday|Wednesday
10|04.06.2019|PRG|06:15|FAO|17:50|12:35|1126|PRG|06:15|FAO|07:50|Ryanair|486||CRL|15:55|FAO|17:50|Ryanair|640||08.04.2019|Monday|Tuesday
11|17.06.2019|PRG|06:15|FAO|18:15|13:00|1126|PRG|06:15|FAO|07:50|Ryanair|486|3|CRL|16:20|FAO|18:15|Ryanair|640|4|08.04.2019|Monday|Monday
12|13.06.2019|PRG|06:15|FAO|15:50|10:35|1126|PRG|06:15|FAO|07:50|Ryanair|486||CRL|13:55|FAO|15:50|Ryanair|640||08.04.2019|Monday|Thursday
13|19.06.2019|PRG|08:55|FAO|15:50|7:55|1126|PRG|08:55|FAO|10:30|Ryanair|486||CRL|13:55|FAO|15:50|Ryanair|640|4|08.04.2019|Monday|Wednesday
14|16.05.2019|PRG|06:15|FAO|15:50|10:35|1154|PRG|06:15|FAO|07:50|Ryanair|486||CRL|13:55|FAO|15:50|Ryanair|668||08.04.2019|Monday|Thursday
15|09.05.2019|PRG|06:15|FAO|15:50|10:35|1154|PRG|06:15|FAO|07:50|Ryanair|486||CRL|13:55|FAO|15:50|Ryanair|668|2|08.04.2019|Monday|Thursday
16|18.06.2019|PRG|16:15|FAO|22:25|7:10|1163|PRG|16:15|FAO|17:20|Wizz Air|629|5|LTN|19:30|FAO|22:25|Ryanair|534|5|08.04.2019|Monday|Tuesday
17|11.06.2019|PRG|16:15|FAO|22:25|7:10|1163|PRG|16:15|FAO|17:20|Wizz Air|629|7|LTN|19:30|FAO|22:25|Ryanair|534|3|08.04.2019|Monday|Tuesday
18|04.06.2019|PRG|16:15|FAO|22:25|7:10|1163|PRG|16:15|FAO|17:20|Wizz Air|629|5|LTN|19:30|FAO|22:25|Ryanair|534||08.04.2019|Monday|Tuesday
19|19.06.2019|PRG|07:50|FAO|13:05|6:15|1169|PRG|07:50|FAO|09:15|Ryanair|528||EIN|11:00|FAO|13:05|Ryanair|640|1|08.04.2019|Monday|Wednesday
20|26.06.2019|PRG|07:50|FAO|13:05|6:15|1169|PRG|07:50|FAO|09:15|Ryanair|528||EIN|11:00|FAO|13:05|Ryanair|640||08.04.2019|Monday|Wednesday
21|15.05.2019|PRG|10:50|FAO|19:50|10:00|727|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|385||08.04.2019|Monday|Wednesday
22|19.06.2019|PRG|06:35|FAO|20:55|15:20|1210|PRG|06:35|FAO|07:35|Ryanair|528|1|STN|18:00|FAO|20:55|Ryanair|682|5|08.04.2019|Monday|Wednesday
23|04.06.2019|PRG|06:35|FAO|18:55|13:20|1210|PRG|06:35|FAO|07:35|Ryanair|528||STN|16:00|FAO|18:55|Ryanair|682||08.04.2019|Monday|Tuesday
24|11.06.2019|PRG|06:35|FAO|18:55|13:20|1210|PRG|06:35|FAO|07:35|Ryanair|528||STN|16:00|FAO|18:55|Ryanair|682|4|08.04.2019|Monday|Tuesday
25|15.06.2019|PRG|06:35|FAO|22:10|16:35|1210|PRG|06:35|FAO|07:35|Ryanair|528|1|STN|19:15|FAO|22:10|Ryanair|682|3|08.04.2019|Monday|Saturday
26|07.05.2019|PRG|06:15|FAO|17:50|12:35|1265|PRG|06:15|FAO|07:50|Ryanair|676|5|CRL|15:55|FAO|17:50|Ryanair|588||08.04.2019|Monday|Tuesday
27|14.05.2019|PRG|16:15|FAO|22:25|7:10|1308|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|799||08.04.2019|Monday|Tuesday
28|05.06.2019|PRG|10:50|FAO|19:50|10:00|848|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|385|3|08.04.2019|Monday|Wednesday
29|26.06.2019|PRG|10:50|FAO|19:50|10:00|848|PRG|10:50|FAO|11:45|easyJet|463|6|SEN|17:05|FAO|19:50|Ryanair|385||08.04.2019|Monday|Wednesday
30|12.06.2019|PRG|06:35|FAO|20:55|15:20|1328|PRG|06:35|FAO|07:35|Ryanair|528||STN|18:00|FAO|20:55|Ryanair|799||08.04.2019|Monday|Wednesday
31|26.06.2019|PRG|06:35|FAO|20:55|15:20|1328|PRG|06:35|FAO|07:35|Ryanair|528|5|STN|18:00|FAO|20:55|Ryanair|799||08.04.2019|Monday|Wednesday
32|12.06.2019|PRG|11:40|FAO|20:55|10:15|1328|PRG|11:40|FAO|12:40|Ryanair|528||STN|18:00|FAO|20:55|Ryanair|799||08.04.2019|Monday|Wednesday
33|10.05.2019|PRG|06:15|FAO|15:50|10:35|1330|PRG|06:15|FAO|07:50|Ryanair|486||CRL|13:55|FAO|15:50|Ryanair|844||08.04.2019|Monday|Friday
