uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
43|08.05.2019|PRG|08:55|FAO|15:50|7:55|1330|PRG|08:55|FAO|10:30|Ryanair|815|4|CRL|13:55|FAO|15:50|Ryanair|515|4|24.03.2019|Sunday|Wednesday
44|07.06.2019|PRG|14:15|FAO|20:10|6:55|1351|PRG|14:15|FAO|15:25|Ryanair|599||LPL|17:15|FAO|20:10|Ryanair|752||24.03.2019|Sunday|Friday
45|22.05.2019|PRG|08:55|FAO|15:50|7:55|1356|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|967|1|24.03.2019|Sunday|Wednesday
46|16.05.2019|PRG|06:15|FAO|15:50|10:35|1356|PRG|06:15|FAO|07:50|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|967|5|24.03.2019|Sunday|Thursday
47|26.05.2019|PRG|06:05|FAO|15:50|10:45|1360|PRG|06:05|FAO|07:40|Ryanair|845||CRL|13:55|FAO|15:50|Ryanair|515|4|24.03.2019|Sunday|Sunday
48|08.06.2019|PRG|16:15|FAO|22:25|7:10|1361|PRG|16:15|FAO|17:20|Wizz Air|759|3|LTN|19:30|FAO|22:25|Ryanair|602|1|24.03.2019|Sunday|Saturday
49|29.04.2019|PRG|06:35|FAO|18:00|12:25|1369|PRG|06:35|FAO|07:35|Ryanair|978|1|STN|15:05|FAO|18:00|Ryanair|391||24.03.2019|Sunday|Monday
50|04.06.2019|PRG|06:15|FAO|17:50|12:35|1369|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|840||24.03.2019|Sunday|Tuesday
51|13.05.2019|PRG|10:50|FAO|18:55|9:05|945|PRG|10:50|FAO|11:45|easyJet|554|4|SEN|16:10|FAO|18:55|Ryanair|391||24.03.2019|Sunday|Monday
52|01.05.2019|PRG|10:50|FAO|19:50|10:00|945|PRG|10:50|FAO|11:45|easyJet|554|2|SEN|17:05|FAO|19:50|Ryanair|391||24.03.2019|Sunday|Wednesday
53|19.06.2019|PRG|10:50|FAO|19:50|10:00|945|PRG|10:50|FAO|11:45|easyJet|554|8|SEN|17:05|FAO|19:50|Ryanair|391||24.03.2019|Sunday|Wednesday
54|17.06.2019|PRG|10:50|FAO|18:55|9:05|1005|PRG|10:50|FAO|11:45|easyJet|614|2|SEN|16:10|FAO|18:55|Ryanair|391||24.03.2019|Sunday|Monday
55|29.04.2019|PRG|10:50|FAO|18:55|9:05|1005|PRG|10:50|FAO|11:45|easyJet|614|2|SEN|16:10|FAO|18:55|Ryanair|391||24.03.2019|Sunday|Monday
56|10.05.2019|PRG|10:50|FAO|18:55|9:05|1096|PRG|10:50|FAO|11:45|easyJet|705|6|SEN|16:10|FAO|18:55|Ryanair|391|4|24.03.2019|Sunday|Friday
57|26.04.2019|PRG|10:50|FAO|18:55|9:05|1127|PRG|10:50|FAO|11:45|easyJet|735|3|SEN|16:10|FAO|18:55|Ryanair|391|5|24.03.2019|Sunday|Friday
58|08.06.2019|PRG|15:10|FAO|22:10|8:00|1215|PRG|15:10|FAO|16:05|easyJet|523|8|STN|19:15|FAO|22:10|Ryanair|692|1|24.03.2019|Sunday|Saturday
59|04.05.2019|PRG|15:10|FAO|22:10|8:00|1217|PRG|15:10|FAO|16:05|easyJet|766|7|STN|19:15|FAO|22:10|Ryanair|451||24.03.2019|Sunday|Saturday
60|08.05.2019|PRG|15:05|FAO|20:55|6:50|1217|PRG|15:05|FAO|15:55|easyJet|766|1|STN|18:00|FAO|20:55|Ryanair|451||24.03.2019|Sunday|Wednesday
61|11.05.2019|PRG|15:10|FAO|22:10|8:00|1278|PRG|15:10|FAO|16:05|easyJet|826|7|STN|19:15|FAO|22:10|Ryanair|451|5|24.03.2019|Sunday|Saturday
62|24.04.2019|PRG|10:50|FAO|19:50|10:00|1309|PRG|10:50|FAO|11:45|easyJet|917|8|SEN|17:05|FAO|19:50|Ryanair|391||24.03.2019|Sunday|Wednesday
63|24.06.2019|PRG|10:50|FAO|18:55|9:05|1369|PRG|10:50|FAO|11:45|easyJet|978|5|SEN|16:10|FAO|18:55|Ryanair|391||24.03.2019|Sunday|Monday
64|24.09.2019|PRG|06:15|FAO|17:50|12:35|1121|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|592||24.03.2019|Sunday|Tuesday
65|26.09.2019|PRG|06:15|FAO|15:50|10:35|1121|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|592||24.03.2019|Sunday|Thursday
66|25.09.2019|PRG|08:55|FAO|15:50|7:55|1121|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|592||24.03.2019|Sunday|Wednesday
67|23.09.2019|PRG|06:15|FAO|18:15|13:00|1121|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|592||24.03.2019|Sunday|Monday
68|19.09.2019|PRG|06:15|FAO|15:50|10:35|1121|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|592||24.03.2019|Sunday|Thursday
69|17.09.2019|PRG|06:15|FAO|17:50|12:35|1121|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|592||24.03.2019|Sunday|Tuesday
70|26.08.2019|PRG|06:15|FAO|18:15|13:00|1276|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|747||24.03.2019|Sunday|Monday
71|22.08.2019|PRG|06:15|FAO|15:50|10:35|1276|PRG|06:15|FAO|07:50|Ryanair|529|1|CRL|13:55|FAO|15:50|Ryanair|747||24.03.2019|Sunday|Thursday
72|28.08.2019|PRG|07:50|FAO|13:05|6:15|1276|PRG|07:50|FAO|09:15|Ryanair|529|2|EIN|11:00|FAO|13:05|Ryanair|747|5|24.03.2019|Sunday|Wednesday
73|29.08.2019|PRG|06:15|FAO|15:50|10:35|1276|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|747||24.03.2019|Sunday|Thursday
74|27.08.2019|PRG|06:15|FAO|17:50|12:35|1276|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|747||24.03.2019|Sunday|Tuesday
75|28.08.2019|PRG|08:55|FAO|15:50|7:55|1276|PRG|08:55|FAO|10:30|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|747||24.03.2019|Sunday|Wednesday
76|16.10.2019|PRG|06:35|FAO|17:55|12:20|1281|PRG|06:35|FAO|07:35|Ryanair|529|5|STN|15:00|FAO|17:55|Ryanair|752||24.03.2019|Sunday|Wednesday
77|16.10.2019|PRG|11:40|FAO|20:55|10:15|1281|PRG|11:40|FAO|12:40|Ryanair|529|3|STN|18:00|FAO|20:55|Ryanair|752||24.03.2019|Sunday|Wednesday
78|16.10.2019|PRG|11:40|FAO|17:55|7:15|1281|PRG|11:40|FAO|12:40|Ryanair|529|3|STN|15:00|FAO|17:55|Ryanair|752||24.03.2019|Sunday|Wednesday
79|05.10.2019|PRG|16:20|FAO|22:10|6:50|1281|PRG|16:20|FAO|17:10|Ryanair|529||STN|19:15|FAO|22:10|Ryanair|752||24.03.2019|Sunday|Saturday
80|23.10.2019|PRG|06:35|FAO|17:55|12:20|1281|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:00|FAO|17:55|Ryanair|752|5|24.03.2019|Sunday|Wednesday
81|23.10.2019|PRG|06:35|FAO|20:55|15:20|1281|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|752||24.03.2019|Sunday|Wednesday
82|16.10.2019|PRG|06:35|FAO|20:55|15:20|1281|PRG|06:35|FAO|07:35|Ryanair|529|5|STN|18:00|FAO|20:55|Ryanair|752||24.03.2019|Sunday|Wednesday
83|12.07.2019|PRG|14:15|FAO|20:10|6:55|1291|PRG|14:15|FAO|15:25|Ryanair|599|4|LPL|17:15|FAO|20:10|Ryanair|692||24.03.2019|Sunday|Friday
84|17.10.2019|PRG|06:15|FAO|15:50|10:35|1302|PRG|06:15|FAO|07:50|Ryanair|658||CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Thursday
85|02.10.2019|PRG|08:55|FAO|15:50|7:55|1302|PRG|08:55|FAO|10:30|Ryanair|658||CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Wednesday
86|10.09.2019|PRG|06:15|FAO|17:50|12:35|1369|PRG|06:15|FAO|07:50|Ryanair|529||CRL|15:55|FAO|17:50|Ryanair|840||24.03.2019|Sunday|Tuesday
87|31.08.2019|PRG|06:15|FAO|15:05|9:50|1369|PRG|06:15|FAO|07:50|Ryanair|529|1|CRL|13:10|FAO|15:05|Ryanair|840|5|24.03.2019|Sunday|Saturday
88|13.09.2019|PRG|06:15|FAO|15:50|10:35|1369|PRG|06:15|FAO|07:50|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|840||24.03.2019|Sunday|Friday
89|21.09.2019|PRG|06:15|FAO|15:05|9:50|1369|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:10|FAO|15:05|Ryanair|840||24.03.2019|Sunday|Saturday
90|29.09.2019|PRG|06:05|FAO|15:50|10:45|1369|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|840||24.03.2019|Sunday|Sunday
91|16.09.2019|PRG|06:15|FAO|18:15|13:00|1369|PRG|06:15|FAO|07:50|Ryanair|529||CRL|16:20|FAO|18:15|Ryanair|840|5|24.03.2019|Sunday|Monday
92|27.09.2019|PRG|06:15|FAO|15:50|10:35|1369|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|840||24.03.2019|Sunday|Friday
93|23.08.2019|PRG|06:15|FAO|15:50|10:35|1369|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|840||24.03.2019|Sunday|Friday
94|11.09.2019|PRG|08:55|FAO|15:50|7:55|1369|PRG|08:55|FAO|10:30|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|840||24.03.2019|Sunday|Wednesday
95|15.09.2019|PRG|06:05|FAO|15:50|10:45|1369|PRG|06:05|FAO|07:40|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|840||24.03.2019|Sunday|Sunday
96|05.09.2019|PRG|06:15|FAO|15:50|10:35|1369|PRG|06:15|FAO|07:50|Ryanair|529|4|CRL|13:55|FAO|15:50|Ryanair|840||24.03.2019|Sunday|Thursday
97|08.10.2019|PRG|17:00|FAO|22:25|6:25|1381|PRG|17:00|FAO|18:05|Wizz Air|628|1|LTN|19:30|FAO|22:25|Ryanair|752||24.03.2019|Sunday|Tuesday
98|18.09.2019|PRG|07:50|FAO|13:05|6:15|1422|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|893||24.03.2019|Sunday|Wednesday
99|11.09.2019|PRG|07:50|FAO|13:05|6:15|1422|PRG|07:50|FAO|09:15|Ryanair|529||EIN|11:00|FAO|13:05|Ryanair|893|2|24.03.2019|Sunday|Wednesday
100|30.09.2019|PRG|06:15|FAO|18:15|13:00|1437|PRG|06:15|FAO|07:50|Ryanair|845||CRL|16:20|FAO|18:15|Ryanair|592|5|24.03.2019|Sunday|Monday
101|15.10.2019|PRG|17:00|FAO|22:25|6:25|1441|PRG|17:00|FAO|18:05|Wizz Air|689|4|LTN|19:30|FAO|22:25|Ryanair|752||24.03.2019|Sunday|Tuesday
102|22.10.2019|PRG|17:00|FAO|22:25|6:25|1441|PRG|17:00|FAO|18:05|Wizz Air|689|5|LTN|19:30|FAO|22:25|Ryanair|752||24.03.2019|Sunday|Tuesday
103|07.10.2019|PRG|06:15|FAO|18:15|13:00|1489|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|16:20|FAO|18:15|Ryanair|643||24.03.2019|Sunday|Monday
104|06.10.2019|PRG|06:05|FAO|15:50|10:45|1489|PRG|06:05|FAO|07:40|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Sunday
105|21.10.2019|PRG|06:15|FAO|18:15|13:00|1489|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|16:20|FAO|18:15|Ryanair|643||24.03.2019|Sunday|Monday
106|23.10.2019|PRG|08:55|FAO|15:50|7:55|1489|PRG|08:55|FAO|10:30|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Wednesday
107|16.10.2019|PRG|08:55|FAO|15:50|7:55|1489|PRG|08:55|FAO|10:30|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Wednesday
108|20.10.2019|PRG|06:05|FAO|15:50|10:45|1489|PRG|06:05|FAO|07:40|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643|5|24.03.2019|Sunday|Sunday
109|04.10.2019|PRG|06:15|FAO|15:50|10:35|1489|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643|5|24.03.2019|Sunday|Friday
110|11.10.2019|PRG|06:15|FAO|15:50|10:35|1489|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Friday
111|22.10.2019|PRG|06:15|FAO|17:50|12:35|1489|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|15:55|FAO|17:50|Ryanair|643||24.03.2019|Sunday|Tuesday
112|10.10.2019|PRG|06:15|FAO|15:50|10:35|1489|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Thursday
113|24.10.2019|PRG|06:15|FAO|15:50|10:35|1489|PRG|06:15|FAO|07:50|Ryanair|845|5|CRL|13:55|FAO|15:50|Ryanair|643||24.03.2019|Sunday|Thursday
114|16.10.2019|PRG|10:50|FAO|19:50|10:00|1156|PRG|10:50|FAO|11:45|easyJet|554|5|SEN|17:05|FAO|19:50|Ryanair|602||24.03.2019|Sunday|Wednesday
115|07.10.2019|PRG|10:50|FAO|18:55|9:05|1217|PRG|10:50|FAO|11:45|easyJet|614|2|SEN|16:10|FAO|18:55|Ryanair|602|5|24.03.2019|Sunday|Monday
116|24.09.2019|PRG|12:25|FAO|19:25|8:00|1314|PRG|12:25|FAO|13:35|easyJet|614|2|LGW|16:30|FAO|19:25|easyJet|699|5|24.03.2019|Sunday|Tuesday
117|17.09.2019|PRG|12:25|FAO|21:50|10:25|1314|PRG|12:25|FAO|13:35|easyJet|614|4|LGW|18:55|FAO|21:50|easyJet|699|5|24.03.2019|Sunday|Tuesday
118|24.09.2019|PRG|12:25|FAO|21:50|10:25|1314|PRG|12:25|FAO|13:35|easyJet|614|2|LGW|18:55|FAO|21:50|easyJet|699|6|24.03.2019|Sunday|Tuesday
119|05.10.2019|PRG|15:10|FAO|22:10|8:00|1337|PRG|15:10|FAO|16:05|easyJet|584|8|STN|19:15|FAO|22:10|Ryanair|752||24.03.2019|Sunday|Saturday
120|08.10.2019|PRG|12:25|FAO|19:25|8:00|1345|PRG|12:25|FAO|13:35|easyJet|523|4|LGW|16:30|FAO|19:25|easyJet|821|8|24.03.2019|Sunday|Tuesday
121|01.10.2019|PRG|12:25|FAO|19:25|8:00|1406|PRG|12:25|FAO|13:35|easyJet|584|8|LGW|16:30|FAO|19:25|easyJet|821|5|24.03.2019|Sunday|Tuesday
122|01.10.2019|PRG|12:25|FAO|21:50|10:25|1406|PRG|12:25|FAO|13:35|easyJet|584|8|LGW|18:55|FAO|21:50|easyJet|821|6|24.03.2019|Sunday|Tuesday
123|05.10.2019|PRG|15:10|FAO|21:45|7:35|1436|PRG|15:10|FAO|16:20|easyJet|614|6|LGW|18:50|FAO|21:45|easyJet|821|8|24.03.2019|Sunday|Saturday
124|11.10.2019|PRG|12:25|FAO|21:25|10:00|1436|PRG|12:25|FAO|13:40|easyJet|614|3|LGW|18:30|FAO|21:25|easyJet|821|8|24.03.2019|Sunday|Friday
125|02.10.2019|PRG|12:25|FAO|19:25|8:00|1436|PRG|12:25|FAO|13:35|easyJet|523|8|LGW|16:30|FAO|19:25|easyJet|912|8|24.03.2019|Sunday|Wednesday
126|23.10.2019|PRG|10:50|FAO|19:50|10:00|1476|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|1013||24.03.2019|Sunday|Wednesday
127|15.07.2019|PRG|13:45|FAO|21:00|8:15|1489|PRG|13:45|FAO|14:40|easyJet|887|6|STN|18:05|FAO|21:00|Ryanair|602|4|24.03.2019|Sunday|Monday
128|08.05.2019|PRG|06:35|KEF|14:00|9:25|1574|PRG|06:35|KEF|07:45|Ryanair|389|5|CPH|12:35|KEF|14:00|WOW air|1185|5|24.03.2019|Sunday|Wednesday
129|04.05.2019|PRG|06:10|KEF|14:00|9:50|1574|PRG|06:10|KEF|07:20|Ryanair|389|1|CPH|12:35|KEF|14:00|WOW air|1185|3|24.03.2019|Sunday|Saturday
130|07.05.2019|PRG|06:20|KEF|14:00|9:40|1574|PRG|06:20|KEF|07:30|Ryanair|389||CPH|12:35|KEF|14:00|WOW air|1185|6|24.03.2019|Sunday|Tuesday
131|09.05.2019|PRG|06:40|KEF|14:00|9:20|1574|PRG|06:40|KEF|07:50|Ryanair|389||CPH|12:35|KEF|14:00|WOW air|1185|8|24.03.2019|Sunday|Thursday
132|03.04.2019|PRG|06:35|KEF|14:00|9:25|1574|PRG|06:35|KEF|07:45|Ryanair|389||CPH|12:35|KEF|14:00|WOW air|1185|7|24.03.2019|Sunday|Wednesday
133|21.05.2019|PRG|06:35|KEF|13:30|8:55|1857|PRG|06:35|KEF|07:45|Ryanair|389||STN|11:20|KEF|13:30|WOW air|1468|8|24.03.2019|Sunday|Tuesday
134|14.05.2019|PRG|06:35|KEF|13:30|8:55|1857|PRG|06:35|KEF|07:45|Ryanair|389||STN|11:20|KEF|13:30|WOW air|1468||24.03.2019|Sunday|Tuesday
135|11.06.2019|PRG|06:35|KEF|13:30|8:55|1997|PRG|06:35|KEF|07:45|Ryanair|529|3|STN|11:20|KEF|13:30|WOW air|1468||24.03.2019|Sunday|Tuesday
136|09.04.2019|PRG|06:20|KEF|14:00|9:40|2012|PRG|06:20|KEF|07:30|Ryanair|389||CPH|12:35|KEF|14:00|WOW air|1623||24.03.2019|Sunday|Tuesday
