uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
0|15.05.2019|PRG|06:35|FAO|20:55|15:20|837|PRG|06:35|FAO|07:35|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|448|3|18.03.2019|Monday|Wednesday
1|15.05.2019|PRG|11:40|FAO|20:55|10:15|837|PRG|11:40|FAO|12:40|Ryanair|389||STN|18:00|FAO|20:55|Ryanair|448|3|18.03.2019|Monday|Wednesday
2|14.05.2019|PRG|06:35|FAO|18:55|13:20|837|PRG|06:35|FAO|07:35|Ryanair|389|5|STN|16:00|FAO|18:55|Ryanair|448|2|18.03.2019|Monday|Tuesday
3|08.05.2019|PRG|07:50|FAO|13:05|6:15|849|PRG|07:50|FAO|09:15|Ryanair|389||EIN|11:00|FAO|13:05|Ryanair|460||18.03.2019|Monday|Wednesday
4|15.05.2019|PRG|08:55|FAO|15:50|7:55|901|PRG|08:55|FAO|10:30|Ryanair|389||CRL|13:55|FAO|15:50|Ryanair|512||18.03.2019|Monday|Wednesday
5|14.05.2019|PRG|16:15|FAO|22:25|7:10|957|PRG|16:15|FAO|17:20|Wizz Air|508||LTN|19:30|FAO|22:25|Ryanair|448||18.03.2019|Monday|Tuesday
6|02.04.2019|PRG|16:15|FAO|22:25|7:10|1017|PRG|16:15|FAO|17:20|Wizz Air|629||LTN|19:30|FAO|22:25|Ryanair|388||18.03.2019|Monday|Tuesday
7|11.05.2019|PRG|16:15|FAO|22:25|7:10|1077|PRG|16:15|FAO|17:20|Wizz Air|629|5|LTN|19:30|FAO|22:25|Ryanair|448||18.03.2019|Monday|Saturday
8|21.05.2019|PRG|06:15|FAO|17:50|12:35|1141|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|752||18.03.2019|Monday|Tuesday
9|07.05.2019|PRG|06:15|FAO|17:50|12:35|1141|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|752||18.03.2019|Monday|Tuesday
10|14.05.2019|PRG|06:15|FAO|17:50|12:35|1141|PRG|06:15|FAO|07:50|Ryanair|389||CRL|15:55|FAO|17:50|Ryanair|752||18.03.2019|Monday|Tuesday
11|03.04.2019|PRG|07:50|FAO|13:05|6:15|1151|PRG|07:50|FAO|09:15|Ryanair|485||EIN|11:00|FAO|13:05|Ryanair|665||18.03.2019|Monday|Wednesday
12|15.05.2019|PRG|10:50|FAO|19:50|10:00|730|PRG|10:50|FAO|11:45|easyJet|342|8|SEN|17:05|FAO|19:50|Ryanair|388||18.03.2019|Monday|Wednesday
13|13.05.2019|PRG|06:35|FAO|18:00|12:25|1209|PRG|06:35|FAO|07:35|Ryanair|760||STN|15:05|FAO|18:00|Ryanair|448||18.03.2019|Monday|Monday
